Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,OK14MI01,WD35MI04A,OK14MI06C,FI45MI02,WD70MI03,Terry3MI03,WD70MI01A,WD35MI02,FI45MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,SH63MI24
1618.01,0.14057886744860426,0.13066471887919623,0.6624934812333954,0.20996329829254684,0.12750808519654777,0.5742397555705663,0.15358572790055552,0.19690981744151514,0.19716086260882804,0.14511223641638055,0.22369745301940436,0.19526633612688715,0.06213404136202988,0.10598498721348615,0.1714850165160694,0.02815353101367249,0.29789609430925923,0.196944944428521,0.10524050146726693,0.25276794658549384,0.19058395718539783,0.2770703719967545,0.2829383703580321,0.13843814735593746,0.1276324784460739,0.12522014362497025,0.18777325802676664,0.04566547674179966,0.2476704937862843,0.2564315270696717,0.11232125671896315
1619.939,0.152862807181616,0.13823985144172307,0.7062087300811979,0.22342138825804703,0.13657304440896273,0.6106363862377695,0.16444545109746977,0.21024022045917667,0.21060699866554716,0.15446540542328702,0.2401593580457071,0.21091921789386792,0.06718223686680719,0.11306601342707373,0.18204649662159056,0.03029301185752095,0.3169450105554361,0.21057446941619856,0.1138029730248144,0.27169029973600217,0.2032647175644488,0.2939194609137732,0.3045105673800663,0.14821004627761664,0.13649366563231002,0.13549677857792153,0.20149620277217606,0.04896355027453997,0.2627250576837839,0.2752709486487568,0.12352330717861304
1621.867,0.16369206759835792,0.14556928248824047,0.7485174939518271,0.23645820012447372,0.14541964247075517,0.6458875801657862,0.1749448393892736,0.2234681024023516,0.22345942369919913,0.16337598185465402,0.25620240030045416,0.22638887416834808,0.07212421611649189,0.12011536083219948,0.19216073212851525,0.03234989532589014,0.33550448753262896,0.22391557205663365,0.11989388392963501,0.29003203622381435,0.21580009705871878,0.30999057895150844,0.3257031000467773,0.15770907032798326,0.14520433938647836,0.1455773725657934,0.21475294572167458,0.052032055889052964,0.2775912897475458,0.293587371369599,0.13416072742698965
1623.796,0.17534401445728703,0.15270308073465144,0.785984120055464,0.24887822394402687,0.1534636258596257,0.6781982242017943,0.18493354591978434,0.23603907136531477,0.2355782908525896,0.17182439581196374,0.27115000689966673,0.24205591551753403,0.07683924303023215,0.12644424947487504,0.20155938091416586,0.03425349985661133,0.3531739468136895,0.2363309852142449,0.12624939687975834,0.30726938878290355,0.2277329080190496,0.3249300549983658,0.3462010627980255,0.16654541002614198,0.15345046728817469,0.15502170666524773,0.22736508285775553,0.054967850690334386,0.29131055059784744,0.310126677460908,0.14443755127199825
1625.724,0.18573136835625798,0.15962123180074433,0.8166048201349518,0.26051237312805564,0.16071694280011306,0.7086812630611472,0.19433015359549288,0.2478288276304712,0.24654633759962225,0.17985462400695268,0.2849911754901796,0.2570351158398846,0.08117106739594471,0.13180140598766854,0.21031777676740226,0.03601351449663032,0.3695307816330952,0.24768738590547124,0.13352481132770427,0.3231930574863127,0.23886929694970943,0.3388503978014507,0.3654663928747837,0.1747118252497386,0.1611841660305744,0.1636665205900768,0.23891819667270536,0.0577959563805861,0.3033632219118898,0.3251253232015624,0.1541120999333629
1627.653,0.19453009409204708,0.1658312770709982,0.842867343155683,0.27103762573019213,0.1672333369730452,0.7369454826432329,0.20288909340900968,0.2586108498667904,0.256047158720039,0.18696260428444822,0.29747593715787657,0.27012379405209364,0.085027282589892,0.1366094127656035,0.21821765870181892,0.03755549217909701,0.38415438137370334,0.2577891390585482,0.13939764995497328,0.33743271183640156,0.24882096776758372,0.35151376272146406,0.38289436179362263,0.18207609540066033,0.16820058412308309,0.17136128762947567,0.24877429455948125,0.060299465373090555,0.31383754285718946,0.33834946260838583,0.1624483137902269
1629.581,0.20091381327993568,0.17089327602005855,0.8625673561120757,0.2797098693983299,0.17252375212210302,0.7612243955654614,0.21017223962878767,0.2678578186897338,0.26344701304936213,0.19289226715445773,0.30792202611176867,0.28037764552567024,0.08830186725770495,0.140780485685725,0.22486491848900814,0.038782799286603636,0.39641566106009424,0.2660913639851917,0.1440381366582562,0.34917699513100187,0.25711723175009576,0.36213172642115393,0.3975886715800048,0.1882792176813315,0.17411787365497822,0.17784040368183407,0.25653887631019556,0.06231102472357547,0.32292502376220533,0.34925313083635734,0.16888424941207408
1631.51,0.20759043175681763,0.1746921152156895,0.8762179535273928,0.28636815606696636,0.17623259762562482,0.7821739145026012,0.21614119648220786,0.27528632864105496,0.26870246326300584,0.19762748072702607,0.315873940923711,0.2877051595383445,0.09072672737299842,0.14433096753560526,0.23012988467200135,0.03967776582885904,0.40607256950488646,0.27232525867084484,0.14771526554393355,0.35812647998557856,0.2636136000603921,0.3703770629907046,0.40940720371534717,0.19317187389465929,0.17868986637818607,0.18287195039350845,0.26207413796253487,0.06381790211115207,0.33059842786316024,0.3576886126388547,0.1734375407030383
1633.438,0.2148757967378317,0.17798541377215105,0.8887059274245372,0.29219102431738864,0.17928793821289385,0.801757268156031,0.22124346703283984,0.28159699531340887,0.27317843476477627,0.20144863039682986,0.32245578576653866,0.29310569471996994,0.09257064837140178,0.14748773623271139,0.23456111662594775,0.04039780409596885,0.4141500093889141,0.27738433140757596,0.149513190874335,0.3653927143675939,0.2691189102821717,0.3772967197106128,0.4193023601679686,0.19736105441025964,0.18241336852816842,0.18685689049890486,0.2661612243127418,0.06504028899482289,0.33714901535682895,0.36493493748308237,0.1768116371603286
1635.367,0.21869739341409827,0.18029293779814753,0.8937770226878641,0.29652328063665634,0.18102256077734113,0.8155740085395409,0.22481544883250215,0.2860827595632296,0.27558266135811715,0.20402422304878948,0.3265175078924486,0.2948939613817638,0.09371850445244612,0.14939254889043718,0.23754589112251995,0.04076816650114057,0.4196856111010729,0.28038374594425336,0.15002273703755648,0.36970543600609873,0.2724847519398616,0.38193213278669813,0.425909988967103,0.20014729586005447,0.18473690825956385,0.18912667626830526,0.26796651544070654,0.06585336080911591,0.34125557823103586,0.3694718721154063,0.17819359713852467
1637.295,0.21905982546339292,0.1811928130725412,0.8889067237869632,0.2980182227556749,0.18087795256039474,0.8209256840617147,0.22649973267341209,0.28819479873521137,0.274985031942678,0.2050191577795839,0.3275169900297392,0.29343469700770786,0.09393800212391124,0.14986642183294335,0.238534510897986,0.04067429730234501,0.4216701679664355,0.2807231786110215,0.15003654057892496,0.3703485299359335,0.27334691569904795,0.3833629446512139,0.4286070397308154,0.2011717183362921,0.1854083579460265,0.18954113615219315,0.26688373952951683,0.06602980294239674,0.34235162757994925,0.37044482960703873,0.17712768232419313
