Sample,Thickness,SIO2,TIO2,AL2O3,FE2O3,FEO,MNO,MGO,CAO,NA2O,K2O,P2O5,H2O,CO2,Density
FI38MI01A,52.99531658,46.769025,1.456225,19.23248312,0,9.678865,0.198245,3.628,12.645935,3.173675,0.610125,0.17568646100000002,2.550400018,0,2714.660093
FI38MI01B,52.99531658,46.72037333,1.57639,18.71855541,0,9.504296667,0.169916667,3.798176667,12.50526667,3.153463333,0.60974,0.23689184300000002,2.500237833,0,2715.8704559999996
FI38MI01C,52.99531658,46.605934999999995,1.9104299999999999,18.89236549,0,8.952115,0.17174,3.700225,11.580625,3.506585,0.7896,0.440207364,2.775967982,0,2695.176031
FI38MI02,51.23843586,49.212645,1.3849200000000002,15.62645751,0,11.556995,0.215135,5.89927,10.45946,2.594265,0.49188999999999994,0.189543436,2.394677497,0,2736.170723
FI38MI05A,51.38336006,49.148945,1.83103,15.14202184,0,11.619805,0.22213000000000002,5.06635,10.21283,3.2928349999999997,0.601805,0.209182888,2.355012362,0,2736.467943
FI38MI05B,51.38336006,49.56416,1.7677933330000002,15.72343518,0,10.92469,0.21549000000000001,5.0393666669999995,9.994573333,3.4610800000000004,0.6964933329999999,0.213858472,2.10471663,0,2727.035102
FI45MI01,48.44385185,50.40574,1.89684,15.46575343,0,10.23456,0.19402666699999999,4.79622,9.311626667,3.6167133330000003,0.884846667,0.269932197,3.7314683669999997,0,2656.630987
FI45MI02,58.50969267,44.812940000000005,1.332973333,17.95172943,0,10.42538667,0.19672,6.00101,12.19741333,2.370636667,0.283763333,0.183172825,3.628862401,0,2723.4778579999997
FI45MI04A,51.54394314,44.88411,1.350576667,18.18581529,0,10.21203667,0.174326667,5.78207,11.97119667,2.453793333,0.30815333300000003,0.18432505600000001,3.5987827689999996,0,2716.217427
FI45MI05,48.9308298,45.31558667,1.353536667,17.17183896,0,10.67441333,0.192793333,6.397576667,11.956539999999999,2.276406667,0.29168,0.219111639,3.4074073769999997,0,2733.444043
FI45MI06,52.22183472,47.051359999999995,1.35609,17.67732168,0,9.63472,0.18339,4.73224,11.95933,2.70465,0.46302,0.250743824,4.141788228999999,0,2667.724991
JFL019BMI04,26.68961177,49.979929999999996,0.788255,17.31427904,0,9.5099275,0.151005,6.2957225,11.635110000000001,2.6387925,0.9966125,0.169547465,0.19631251100000002,0,2772.536263
JFL19BMI08,32.88176516,52.24492,0.671216667,15.73777285,0,9.308023333,0.181603333,6.434873333,11.252410000000001,2.517783333,0.86913,0.16247537199999998,0.19485782899999998,0,2750.533137
JFL19BMI09,49.34368064,50.0551,0.6915899999999999,16.06999441,0,9.100810000000001,0.18415,7.03746,10.853860000000001,2.5898,0.9561299999999999,0.14302395,1.7736361580000002,0,2715.646443
JFL19BMI11,51.1309939,52.0752825,0.79769,17.92714175,0,8.4962825,0.15365,3.8100824999999996,12.320942500000001,2.864675,0.97477,0.181036421,0.261764251,0,2720.173136
JFL19CMI01,39.85277422,50.96048667,0.796736667,18.07708097,0,8.389983333,0.158596667,4.919283333,11.76004667,3.1102,1.08891,0.172991953,0.489726984,0,2725.898923
JFL30AMI05,49.46522796,47.36040333,0.960726667,19.34167297,0,9.27107,0.164836667,5.359933333,10.937339999999999,3.0016599999999998,0.7927,0.18275265300000001,3.262426226,0,2677.921918
JFL30AMI12,62.3670459,51.96948667,1.225676667,17.18499282,0,7.260673333,0.13057666699999998,5.2781199999999995,8.60196,3.697246667,1.187386667,0.186862408,2.9852183489999997,0,2611.256513
OK14MI06A,37.50869051,49.84616333,1.13029,16.0914025,0,11.51909,0.22981999999999997,5.30075,10.15569,2.627746667,0.536213333,0.20245119399999997,1.861763275,0,2734.3589660000002
OK14MI06B,37.50869051,50.445609999999995,1.407383333,15.774435500000001,0,11.09256333,0.204783333,4.9522566669999994,9.335246667,2.937636667,0.764086667,0.182661491,1.8213587569999998,0,2718.123831
OK14MI06C,37.50869051,51.59528333,1.343606667,15.77825206,0,10.707130000000001,0.218536667,4.763736667,8.98664,3.237466667,0.874203333,0.181090067,1.0818994659999999,0,2721.686636
OK17MI05A,41.24318954,50.2581,1.149363333,17.159866,0,10.04312667,0.18583333300000002,4.7914066669999995,10.46064,2.8903466669999998,0.676183333,0.165639936,1.5863053409999999,0,2714.2168269999997
OK17MI05B,44.95756006,51.95388333,1.24045,15.78385762,0,10.58007,0.198973333,4.437293333,9.879513333,3.108893333,0.814693333,0.164781595,0.995277868,0,2723.345105
SH01MI02,63.0,53.42180749999999,1.4664075,17.55939991,0,8.450495,0.20290750000000002,3.4259324999999996,6.347395,4.400515,0.7019925,0.266628352,4.137656933,0,2556.437364
SH01MI05,35.54266984,49.14679667,1.8938700000000002,15.98338079,0,10.06726333,0.19012,4.507713333,9.836093332999999,3.68784,0.683486667,0.187558972,2.67905286,0,2693.22979
SH01MI10,35.77928031,46.435452500000004,1.5066175,18.49736242,0,9.378475,0.171595,4.830385,12.13585,2.9181125,0.349385,0.165068809,2.332425555,0,2726.38432
SH01MI11,65.56445741,46.244345,1.368425,18.0593154,0,10.556782499999999,0.1926275,5.215585,11.2550325,2.9035375,0.406455,0.153786994,2.9160173310000004,0,2722.698778
SH01MI13,42.33870594,48.2841825,1.4722575,17.13536007,0,10.323797500000001,0.18436,4.5846849999999995,9.42573,3.6121125,0.6977875,0.158044446,2.553139155,0,2696.284683
SH01MI15,49.02821501,51.36252,2.8742099999999997,14.1295664,0,12.79816667,0.285396667,3.8655199999999996,7.172460000000001,3.1979933330000003,1.100923333,0.43057399,1.283043803,0,2747.388519
SH01MI16,42.95443658,49.670265,2.88904,13.50897707,0,13.853639999999999,0.281475,4.656569999999999,8.48962,3.13003,0.95516,0.304972929,1.242247004,0,2800.783066
SH01MI17,44.02561998,50.95223667,2.65383,14.72174335,0,12.95236,0.263596667,3.8938566669999997,7.409103332999999,3.613573333,0.9848100000000001,0.377280327,1.763240642,0,2738.041896
SH01MI18,56.47420258,49.81492333,1.85736,16.21389707,0,12.42152667,0.23321,4.349436667,7.426506667000001,3.8287,0.7254,0.22471853100000003,2.057947601,0,2720.614808
SH01MI19,30.34776321,49.89692,2.223253333,15.868298900000001,0,12.47527667,0.25777,4.877846667,7.270366667,3.567566667,0.772006667,0.270459834,2.280272949,0,2723.2890820000002
SH01MI20,63.98918553,51.35828,2.3087775,14.58718085,0,12.8271425,0.2681775,3.7897125,6.9929524999999995,3.6094975,0.9987524999999999,0.361391946,1.814712479,0,2721.243523
SH01MI21,60.52947116,52.0151925,3.2013525,14.35477265,0,12.799155,0.2685675,3.6308275,7.288555000000001,3.6220849999999998,1.135155,0.410837319,0.5034213989999999,0,2772.640862
SH54MI03,41.736975,48.38527333,2.327076667,18.55182732,0,12.02594667,0.20558,4.2658833330000006,7.926266667,3.8985,1.24013,0.35000305200000004,0.530579402,0,2781.798721
SH54MI11,45.56352213,51.27121667,3.5503266669999998,15.829882099999999,0,12.32780333,0.250993333,3.0547299999999997,8.556963332999999,3.588633333,1.02528,0.36323065600000004,0.17460003899999998,0,2790.8406019999998
SH54MI12,91.99546971,51.59083,2.462783333,11.49106727,0,15.90209667,0.31923,4.551456667,6.7535366670000005,3.041413333,1.1370533329999999,0.469313714,1.985159399,0,2773.766165
SH55MI02,48.45664119,55.56514250000001,1.72445,15.42398836,0,9.0653925,0.1969875,3.0194400000000003,6.274125,3.44245,1.9383724999999998,0.394228514,2.347714448,0,2597.85401
SH58MI01,65.76992839,50.1321375,1.851435,15.67349478,0,11.47129,0.208625,4.30887,9.259617500000001,3.5813824999999997,0.8458625,0.20925378,1.963661901,0,2723.13024
SH58MI11A,39.9562058,52.545725,2.44287,15.17118479,0,12.753225,0.28164,3.3767,7.11595,3.90994,1.141045,0.466215146,0.84377491,0,2741.998779
SH58MI15,46.7222554,53.045524,2.4470520000000002,15.113427800000002,0,12.122334,0.26171,3.5016540000000003,7.497016,3.5343699999999996,0.866392,0.29047540000000005,1.482362289,0,2712.877873
SH60MI01,59.8109405,48.38388333,1.96639,16.01117005,0,11.17650667,0.20731,6.12897,9.224613332999999,2.86512,0.8591133329999999,0.271412402,2.552933334,0,2730.204345
SH60MI02,31.46303736,48.63467,1.8681150000000002,16.62988292,0,10.353015,0.19776,4.2121,9.952155,2.931235,0.8544450000000001,0.274113855,2.411848788,0,2703.821123
SH60MI23,50.21829869,48.458827500000005,1.6705075,16.58859306,0,10.6990625,0.2096125,5.8559525,10.0535875,2.8987025,0.8046375,0.24241553300000002,1.844821815,0,2744.355927
SH60MI24,41.18562508,49.36802333,1.9924400000000002,16.23662803,0,11.04909333,0.21373000000000003,4.481316667,9.537469999999999,2.194223333,0.8152,0.274398297,2.9636951739999997,0,2692.5494519999997
SH60MI25,67.44220126,48.925545,1.7953400000000002,15.90388968,0,10.990739999999999,0.22333000000000003,5.884745,8.901164999999999,2.92362,0.818955,0.254664716,2.9311170669999997,0,2704.053897
TERRY3MI01,46.75751943,51.305695,1.49671,16.02306933,0,10.369710000000001,0.20619749999999998,4.95536,8.79932,3.3272074999999997,0.891515,0.19259926,1.950108675,0,2694.650638
TERRY3MI03,71.92179673,50.369265999999996,1.287356,16.18771509,0,11.065528,0.212988,4.68502,10.057412,2.894196,0.654122,0.16868473399999998,1.583534007,0,2727.584274
TERRY3MI04A,49.02695923,50.87546333,1.4898200000000001,15.52166434,0,11.29774,0.21686999999999998,5.075416667,9.644506667,3.051026667,0.73703,0.205206394,1.711485591,0,2728.3897660000002
TERRY3MI05,52.70256116,53.053259999999995,2.2543,15.05857984,0,9.25261,0.18225999999999998,5.17295,8.81846,3.0503299999999998,1.20945,0.354688609,1.6299776990000001,0,2688.959693
