Wavenumber,SH54MI12,SH63MI29,SH63MI15,WD33MI02,SH01MI15,WD23MI02,FI38MI06,WD33MI03,SH63MI14,SH55MI02,SH54MI11,SH63MI16,SH63MI02,SH01MI16,WD23MI01,SH01MI02,WD32MI04,JFL019BMI04,WD71AMI01,WD32MI05,SH01MI17,SH63MI03,SH63MI17,SH63MI13,SH01MI13,WD23MI04,WD33MI05,SH63MI12,SH54MI03,SH63MI04,SH63MI10,SH01MI10,FI38MI02,WD32MI02,WD32MI03,WD23MI06,SH01MI11,SH01MI05,WD33MI06,SH63MI39,SH63MI11,OK17MI03,WD23MI03A,FI38MI01C,SH01MI12B,OK14MI10,SH60MI02,CV09EMI05,TAP18AMI05,TAP18AMI04,FI38MI01B,SH01MI12A,SH63MI49,CONE3-2AMI03,SH60MI01,OK14MI07,CV09EMI06,OK14MI12,FI38MI01A,JFL19BMI08,TAP18AMI03,JFL19BMI09,AK96MI13,WD07MI03,CONE3-2AMI05,OK14MI01,WD35MI04A,AK96MI04,WD70MI02,SH63MI43,SH60MI23,OK14MI06B,OK14MI06C,Terry3MI04A,Terry3MI01,FI45MI02,WD12MI04B,AK96MI08,WD70MI03,SH63MI54,SH63MI40,Terry3MI03,JFL19CMI01,OK14MI06A,JFL19BMI11,FI45MI01,WD12MI04A,WD70MI04,SH60MI25,FI45MI05,WD35MI03,WD70MI01A,WD35MI02,WD07MI01A,SH60MI24,FI45MI06,Terry3MI05,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,SH63MI53,SH63MI47,FI38MI05A,WD10MI04,SH58MI01,SH58MI15,SH63MI34,SH01MI20,SH01MI08,OK17MI05B,SH01MI09,SH01MI21,SH63MI35,WD10MI05,FI38MI05B,OK17MI05A,SH63MI22,JFL30AMI05,SH58MI11A,SH58MI13,SH63MI05B,FI45MI04A,FI38MI08,SH63MI27,JFL30AMI12,VS73MI02,SH63MI25,SH63MI31,SH63MI19,SH63MI05A,SH01MI19,VS74AMI01,SH01MI18,SH63MI24
1409.7320000000002,0.12742360232678862,0.169607548754855,0.14398864427422553,0.17953292668569754,0.1417684833174927,0.20147045395952873,0.20445321866863653,0.17826271987433284,0.13340341157193608,0.1336377628158995,0.1437975538495102,0.16695747910070458,0.1536907624533898,0.12276639809228762,0.18409986491562635,0.1629878542630907,0.19566691007103465,0.15682221959193232,0.22451025337306657,0.17446665880498463,0.1291068958446958,0.10054971710982585,0.131174807075017,0.09994970834681771,0.2127601341838653,0.1876355957598893,0.22987508012939517,0.1617051018355819,0.24627167267365463,0.14886286123352654,0.13632780665237598,0.2457343221049726,0.14604237834729505,0.21548825952367762,0.21160260875812298,0.1512842718772831,0.2130114193750856,0.17868671247140366,0.21798147307585425,0.11981036176569915,0.20262908152630532,0.2279344459031144,0.21922074127856783,0.12845640550688,0.21078322946554473,0.3800846940642484,0.25245357293119514,0.2210775116751023,0.29248238563425466,0.28111770816421056,0.23513884566642504,0.19301014217610424,0.47125166289884746,0.23714810536519543,0.24728134934725177,0.19208253352926424,0.23758533935114245,0.18470480566847086,0.23638172886760994,0.21320930563668783,0.3855301539692044,0.20831270968626026,0.18086525339635173,0.16067645790758578,0.14943316729509193,0.18173058030353173,0.16058128242253633,0.15266148258991613,0.23349683868304438,0.160342861037355,0.18074262569473004,0.12997752193064127,0.15273700625360664,0.16590419462325084,0.1565745623643519,0.19941414425617532,0.2295706829773665,0.14686758739432382,0.20808091178811905,0.5298600223008598,0.19625713362590247,0.20217677619136382,0.21370850770826627,0.27530788299606823,0.16767357851689813,0.19861665964386316,0.20891612250420633,0.24587870412306168,0.22081744924979008,0.1917583784381326,0.1779180535725669,0.1735859960641849,0.2303361164683555,0.22629360965134931,0.18510150469193054,0.18854271354458751,0.17377453242786794,0.11667427005049796,0.17640416470603953,0.20576290550677567,0.1768876209188347,0.19630671806504224,0.1786757304117113,0.2417581634823971,0.20108001457089764,0.15889135809047533,0.17409378948079954,0.1717884837437566,0.16519529309240855,0.191926809449752,0.18044718299735107,0.3265621219253103,0.18614735938859783,0.17352464630817965,0.18172537243391412,0.19328703947319104,0.18990801437636468,0.16399594588792565,0.21792291216729842,0.1481778674179352,0.26539106460847084,0.1395654946837352,0.1855854608540129,0.19701887192429907,0.1543568894783207,0.20065292624647313,0.13499398805716611,0.18268760012080493,0.09091588363721426,0.16014158254114375,0.18083195747093284,0.45254888043542507,0.17003432166414933,0.13812727308106565,0.3704085883521173,0.1662606139657411,0.15708796087400262
1411.661,0.12612799698128468,0.16872427672360746,0.1430308129349474,0.17886125428020394,0.13912331512722376,0.19974381127715973,0.20228124819818105,0.17673478786679875,0.13201941633275338,0.1324788458718344,0.142639536087953,0.165042958405896,0.15136574850336687,0.12154800549242079,0.18236286853940598,0.16203308617273487,0.1944309215582406,0.1577028200655608,0.222889956108271,0.17348052259268892,0.12810063565499602,0.0986828943286569,0.12985122889443873,0.09870734145613619,0.21109209101098325,0.18622926619968794,0.22866605155116737,0.15923152603647567,0.2445930774745244,0.1470363487592336,0.1348572367881552,0.24489607410758085,0.14448409070717216,0.2147297809834373,0.21025494307837367,0.1494586090423905,0.21159798389324846,0.17746794172274127,0.21646571006020143,0.11894821009291234,0.19935076324166723,0.22415160413190327,0.2170919542268619,0.12688632525840687,0.20927222351835717,0.37908847258788414,0.2504474943945105,0.21998808603496056,0.28994790117724867,0.27881556714111344,0.2342270700718675,0.19108018050747755,0.46858087006838767,0.2342842625382049,0.2459396617149846,0.19099537537668632,0.2315659996040511,0.18306213037022673,0.2342177417352897,0.21168420967261903,0.38499049613440506,0.20751317874441277,0.17958332500091367,0.16021075936340368,0.14818081742018935,0.1797633172748993,0.15870796243535634,0.15159459223624133,0.2329130734791247,0.1590459877223751,0.1794416073742976,0.1286878855271919,0.151049979422877,0.16456101096810102,0.15455198085918037,0.1979207761823505,0.2286691435979793,0.14524762724471912,0.20733523933865078,0.5299635869933346,0.19418070700537904,0.201063274115254,0.21188378581392858,0.27503272667207235,0.16660131224471358,0.19771950358247747,0.2077414061550168,0.24463935782905155,0.22006937110649755,0.18987648786725686,0.1770999404925484,0.17226558544940018,0.22884853113458836,0.22506334855006038,0.1860354013683304,0.18694064329433613,0.17114545352939176,0.11402856860530286,0.175028426146919,0.20439065601688083,0.175435044621862,0.19482312556764925,0.17740950767591124,0.24181317442579864,0.19700922567269175,0.15733765486190393,0.17258503747217396,0.16992122097411094,0.1635512563000986,0.1907583858721812,0.17968400517780264,0.32390692335137283,0.18348020741207283,0.17295608963263154,0.18045356756148617,0.19131982921573676,0.1888564231400099,0.16229758565695618,0.2168598433008493,0.14659258873891312,0.26444899696061486,0.13691103729796356,0.1832883416259964,0.19731030080292034,0.15350806111911586,0.19927916692425585,0.13337801834930113,0.18101705192265893,0.08949493608463621,0.15891779072079154,0.1785923684393741,0.44873773075061085,0.17067415453414758,0.13820985094641391,0.36577479211282216,0.1654752995491629,0.15580797895953685
1413.589,0.12479280890065653,0.16784985912187972,0.14203455206677135,0.1788244824766445,0.13644548249837418,0.1978751089245953,0.19973046567189257,0.17531747831555833,0.1308529624205051,0.13128783576485503,0.14144603304492853,0.1631473276398031,0.14919474217352235,0.12041523980762991,0.17962978956752595,0.16113466476052835,0.19236575349683704,0.158826387850724,0.2213160488593871,0.17260987737398886,0.12696987982830255,0.09699437443578335,0.1285410872842348,0.09754758116620726,0.2093317317232526,0.1840156605394283,0.22746896702428587,0.1565785792285722,0.242861044830317,0.14510594518419873,0.1334488502789315,0.24433250341971446,0.1429701338244152,0.21407371702015243,0.20902790899577606,0.14760246435398405,0.21015315523195444,0.1761488648673848,0.21514691824157972,0.11802713537465975,0.19614360903926664,0.22076237499116547,0.21501822501672885,0.1253348333464873,0.20766480989987357,0.37794271465977314,0.24790147849652872,0.21893712172092616,0.28828330830771487,0.27711822906331396,0.23327472906190366,0.18926429233467457,0.4665980989768739,0.23106372473652687,0.24472186124612605,0.18998957197496158,0.2257382224432669,0.18133712234420696,0.23212626611623444,0.21081935596220758,0.38604963159546535,0.20661071729119607,0.17818119426904222,0.15957978389552374,0.14711078208487138,0.17795565455206913,0.15674090800012253,0.15055235815147167,0.23214768558740395,0.15791303536591927,0.17820181480021674,0.12741475389567747,0.1494685170707165,0.16322049267096894,0.15223111728227062,0.1964306335255317,0.2276784248855005,0.14379201910608702,0.2066191741206055,0.5299310971486635,0.19219156746794797,0.19895248407778543,0.20994491540580185,0.27420126248647125,0.16554275623495351,0.1970565587189727,0.20656807031167285,0.24342630069885363,0.21938619603010168,0.18785230221257576,0.17630001363394698,0.1709228832701185,0.22731374625024148,0.22384904512828158,0.18691465370681326,0.185491324678834,0.16840875567169378,0.11157088079531213,0.17374861761873123,0.20329850775412417,0.17395531671708175,0.19335172708861575,0.1760308859725664,0.24191946312065504,0.19293259717972688,0.15562052771489188,0.17115948519781424,0.16805740799367136,0.16183614828512455,0.18970401515287566,0.1789273640048064,0.32154627964974536,0.1809683980855501,0.17238270744719286,0.1788900727464332,0.1894706375414823,0.18676826289310872,0.1605375629285698,0.21575467662928438,0.14497381367380668,0.2633459394889446,0.13424812437337375,0.18131210003637072,0.19726704352911456,0.15273415662736056,0.19780393420685272,0.1318212393515521,0.17933316346739298,0.08802448744424651,0.15785141251371865,0.17641466835085484,0.4450928505048837,0.1712690111342391,0.13847483318273995,0.3612223350894169,0.16470232046598743,0.1545659100214562
1415.5179999999998,0.12342694384802233,0.16691458256243286,0.14105274560849296,0.17875311218984125,0.13389798195646352,0.19373488688509916,0.19707427302609026,0.17391867362373453,0.12995344442012408,0.13007628705163304,0.14029342483251167,0.1612943973594257,0.14717655149206832,0.11930710146897028,0.17663806268866755,0.16026961095255837,0.18977774684665616,0.16014570989776422,0.21976453620953906,0.1718512408384807,0.12595438132600012,0.09527276934697948,0.12717651540422237,0.09646857455572522,0.20717477393532546,0.18209910138693353,0.22626914649828067,0.15396316524853426,0.24109990104221518,0.14313640291107338,0.13205805816503008,0.2438923053491565,0.14150207362989814,0.21338948586762796,0.20775710592660168,0.14576633872674538,0.20859233442899539,0.17488178222005035,0.2140714888678137,0.1171322204567648,0.19309712730173817,0.21787701653254876,0.21292533010225112,0.12380621602284428,0.20603573741510584,0.37659098772021593,0.24554779994626375,0.21779292066420358,0.2875094975683642,0.27583928270765323,0.2322500614796435,0.18757709350631813,0.4645298357382134,0.22792629216204557,0.24346865996545075,0.18867794298647517,0.2207270401751864,0.17940879322059616,0.2301655617075224,0.21013754305401244,0.38726102275177454,0.2056581075383327,0.1766335191520378,0.1572203531041928,0.14588478431154894,0.17571136383214403,0.15478867069413438,0.14953331789301855,0.23128008679376988,0.15677725014726068,0.17677838337312946,0.12619334118849257,0.14795673971816153,0.16187072401365785,0.14962889821838532,0.19491618772662056,0.22665757115198348,0.14229714436725127,0.20592111200940938,0.5297902194861261,0.1902895900499974,0.19651878847706566,0.20793589262081058,0.2733083113900522,0.1643798589406137,0.19627672021236253,0.2054486055714393,0.24229367589127193,0.2186211891469907,0.18582909159915417,0.17554644829577182,0.16955813952519405,0.22595236197329416,0.2226053231272695,0.187811092936641,0.18408122060644416,0.1657997345834632,0.10891309874675342,0.1726097113788102,0.20197075993112074,0.17235201774812414,0.19189083663826528,0.17457341237109725,0.2418012453756695,0.188991979501396,0.1537445995592906,0.16980250637573585,0.16624629440506233,0.15999517114216105,0.18867025945881266,0.1775346839108345,0.31906919314838667,0.17850386695685405,0.17185731774787727,0.17704607448976856,0.18784969144381158,0.18272839428373133,0.15870677026229085,0.21452028756772396,0.14341203988742002,0.26208796372347565,0.13166720690319506,0.1796626853970923,0.197078071815998,0.15205833639484745,0.19619189095151168,0.13026090227749454,0.17773386964260368,0.08647582892188943,0.1568282371430183,0.174237067722268,0.44142675402912634,0.1719204855892511,0.13897154012084917,0.3567421746418,0.16399899560162778,0.15321777704245654
1417.446,0.12214531716867827,0.16595945061557804,0.14015894570494286,0.17456231026743851,0.13171395878145153,0.19302157584943547,0.1946289599384602,0.17253833312130684,0.12923659169789065,0.12895022678744295,0.13923519454031574,0.15948760209725749,0.14537768361957465,0.11835850282953131,0.17640623831450047,0.15945546982226072,0.18768505018804538,0.16155534617665346,0.21831471761927196,0.17124643451985216,0.12502924329333748,0.093583356529784,0.12585760354389847,0.0955079190824551,0.20490502891447393,0.17931541203662438,0.22512110239706928,0.15157162304472882,0.23956066941316612,0.14118844477216508,0.13078987022942973,0.2435787660223666,0.14032702892918958,0.21274901945357882,0.20645803291578035,0.14398796620238552,0.20713456668697916,0.1737052843827258,0.21321908913737897,0.11610252753832223,0.19036726917267222,0.21525231499915665,0.21096781475391946,0.12239879465353076,0.20457253527173536,0.3748386289326193,0.2430486082439674,0.21669878483732857,0.28744596528116984,0.2752116481458098,0.2312386825679474,0.1861079969130861,0.4623841360159068,0.22536501505412576,0.24222972561956424,0.18727753057751007,0.2164176735642125,0.17763385499027518,0.22842079390769926,0.20937530483333577,0.38709856845651136,0.20486010149294986,0.17519574577684238,0.1534114310513498,0.14473704277916177,0.17327034680935594,0.15298919476955342,0.14853870299148286,0.23036369327039807,0.15569570186320092,0.1752710784314478,0.12508650854062364,0.1465132647263313,0.16059695725629233,0.14722873630972388,0.19351170614470792,0.225731248109461,0.14085350544530767,0.20518904933567572,0.5292388461515223,0.18864925519500297,0.19460579273703543,0.20617855098901883,0.2727144495103734,0.1631625113879036,0.19544150824381018,0.20441714807886152,0.24137324219160416,0.21785184965419757,0.18397706166685002,0.1748319242379553,0.16817256254242186,0.22478694170245528,0.2214570939068189,0.18864644841279732,0.18271889118392282,0.16343032761932902,0.10627878758472953,0.17162371890236156,0.19954294110351872,0.1706881658328543,0.19047656576292915,0.17315551128355655,0.24164994382618876,0.18536278223722402,0.15192155100409793,0.1686033553406541,0.16463861540084251,0.15826491897880612,0.1877061372524808,0.17659522628627417,0.3162654837528375,0.17642799110067187,0.17132641318011543,0.17592731638085707,0.18644321716442203,0.18269289364632596,0.1568725080948784,0.21326857287646372,0.1419948173625819,0.26071085775106606,0.1293477517594987,0.1784269405424007,0.19682712521625917,0.15148170054018728,0.19420981201607168,0.12883595302229645,0.17627050143764483,0.08490439438881381,0.15592564673819775,0.17214395830639623,0.438465671742716,0.17256684910450104,0.13954252401617112,0.3525814911144256,0.16346506192530652,0.15182609635899907
1419.375,0.12090234319223403,0.16497438923340402,0.13914295003358534,0.1760969848848094,0.12998332973796523,0.1957568617993829,0.19222279748610216,0.1711460356327945,0.12839246506911212,0.12783640824518921,0.13812559054244794,0.15773113594586324,0.14365630607626712,0.11749264100462348,0.17853312315014985,0.15865464732058332,0.18928413179764114,0.1628441229225157,0.21691246859490304,0.1706869658541545,0.12629814200602357,0.09196970129190629,0.12458125095625372,0.0946131939181869,0.20281666113711194,0.17944775824599224,0.22400472040985353,0.14927032207056395,0.23814246615859674,0.13920250494051256,0.1295526039024802,0.2432350800571843,0.13921995308523294,0.21203176119027445,0.20512084490671134,0.1421436063197984,0.20577377134501995,0.17241017936123798,0.21253345444649974,0.11491693406208547,0.18780290319062026,0.21253208520070355,0.20914655014011352,0.1211434914831194,0.20298843779426468,0.37287666349471116,0.2404771905514425,0.21561678320011757,0.28691579929837496,0.27465363592084147,0.2302328988859626,0.18470141073219049,0.45974125435757474,0.2231726272941572,0.24098715398920423,0.18569015129579552,0.21204046846709645,0.17602699300745012,0.22700291094641234,0.20853112065351298,0.38681785379937983,0.20413920668924956,0.17389343168576687,0.1540628844248808,0.1438814745475952,0.17104572526292056,0.151424900507809,0.1475944269032582,0.22931932430352253,0.15457496106808472,0.17388292378235237,0.12406416602489712,0.14508714185245836,0.15932052514090908,0.14870608963909726,0.19221478846946394,0.22475446086504136,0.13948153989602502,0.20425923900819598,0.5272890314602396,0.1873641294075682,0.19578995039663089,0.20474389240619517,0.27220547985545884,0.16166249144126288,0.19474576321481035,0.2033677126351584,0.2405073987453631,0.2171165397977171,0.1820678090006302,0.17412811365648734,0.16660911137490642,0.22364349261513583,0.22037193551490852,0.18918559076424513,0.18149016883306768,0.16121706474175312,0.10387509267548595,0.1707183691247659,0.20051465008900377,0.16903691754115735,0.1890391223318037,0.1716911328483815,0.2413358407796209,0.18180691254268067,0.15005361156113506,0.1675682567660647,0.16309076706912579,0.15659046104632784,0.18672717777461778,0.17927625470668496,0.3131380667378144,0.17476567312460511,0.17109492001175697,0.17745827005020415,0.18472910433164025,0.18561339385432246,0.1549981495336853,0.21199208600978742,0.14068049573579522,0.259163032422272,0.12725042905071804,0.17747402341006296,0.19639379071488872,0.15083054612493352,0.1918044313074586,0.12744917770444253,0.17493960778600065,0.08329798765863489,0.1550496285697131,0.17013613578269987,0.43563358867311985,0.17305619319261445,0.13994926851481165,0.3489982002028045,0.1629949838068,0.15044009897885613
1421.303,0.11969029983294804,0.16402196483937748,0.13811506014301284,0.17874855209810692,0.12847080014131346,0.19319201536590408,0.19000153280669008,0.16995904040875642,0.12758439806543664,0.12677422890004353,0.137015918499937,0.15604603541676698,0.14198027211280684,0.11656215161221484,0.17669916368651,0.15788007139637344,0.19009627091706993,0.16419876297404312,0.21561432328223074,0.17014659918242103,0.12772463746838708,0.09040957451733095,0.12335888784595028,0.09382893655321212,0.20067676261424816,0.18078922491641192,0.22288050780445667,0.1471555310371479,0.2368848164918329,0.13726859045270318,0.12832455221490863,0.24287624933527352,0.13818751994627748,0.21120727931770555,0.2037861873539577,0.1402768099799777,0.2043965016543816,0.1712292259296,0.21207508727776148,0.11378770267998467,0.1854540458529117,0.20987650279893943,0.20744655216470875,0.11994504675393083,0.20131487605513765,0.3708507935902444,0.23794125578341002,0.21456716019753697,0.28682754262355326,0.27340663503689155,0.228986355760816,0.18337113558563767,0.4566769253461238,0.22154328318247601,0.23976004081785707,0.18406348901677205,0.20834703098176544,0.1745895336912106,0.22577418845451214,0.20776758706715903,0.38765196908565636,0.2034308576246452,0.17271537121101893,0.1561626913984988,0.14322457215962986,0.16928687251015578,0.15006434177319172,0.1467186033909324,0.22811243461092212,0.1533431060661838,0.17258336413173908,0.12340040010665532,0.14370132290196835,0.1580881106292592,0.14921529035666303,0.19093722329625673,0.22361169183807905,0.13801968694868583,0.2033584151153512,0.524761660753656,0.1863929746956809,0.19577994110168662,0.20354526594412853,0.2717441361774884,0.16005871639703434,0.19402659706602232,0.20233801215002034,0.23973110835204048,0.216328090913875,0.18017574143660875,0.17345869295283534,0.16501849366523758,0.2225381821860014,0.21929741557600513,0.18956578838175198,0.1804849925133768,0.1591209667500882,0.10169757624635845,0.1699079383111664,0.20120159941116006,0.16739160649362295,0.1876974274306914,0.1702205335488769,0.24059439453076215,0.1783143913634313,0.1481714789738906,0.16667537327281867,0.16165341497079277,0.15496565333715923,0.1857398752203953,0.1792029289567601,0.3104154244045719,0.17333078671242808,0.17100087180878687,0.1775358966524072,0.18287514907877755,0.1842227750737246,0.15319258960292248,0.21074856251881507,0.13958085723262198,0.25757202757877484,0.1254017302126914,0.17674024640158315,0.19572839046159163,0.15005247276265543,0.18949122474593894,0.125972395117258,0.17374075367928665,0.08172987768841417,0.1541490579696289,0.16818008215390434,0.4329066791074705,0.1735655267340197,0.14026658959399219,0.3460983636117745,0.16254852205309855,0.1491363637710495
1423.2320000000002,0.11852804138045936,0.1629880699368214,0.13709506417371303,0.17788782022977367,0.12696462105864292,0.18796142430176932,0.18774811715103923,0.16908211342250573,0.12689768708672472,0.12578478727068593,0.1359644586497467,0.1544626829127979,0.14022958179390077,0.11574409942929731,0.172184187692067,0.1571579175944129,0.18777852228856284,0.16555722118821803,0.21444973672949824,0.169665161316846,0.12728155072383612,0.08891890785580248,0.12217694084495173,0.09318129002267922,0.19837278141316605,0.17958468779014802,0.22176023881158924,0.14527940262101396,0.2358654439503725,0.13536739128847586,0.12711653772974296,0.24249427285308067,0.1374063441444865,0.21028175687741213,0.20268607147091988,0.13850334779137619,0.20307774064842954,0.17023699085214938,0.21190196541999085,0.11278167210523127,0.18328828725616397,0.20758528880223115,0.20594361247670634,0.11880061754390384,0.19977195328256847,0.3685065811277526,0.23514195149545247,0.2136005425386477,0.28599223388206596,0.27294878126146294,0.22763263930186278,0.1821723157309797,0.4533319529027332,0.22005973637370524,0.2384560116222526,0.18262179820732982,0.2076091192340157,0.17326472525336617,0.22463697989745912,0.207361968649447,0.3889449490420802,0.202768879275264,0.17143146027435613,0.15514971450544524,0.14266787776325174,0.16770327935245627,0.1487742851943058,0.1458480138836603,0.22671810691545324,0.1519335783474936,0.1713908631686331,0.12303812930029001,0.14237772270112636,0.15689979211422544,0.14708126391402565,0.18971805317279933,0.22239104411091437,0.13654236390704955,0.20261809106897855,0.5212918725461022,0.18551991641933768,0.1935182636494781,0.20251524662875142,0.27126413539475325,0.15862307932168396,0.1931803104050815,0.20135377423238787,0.2391765768915567,0.2155075061171572,0.17824985212889893,0.17283330806833813,0.1635574170285054,0.22151151793399337,0.21830268403465292,0.1898458576190758,0.17967340185120395,0.1573406514225602,0.0993338212910922,0.1692460534518736,0.19938987577132283,0.16585365193117907,0.18643916941404565,0.1688474487404848,0.2397642527904752,0.1744352003084486,0.1464485934654844,0.1659837202079933,0.1603944736127555,0.15344629008217686,0.184693570245271,0.17647325380937479,0.3080193489025447,0.17209429413719568,0.1709268478305327,0.1749117209557719,0.181049627589702,0.18076005754551755,0.15161499166708636,0.209561235626181,0.1386879392835701,0.2559973894683619,0.12377403899019612,0.17624863635028826,0.1948430038460342,0.149129820654611,0.18741622772355815,0.12442894382907149,0.17265862682237348,0.08023972045165267,0.15321150133476308,0.1662790547328008,0.43024563061953536,0.1740867858015367,0.1405502219226228,0.3431572337824481,0.16212012400700127,0.1478449423870914
1425.16,0.11742695368381767,0.16187665608932295,0.13586950622749056,0.17821995014519643,0.12529016963883732,0.18635928215104125,0.1852408155575609,0.16822922241848665,0.12602215623302054,0.12481015787036603,0.13482362216061633,0.1530681636472832,0.13838001863149207,0.1149443717136635,0.17080672403467845,0.15644785710723946,0.18650548392407273,0.16670274340860303,0.21322258347532042,0.16913341589902559,0.1273629569618266,0.08765950859366822,0.12107862281476758,0.09257252115008618,0.1963302971763191,0.1789659859412105,0.22069440676680163,0.14358345742749234,0.23495298650782914,0.13348458451957967,0.12590601859427653,0.24242576426014562,0.1365816205507666,0.209345547698654,0.20187379499373737,0.13699549699547875,0.20182664467117228,0.1692525254474273,0.2118314994138203,0.11183710436238575,0.18126249616325024,0.20547699119042473,0.20436383573764771,0.11766314255861107,0.19838107117952108,0.36609433498701704,0.23314980083567133,0.21266309060555738,0.2852155281985944,0.27206154276333605,0.22654008841795925,0.1809927701627525,0.44928721560529494,0.2186396461781573,0.2369289792613326,0.18109935367208513,0.20806348669079378,0.17213532677068538,0.22382579243250672,0.20703683186446353,0.38862604388276756,0.202036547748078,0.16987589809117482,0.1527134915679219,0.1421303848981958,0.16617167641782943,0.14755509314659465,0.1449410429098873,0.22506798238105874,0.15035394137905983,0.17004627668386924,0.12279985282748496,0.1412028253119425,0.15579437407283014,0.1464692522077563,0.18851932319199693,0.22126881353579053,0.1351108834384221,0.20182667067160176,0.5184100286239242,0.18443648190192624,0.19237716465790733,0.20158989698465507,0.27030187962896424,0.15733581268720342,0.19249855446120395,0.20031532008518355,0.23868951200963218,0.21473917087164135,0.17641689644123337,0.17217387644227788,0.1621690900583373,0.22043481149849753,0.2173402297044642,0.18990222518092714,0.1789255492812286,0.15599817025040902,0.09671770499699134,0.16855565650497212,0.19826770269720823,0.16448600253023826,0.1852928140610599,0.1674775883591536,0.23953227996673943,0.17049273465709297,0.14497733212926794,0.16546663011792376,0.1592030605911966,0.15196186464319583,0.1836621487637075,0.17587725091258466,0.3054967392652296,0.17120643806838642,0.17102302976236616,0.17407146043311839,0.17907732141094546,0.1801079961040472,0.1501419124528952,0.20846694091136198,0.1378279434968413,0.25437625324298896,0.12262098276090183,0.17592095338383218,0.19377245433392182,0.1480985463090586,0.18523440093909005,0.12296974055110621,0.1717224887792489,0.07887683335865636,0.15223976540676237,0.1646071581313468,0.4279362950358445,0.1742467014278717,0.1407506295618946,0.3399182313700677,0.1616243209196887,0.14650608727931486
1427.089,0.11638650126992395,0.16065859880970124,0.13444628022561794,0.17732415408212332,0.12405077727685782,0.18269342425057156,0.18305057479064502,0.16725493140268943,0.1249489681344958,0.12384550509166564,0.13364961390788976,0.1517787278663369,0.13657558011533688,0.11393744838557124,0.16770697710718574,0.15572913063237714,0.18429932849333575,0.16765779805385306,0.2120785379430732,0.16851525508904158,0.12597721007141077,0.08650697827407039,0.12001223943883291,0.0920346349398028,0.19451770124246354,0.17659166380941516,0.21964355667583535,0.14217135958821636,0.23410687352305665,0.1316814914293633,0.12463854185567497,0.24231782214969222,0.13568333549003014,0.2082530576921539,0.20114352111651956,0.13545780646689687,0.2007080505369383,0.16834737698610425,0.2118646811032262,0.11088800733371795,0.17940809886895293,0.2035361479945591,0.2028927808123282,0.11647466992526764,0.19696161537425216,0.36362162538946075,0.23198642517487905,0.21167685236749406,0.28590436841590927,0.26992166594507494,0.22556520192357088,0.17979619218128962,0.44491792583683865,0.2170730323690655,0.23521816996679146,0.17940982417276596,0.20834750593032636,0.17106836472943626,0.22323891991686817,0.2065474652397069,0.3867471145737489,0.20107482327316406,0.16834386781035737,0.1504211037964045,0.14159239199326157,0.16447259168081768,0.14646035693175918,0.14388331206505656,0.22321108680959834,0.14864897088579498,0.16847287096775682,0.12266131999445884,0.1400586916378625,0.15475127837331906,0.14536055458520208,0.18733338236467234,0.2201614412002063,0.13370887657452574,0.20093033561706958,0.516811242058671,0.1833642628687061,0.1902956151467705,0.20081679007046538,0.26916513916617435,0.1560079688864971,0.19186067337521007,0.19922406158938588,0.23822547250077453,0.21388748310210498,0.174763653045706,0.1714757085458617,0.16089951254390095,0.2193186043098816,0.21632005995745268,0.18967915837743032,0.1781831335358145,0.1547944459412039,0.094371503898041,0.1678210557116082,0.19647877819215653,0.1631716841645816,0.18418437387126918,0.16611157123431936,0.23942200061842256,0.16651656197776266,0.1437468270719059,0.16502947435963047,0.15795194562061238,0.15040772962647092,0.1826554560680293,0.17387713440603225,0.30273709536827875,0.17051761907730878,0.17108510485898643,0.1720532767834363,0.17725737589372959,0.17618456155460954,0.14878939840309124,0.20739538298279642,0.13703880692227516,0.25273162283625383,0.12185874308725764,0.17579023972401553,0.19244110971067585,0.14709512233463684,0.18286212555368653,0.1215680997110481,0.17098497556441927,0.07759891547984055,0.1511284531021146,0.16302959927593164,0.4256425596212935,0.17405362148130266,0.14081644390496906,0.33692511749641296,0.16103204919935432,0.14511717538465158
