Wavenumber,Average_Baseline,PCA_1,PCA_2,PCA_3,PCA_4
1251.596,0.0218634202016951,0.21627469791899845,-0.20392640688151423,-0.1811356732044799,-0.24787087910633573
1253.524,0.02098882700776204,0.20777932897040421,-0.19047302259785545,-0.15815754563240067,-0.21501405659727066
1255.453,0.02015343996270394,0.19968234542384214,-0.17766803145744425,-0.13651389521722415,-0.18420778875944901
1257.381,0.019356250964800616,0.19197286370597277,-0.1654934764694462,-0.11616681515760442,-0.15539430764114678
1259.31,0.018596170776502056,0.1846393938631404,-0.1539299281565884,-0.09707448068672692,-0.1285099564872635
1261.238,0.017872190549444562,0.1776710459540597,-0.14295941643969157,-0.07919895248114053,-0.10349692979826516
1263.167,0.017183230111862156,0.17105639562019667,-0.13256267623617626,-0.06249884932714251,-0.08029226517324706
1265.095,0.016528280162117336,0.16478454869625936,-0.12272172967853748,-0.04693621361900515,-0.058838141647172285
1267.024,0.015906269133069587,0.15884414310334702,-0.11341746771115911,-0.03247008505786368,-0.03907225543735352
1268.952,0.015316187545796481,0.1532242824722789,-0.10463190966216583,-0.01906250113716249,-0.02093679082485171
1270.88,0.014756984035860525,0.1479137547588859,-0.09634631356481826,-0.006673481076481211,-0.004370929869909953
1272.809,0.01422761307991356,0.14290139044482533,-0.0885420432666745,0.004736671168154232,0.01068570334424238
1274.738,0.013727055131130352,0.13817621539574115,-0.08120093525781324,0.015206397424210441,0.024291612363644386
1276.666,0.01325428907425398,0.13372724346448975,-0.07430479786175831,0.024774213590140075,0.0365054072191553
1278.594,0.012808275236893051,0.12954334687336255,-0.06783510128336519,0.03347952702672656,0.04738700343500102
1280.523,0.012387979062856892,0.1256134351346328,-0.06177340840438923,0.041361495831116674,0.05699593021339627
1282.452,0.011992385163415288,0.12192656297327781,-0.05610163163047278,0.04845835344812957,0.06539034732320503
1284.38,0.011620477097915046,0.11847177687627021,-0.050801664532497216,0.05480838232222996,0.0726284821659081
1286.308,0.011271225896439384,0.11523802624655922,-0.045855171511571806,0.06045046510692664,0.07876942505638121
1288.237,0.010943607043674643,0.11221429299295793,-0.0412438976586505,0.06542326754314749,0.08387193071203254
1290.166,0.010636609560449381,0.10938966262207196,-0.03694983578217157,0.06976480287939095,0.08799379780698269
1292.094,0.010349221870335228,0.10675321573567692,-0.03295496806373651,0.07351311134175734,0.09119285865447921
1294.022,0.010080424779617538,0.10429397228336142,-0.029241136275856422,0.07670659646669369,0.09352745058916757
1295.951,0.009829202947949556,0.1020009803677191,-0.025790251990641867,0.07938347425386452,0.09505562133429266
1297.88,0.009594549995347486,0.09986335775772652,-0.022584391782832117,0.08158152899068521,0.09583479600976459
1299.808,0.009375459340323185,0.09787022022956979,-0.01960562873793324,0.08333855282288719,0.09592240400181144
1301.736,0.009177925469486526,0.09604071475023787,-0.016985856934577187,0.08426356347865468,0.09472607467381437
1303.665,0.008987530935244693,0.09428963697117666,-0.01438565096080088,0.08510668500755528,0.093523229187022
1305.594,0.008804748148496409,0.092608928153352,-0.011844569155983593,0.08586459821532012,0.09217994720772497
1307.522,0.008629417022809298,0.09098951122098776,-0.009391969529780378,0.08657281969833074,0.090612117869586
1309.45,0.008461853734887613,0.08943486491433446,-0.007047181011117846,0.08721963011378255,0.08872228033781686
1311.379,0.008301169826484584,0.08792051823095302,-0.004783895727019551,0.08782907563908826,0.08667760189521108
1313.307,0.008147345102645588,0.08644686245531412,-0.002608368763780689,0.08837203183324238,0.08445524419258675
1315.236,0.00799989202963649,0.08501113504472672,-0.000490487496576664,0.08881260297987029,0.08207967431839358
1317.164,0.007858748683677912,0.08361998555072306,0.0015773869388013072,0.08914641072783476,0.07957147072034962
1319.09299999999,0.007723418986448827,0.08227105369802212,0.0036133996042435708,0.08936173906044405,0.0769725483060724
1321.021,0.007593874922995695,0.080963669510069,0.005606553079043439,0.08947706324311122,0.07427415408697247
1322.95,0.007469691489238316,0.07968965415523048,0.007570057764007161,0.08948714215896418,0.07147509937616672
1324.878,0.007350727909682871,0.07845283291523893,0.00947251727415121,0.08940702529023246,0.06853151624907167
1326.807,0.0072365692341800885,0.07725125460557768,0.011304382410305952,0.08925678750303058,0.06544555209597652
1328.735,0.007127162696025999,0.07608623024365696,0.013083000290848102,0.08903908310716382,0.06224009296614315
1330.664,0.007022208246896078,0.07495515729174036,0.014825803539753758,0.08874296818995311,0.05893415366354285
1332.592,0.006921494751195336,0.07385738390961614,0.01653424893893958,0.088372569936255,0.055551490632202424
1334.521,0.00682475495884315,0.07279058172392444,0.018204907977574358,0.08794641799015278,0.05209990116583408
1336.44899999999,0.006731998847101255,0.07175714611437332,0.019837211215018316,0.0874817959202891,0.04857925050617267
1338.378,0.006642880970099655,0.0707495070911849,0.021432315802526018,0.08698391078807731,0.045002953426091785
1340.307,0.006557317275518461,0.06976504108442787,0.022988721493452463,0.08645393329969364,0.041389434928758594
1342.235,0.006475152966219561,0.06880230912584025,0.024509368067030118,0.08588773205202119,0.0377608958102747
1344.16299999999,0.006396362002741423,0.0678633418042235,0.02599468026177971,0.08528341996642372,0.03415024898138058
1346.092,0.006320712194177298,0.06694520043604503,0.02744960423052883,0.084658213996917,0.030618313159998342
1348.021,0.006248182607874754,0.06604924085086133,0.028879704941908425,0.08402496135415977,0.027185731223599414
1349.94899999999,0.0061785660795307075,0.06517395585987545,0.030286829411533656,0.08338109074748205,0.023838290136736696
1351.877,0.006111673478352901,0.06431900665683489,0.03166529232113569,0.0827228753206098,0.020572524196268767
