Wavenumber,SH54MI11,SH63MI02,SH63MI39,SH63MI43,JFL19BMI11,SH63MI53,SH01MI21,SH63MI22,SH63MI25,SH63MI31
1328.735,0.2829347395385572,0.3196178518643389,0.24311652999972477,0.3129105475396831,0.35387596726552384,0.37678591089185065,0.30802654069643554,0.28730424020112344,0.2963785206833351,0.3551543897781956
1330.664,0.27817514834716195,0.3143004613313754,0.23873309351582583,0.3082903807196671,0.3479468879771366,0.37420006301230113,0.30308232746660135,0.28263197073687457,0.2916654633198359,0.34940579920529685
1332.592,0.273700935859435,0.30930018754333666,0.23473223913638197,0.3038551139006813,0.3421945114907473,0.371783676225208,0.2986833232160747,0.2782137915630378,0.2872260766110141,0.3440223352983558
1334.521,0.2693519749113322,0.30416159112321434,0.230783939243697,0.29921520658714834,0.3364448506923876,0.3697650705419502,0.29414644682028185,0.2738721649986489,0.2829048549939582,0.33871563416790323
1336.4489999999996,0.26517974545455153,0.29928527153335854,0.22705505787191294,0.294520953930905,0.33099968260014756,0.3678042409591328,0.28969635378632924,0.2697599036582668,0.2788228087885117,0.3336265992996414
1338.378,0.2611087762456193,0.2948550788821729,0.22356520943124736,0.28999060242402247,0.3256061736071618,0.36566838150309355,0.2871309198035291,0.2658845055280055,0.27493912282021227,0.3287654641692645
1340.307,0.25716482360322646,0.29063736738402884,0.22030937910341802,0.2856805422412087,0.32018456182007493,0.36346705020097303,0.28516679992030564,0.2621750506318886,0.27131042468151256,0.3243706898362548
1342.235,0.2532954270051661,0.28634807239522475,0.21723410245479996,0.28143156486037996,0.3148228782497251,0.36089756061492173,0.2819302637959344,0.2584837006290716,0.26779561120295725,0.3202687053124079
1344.1629999999998,0.24957050112869716,0.28216020302902806,0.2143455469030393,0.2774486253656218,0.30968873272021447,0.3583407941460358,0.2786570415770817,0.2548626122424748,0.2645308252891224,0.31639152940792964
1346.092,0.2459355262535448,0.2779875721982937,0.21158863033119418,0.2737034369142981,0.3046471036637928,0.3561808033066801,0.27604247246473584,0.2513478489565299,0.2614221995924475,0.31244100969138233
1348.021,0.2425087591830387,0.2740601218779476,0.20887086169561886,0.27017096342233354,0.2998645329373596,0.35434152009848385,0.27339879684739904,0.24799602971028362,0.2584799064327862,0.30852282963143385
1349.9489999999996,0.23926679696770858,0.27021501373649315,0.20617208061797604,0.2665488581277995,0.29539020805892935,0.3527033317512581,0.2707989976521708,0.2447783695521663,0.2555950214148735,0.30480484633054605
1351.8770000000004,0.2361533221746806,0.26637165755629166,0.20350888857330585,0.263104076469586,0.29101883521882443,0.3512660449045597,0.26808090691785985,0.24166933875384816,0.25277791829063934,0.3012398265610869
1353.806,0.23311842376507025,0.2625341216500515,0.2007925556316743,0.259863725579561,0.28670293564655447,0.3497818101422425,0.26534239829713074,0.23854194703343617,0.24994465024228135,0.2976171293302209
1355.734,0.2301990365613657,0.2588465371656885,0.1981085965774229,0.25671906234071445,0.28270022508476766,0.34836621833727566,0.2624095158044393,0.2354975452178672,0.2471863904633394,0.294101988973184
1357.6629999999998,0.22740980374982778,0.25504968438653175,0.1956145535445798,0.2536481441327622,0.2788338786780715,0.34700008813369,0.2595005178321191,0.23262724298231297,0.2443847724299716,0.2905377185657893
1359.591,0.22484610215525375,0.25144039728461043,0.1934023513876295,0.25084069466298586,0.2751574168399877,0.34580937452421245,0.25672307568048974,0.23001176254801148,0.2416301887864224,0.2870634886939647
1361.52,0.22246619215966346,0.2479532065964562,0.1912873113349028,0.24829650420502652,0.27176695661874517,0.34460172253990706,0.2548908935352573,0.22751003204939185,0.23890408260266155,0.2836055574470442
1363.448,0.22020833050670263,0.24464991304922223,0.18924668471475503,0.24587411232990958,0.26850916843740724,0.3435216497760519,0.253574042685178,0.2251659055613361,0.23625215378100223,0.28020972958122425
1365.3770000000004,0.21796040530156163,0.2414805681100039,0.18737003051982015,0.24354221737859189,0.2654333008406856,0.3423987670100632,0.2513641590194644,0.22296380190294357,0.23365355410154603,0.27689232713897377
1367.305,0.2157744194668767,0.23841583524641025,0.18571562579159057,0.24141588047464108,0.2627039733445152,0.3412368641066285,0.2490823720774798,0.2209014168150671,0.23121098874420226,0.27377800181621936
1369.234,0.21363772364308758,0.23527412191084685,0.18422015844924994,0.2393052468318015,0.2601039919332471,0.34010284377910915,0.24748803627532778,0.21893204333054728,0.22888845172532996,0.270720909021146
1371.162,0.21153116401959426,0.23221078826462965,0.18278525312608707,0.23720132443244174,0.25762585032311514,0.3393596822515571,0.2450179494153622,0.21709039163876093,0.22672469354060965,0.26773029869173787
1373.091,0.2094098304671056,0.22923121953093922,0.18136401722695228,0.23495250733498269,0.2552095897840333,0.3386645127860173,0.24383798653904576,0.21542141308085055,0.2246646225171703,0.26482516247281884
1375.019,0.20730650672629036,0.22623816422303922,0.1800116339739946,0.23268678104984974,0.25282311027322824,0.33774423309245655,0.24374822128444062,0.21386464828585738,0.22282625267272044,0.26212968370902556
1376.948,0.20509741211328747,0.22309920228971214,0.17855220052753867,0.2303731322917431,0.2504260731437922,0.3367662546426326,0.24255811556598628,0.21221637148473027,0.22106097749296183,0.2596485224956969
1378.876,0.2028345168650495,0.22000657914362076,0.17696533407779125,0.22810436497440828,0.24802079741022226,0.3355576745281996,0.24084985824001015,0.21057167908672114,0.21937121416281008,0.25726201507814817
1380.805,0.2006503287429635,0.21704174334583642,0.17533758068220817,0.2259129604676562,0.24571740574777517,0.3340539103611151,0.23919451114919787,0.2090389078472929,0.217753387262911,0.2549747044638959
1382.733,0.19851742445847415,0.2141293723206088,0.1738048864025366,0.223659660469279,0.24346002821508328,0.33263565018203145,0.23747709515258741,0.20760372015397377,0.21623267580280314,0.25294508072959476
1384.662,0.19631270972707604,0.21119550743517645,0.17227447710055016,0.22117901709802001,0.24102561223355823,0.33128541420688,0.23515256285126712,0.20615584074757376,0.21468872411689094,0.2509287113368106
1386.59,0.19414574696025677,0.2085474944290865,0.17075237864660447,0.218838969034506,0.23867181251915093,0.32995559709453504,0.2345272981302482,0.20469366030424385,0.21316463866950486,0.24916211368717062
1388.519,0.19202029501163215,0.20605370104577841,0.1693027321842161,0.21668673092524987,0.23631862307171658,0.3286001403874162,0.23379783608742588,0.20308393412440578,0.21150652535434356,0.2474982020579402
1390.447,0.19002924659404463,0.20356858516183107,0.16791645846576853,0.21446987088170505,0.23399100381044596,0.32752795672964524,0.23167753406223085,0.20148437594524915,0.2098052048588136,0.24583241702354836
1392.376,0.18819296488838821,0.2012258367064172,0.16661274725960912,0.21234065024032145,0.23185156037026372,0.32642831588893423,0.22895708572304924,0.19988203802489912,0.20810126574629162,0.24423885175812865
1394.304,0.18652553742430206,0.19906974855228904,0.1654599861279612,0.2105249967210594,0.22983642831245754,0.3252599934187839,0.22831336411405606,0.19828924632101624,0.2063971000226838,0.2427243676080847
1396.233,0.18500676444931036,0.19691973935096502,0.1644686900123848,0.20874397426678548,0.2279173522761831,0.32392290595377293,0.22755558143453297,0.19673127453313638,0.2046302637443338,0.24113953709423008
1398.161,0.1836345213939778,0.1948070151773813,0.16359261339105707,0.2070424643182714,0.22630289099942275,0.32260998854416717,0.2262251725203071,0.1952163521582138,0.20285748521973257,0.23956880395421498
1400.09,0.18239318450153524,0.19262644659822786,0.16278656223631127,0.20545410174030143,0.22496073084596263,0.3213777024393928,0.2259046998383043,0.1936896890343029,0.20109973856382607,0.23791737388687234
1402.0179999999998,0.1812771318344003,0.19043894072283768,0.16205909004868557,0.20416853159277232,0.22373861020606828,0.32035254404141805,0.22432715370822126,0.19212345117392648,0.1994607361169048,0.23611792139421428
1403.947,0.18026135884460526,0.18824208713472168,0.16127356325102343,0.20304778014742342,0.22262353039321764,0.319256422360774,0.22311803291496968,0.19050191109401599,0.19786327903572254,0.23416758953336958
1405.875,0.17940656284662865,0.18622430985454796,0.16056085242366475,0.202056508512806,0.22184183942765268,0.3180353124896189,0.22290233777528373,0.1889960594535144,0.1964197160608417,0.23235745863129148
1407.804,0.17845514796787726,0.1841268830070728,0.15983509902456328,0.20092002759055105,0.22106487803112745,0.31706340555771284,0.22211990674078963,0.18753918246377743,0.19507870719181253,0.23050484826717854
1409.7320000000002,0.17743525658194637,0.18186040953587557,0.15906231148302186,0.19965582331581927,0.22013419038413323,0.3166482606860746,0.22099757665394199,0.18613983880163792,0.19383106209015344,0.22851665020450906
1411.661,0.17632273396864206,0.1796127843458098,0.15823860735908007,0.19841966994156984,0.21912950786667695,0.31669783830372156,0.21978681067847528,0.18462520903105145,0.19265636057912833,0.2264074301684127
1413.589,0.17517612018732437,0.17751404058786258,0.15735860785570882,0.19733976270458703,0.21813767146899993,0.3167936290673031,0.218298354103159,0.18307857566119773,0.19163275830434578,0.22435649645040062
1415.5179999999998,0.1740687945977154,0.17556302596537082,0.1565036015595842,0.19625715524073528,0.2170480703022672,0.31668708746307733,0.21654285654500982,0.18158640327341158,0.1906506258582738,0.22230565640264655
1417.446,0.1730521390944627,0.1738240339288813,0.15551982767143158,0.1952262453243146,0.2159074508166014,0.3165507296785038,0.2154777920194576,0.18023234013229267,0.1897842413190518,0.22033438923912319
1419.375,0.17198612820894676,0.17215995293361958,0.1543871055918723,0.1941579779002422,0.21450197546470462,0.31626764998959905,0.21693526922610068,0.17897659204812316,0.18894336311649262,0.218443444321895
1421.303,0.17092005195206372,0.1705397062440709,0.1533082321457253,0.19298379866500248,0.21299928458402784,0.315599434969847,0.2170091702236327,0.17792595960360136,0.18807891736100518,0.2166012547739925
1423.2320000000002,0.16990990089985086,0.16884728815740147,0.15234706538192694,0.19164026539507478,0.21165413412240042,0.31485128474285934,0.21451093899648932,0.17707283508598703,0.1871789692020679,0.21481088829636713
1425.16,0.16881388455677382,0.16705928823834437,0.15144462052253316,0.19013458743404066,0.2104480024771958,0.31464222343162734,0.2137110058672707,0.17625116553450987,0.18624621279370152,0.21323631467577125
1427.089,0.16768599967216913,0.16531491097867446,0.15053784836026668,0.18850944409590537,0.20920385119958046,0.31454283616380146,0.2117896827553271,0.17549719731131153,0.185179478875579,0.21175058729495483
1429.017,0.1666452875057735,0.1637960193629579,0.14969857403439935,0.1869465370547283,0.20793287868850718,0.3143929818202898,0.21058190601718857,0.17496758346286329,0.18403740936091623,0.21040826907924398
1430.946,0.16566566488205997,0.16236097496667234,0.14896218436748898,0.18536782188926065,0.20665833611564222,0.31357367495018945,0.20958261940198203,0.1745955370494367,0.18281358360228095,0.20927026911394891
1432.874,0.16473000450281244,0.16085885044321607,0.14831648607153441,0.18369659118379067,0.20551664866277392,0.3124907017796856,0.2075521487324632,0.17427177035147662,0.18154763336068702,0.20842140581775193
1434.803,0.163717173224543,0.1590341063703627,0.14764781667247923,0.1818153981774202,0.20436635644558798,0.3116626550175507,0.20560985689184197,0.17391987706170298,0.18018116851301402,0.20757385390516803
1436.731,0.1627795843899621,0.15709171045658532,0.1471054883404767,0.18017767125776013,0.20326378710568144,0.31077091532541234,0.20635574872312384,0.17363550222249824,0.17880626869714566,0.20676152200961856
1438.66,0.16190383686878623,0.1552973141152354,0.14671200709467375,0.17884533213223036,0.20229245567829324,0.30975209914997587,0.2064882446479377,0.1732390599225445,0.1774685582783661,0.20596719822118292
1440.588,0.16112094937476906,0.15374868619073445,0.14628649571919544,0.1775326286370384,0.2014011607643985,0.3085316467043278,0.20415854911850517,0.1728323764708251,0.17621381269601705,0.20520954633878202
1442.517,0.1605663713808233,0.15238944645349706,0.1458170440206209,0.17612169455856824,0.20050794350953927,0.30712375064500214,0.2032311657795695,0.17248348237549727,0.17501491415682513,0.2044812366647215
1444.445,0.16004392341387397,0.15109340666078958,0.14536075622003786,0.17493000317237328,0.199606579190592,0.3054629777980059,0.20174123294699775,0.17203444444611887,0.17387936600563292,0.20382428030974586
1446.374,0.1590553775985326,0.14951028038517217,0.14476116189861588,0.1736988307991441,0.1987035366374693,0.30411274182285447,0.20063818233923192,0.17124646096884194,0.17271657416611969,0.20304660640968242
1448.302,0.1580526135108175,0.14794332153722528,0.14413117535187697,0.17250525187572036,0.19804023746464344,0.30330480454681663,0.20049836388464864,0.1703330233824369,0.1716582500371831,0.20220554116246986
1450.231,0.15714378807782042,0.146360477456709,0.143518134037883,0.17143711553062224,0.1975480876643625,0.30287032363085437,0.20005606692853906,0.1693211244369141,0.17075208266288971,0.2012554905699926
1452.159,0.1562362373864843,0.14482921628905837,0.1428747813827378,0.17043724511529612,0.19704229839723758,0.3026248718842042,0.19878465689258534,0.1681990599588275,0.16994773920317147,0.20024727074725368
1454.088,0.15538771703976234,0.14351171791053374,0.1421169776329197,0.16953649662027276,0.19645448924895736,0.3021417801528112,0.196247991564857,0.1670437117375026,0.1690998612359605,0.19906412171756865
1456.016,0.15471233275916457,0.14244116376177962,0.14136987081403468,0.1688148806514142,0.195918552793372,0.30171395083609637,0.19573277043815562,0.166002588933906,0.16832820013062372,0.19775074761160155
1457.945,0.15424855559430947,0.1413417434058029,0.140693294987768,0.16819786570398065,0.19544428381539652,0.3011328253599801,0.1976142713270203,0.1650395914880639,0.16764340660819582,0.19631991100201435
1459.8729999999996,0.15393872799929495,0.14009474677005068,0.14002883156533696,0.16770469417138717,0.1950313466681956,0.3007157468839094,0.19706622000165386,0.16404908923462275,0.1670956372556784,0.19491314764875117
1461.802,0.15341016780950903,0.13869698740150543,0.139338930072747,0.16731594014965484,0.1945939988420795,0.30055827413893405,0.1941706185130842,0.16291605209393012,0.16650624700039313,0.19350399570390725
1463.73,0.15280084129550317,0.13730136801247733,0.1387252012433433,0.16690946425060843,0.19405504156497838,0.30013032880595336,0.19309376596317923,0.1618268324525773,0.16587908823079967,0.19210219687432178
1465.659,0.1522124663046964,0.13606777564402994,0.1381220480186241,0.16634000475502075,0.1934167633380408,0.2990806136316869,0.19273879586660597,0.16074251393385516,0.16518638849937667,0.19061059168481154
1467.5870000000002,0.15172142927970395,0.13499365878212366,0.13752920752505032,0.16569530592823267,0.19265875073102362,0.2976592210134229,0.19162257645655678,0.1597472934354935,0.16442671260258024,0.18917160576277214
1469.516,0.151284160204263,0.13393808448998928,0.13696463604743997,0.1649716713431712,0.19180312592169396,0.2964212114395287,0.18921434551004912,0.15882482169020942,0.16356292150134077,0.18784420453565903
1471.444,0.15063691829726036,0.13288332150877058,0.13644956567932778,0.16429540869939163,0.19096550398806417,0.2952533530344422,0.18834356672169777,0.1578517659703119,0.16257094406253902,0.18665552896074783
1473.3729999999996,0.1496892949578087,0.13170319335386316,0.1358080733599972,0.16348224717494003,0.19019000723227392,0.2944596857591155,0.1887701830348208,0.15680618095058876,0.16144972276777442,0.18546605718864312
1475.3010000000004,0.1490465636751453,0.13077297247728825,0.13517956294928504,0.1626618238753168,0.18951139035842873,0.29389054863048014,0.18910391265386833,0.15603041370434656,0.16039487334215424,0.18434288054168757
1477.23,0.14840840838818847,0.12999245610187693,0.13470103200309416,0.1617414921815455,0.18877418785518685,0.29333111819609564,0.18849866186827735,0.15537095668172765,0.1593316141273481,0.18331721463338307
1479.158,0.14771798869312644,0.12931564642614063,0.13424662475936708,0.1607721107356222,0.18798590600631487,0.2926816204672493,0.18746371005291018,0.15473278662456436,0.1582196335290842,0.18246156024347604
1481.0870000000002,0.14714634877233204,0.12879641919814178,0.13379973974306378,0.1596874322239778,0.18729642638035215,0.29184730882675336,0.1869169219924588,0.15415061372223343,0.15709330089538326,0.18164360813244235
1483.015,0.14684884368004145,0.1284097060863944,0.1335314469649501,0.1587970389679177,0.1867824595357907,0.29118551337371695,0.1867139549812486,0.15379996400088863,0.1560957085374543,0.18089274734375138
1484.944,0.14664377370102244,0.1279188394660618,0.1332932026544485,0.15791477260825892,0.1862432581519004,0.29116915508021884,0.18596247393717397,0.1534577998052923,0.155135381113643,0.1803241454597007
1486.872,0.1463025678497346,0.12731435404312602,0.1330350608391485,0.15679111120968248,0.18559960957560157,0.2916596718526324,0.18540861306211076,0.15297975747109221,0.1543102397920456,0.18001133363287508
1488.8010000000004,0.14577250411850232,0.12657936514403467,0.13270100923420147,0.15548129145192324,0.18502553143421113,0.2922330629110189,0.18603243824869148,0.15243086831199948,0.1535262913300538,0.1798042755274109
1490.729,0.1454675466903469,0.12582178887872153,0.13227634714246447,0.15405924187643943,0.1846930885007334,0.29224864776274423,0.18702999154692157,0.15207542719464998,0.15287042848958599,0.17965381767538563
1492.658,0.14555916466152796,0.12520162986954236,0.13182080752041564,0.15285444259282277,0.18449554508161137,0.2916320599813377,0.18648882207751688,0.15195165556045465,0.15235508970135464,0.1794486563926473
1494.586,0.14552285086702846,0.12447089741322676,0.1314222305721643,0.15188899351612606,0.1843191779264483,0.2912741498008987,0.1854029283699929,0.15168359341299076,0.15187308792175253,0.17934182546331823
1496.515,0.14491741394937313,0.12352039376375629,0.13106286222330715,0.1508320775312208,0.1842839960354617,0.2918178793672921,0.1855205001418565,0.15108390082603235,0.1512610617368919,0.17930384217367068
1498.443,0.1443340398681599,0.12257399370138172,0.1307207424228169,0.1499620277319591,0.18445484027452014,0.29233260486719936,0.1860912608574406,0.15048519577870845,0.1507279213889165,0.179209516223794
1500.372,0.14389105079808584,0.12162865187063654,0.13038812651181358,0.14913329402537046,0.18480241782892531,0.2920910976735915,0.1855119363808625,0.15001322498448363,0.1502939108014955,0.17898229559528017
1502.3,0.14361890979628275,0.12082971050674546,0.1301319461375354,0.14844966474324,0.18532166348280227,0.2915871230143284,0.18437368328043396,0.14971806036038307,0.14993584010684363,0.17870753731079564
1504.229,0.14330748060277093,0.12002528985464034,0.12997296830956365,0.14775499861148034,0.1857068029693883,0.29102247184797625,0.18230324349656718,0.149354316594995,0.14954745388470703,0.1784706920632651
1506.1570000000004,0.14304808701757887,0.11930865539525332,0.12967278694906487,0.1471715136656515,0.18599301817967012,0.2899330791107569,0.18217377353189879,0.14896361665513838,0.14920328200332056,0.17815930870787522
1508.086,0.14310048216841842,0.11875865714309924,0.12936279838345716,0.14679458296739356,0.1863007147873974,0.28842823212519036,0.18391802656339118,0.14871600023566361,0.1488645739670041,0.17765716587192515
1510.014,0.1429582013876295,0.1182431102095447,0.12918863455334761,0.14666208834025518,0.18641504830476685,0.28777699415235486,0.18367445880537553,0.14843499034632468,0.1483493358948108,0.17707769823793834
1511.943,0.14271129373357946,0.11773324245240085,0.12900209544586355,0.14632920017733403,0.18626477006269465,0.28756843557827516,0.18288197306350507,0.14813733858536665,0.14771729239736675,0.17646200363164266
1513.871,0.14257185660726532,0.11723775488728688,0.12879822690584683,0.1459985141411798,0.18598490162893083,0.287040058831075,0.18181999325460607,0.14788650351819416,0.1471674583660671,0.17586422346220304
1515.8,0.14264775276462618,0.11671675218177657,0.12861298194501633,0.14614154751784525,0.18571083073140932,0.28654211701764104,0.18114316235353628,0.1477272536082395,0.1466629969099565,0.17510800005123756
1517.7279999999996,0.14298160433709994,0.11635636552134127,0.12845319527538604,0.14657392462219687,0.18553168686151966,0.2859279655778192,0.18092670337925054,0.14778668886402185,0.1462006599368042,0.17416815951688996
1519.6570000000004,0.14346639839652142,0.11620071140679505,0.12839220861433762,0.14719859458172474,0.18528581029814534,0.2852209624531531,0.17999854151658817,0.14797194398435265,0.14570835994230086,0.17310624321871232
1521.585,0.14328701936482605,0.11592901631502733,0.12848146429134946,0.14758834480366106,0.18485883701056832,0.2852592091488263,0.18035908613682727,0.1477283874500421,0.14509933005957537,0.1720787039052465
1523.514,0.14269635637616607,0.1155529443102194,0.12863540707999724,0.1476289006382837,0.18445319255369325,0.28580916492149194,0.1809619646284208,0.14731658342243997,0.14441428474705204,0.17103247737529564
1525.442,0.14261640719403654,0.11530496536507806,0.12881889281022066,0.14785996665403323,0.1842813108607811,0.2860094476686009,0.18072499963295552,0.1472170613726038,0.14391110742042784,0.16998945905168367
1527.371,0.14290355092462032,0.11506892092108989,0.1290114780091018,0.14808348252086778,0.184281829587708,0.28553122862037744,0.18090024091710505,0.14723245967579413,0.1434506336939816,0.1689743076298475
1529.299,0.14240748030435066,0.114701444108738,0.12914095333758097,0.14779240855072195,0.1837490054936844,0.28462560564841427,0.18048917304482642,0.14701556671161614,0.1429522152001602,0.16819548626912267
1531.2279999999996,0.1415863178748168,0.11423984347202115,0.12908548702085157,0.14708112160503162,0.1829418053686529,0.28377810682568944,0.17957573703190077,0.14651941948411612,0.14249156522064707,0.1676850067802046
