Wavenumber,WD23MI02,WD33MI03,SH55MI02,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH01MI11,SH01MI05,SH63MI39,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,AK96MI13,OK14MI01,WD35MI04A,SH63MI43,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,Terry3MI03,JFL19BMI11,WD12MI04A,FI45MI05,WD70MI01A,WD35MI02,WD07MI01A,FI45MI06,OK14MI08,WD70MI01B,WD12MI06,WD35MI01,OK14MI09,WD07MI01B,SH63MI53,FI38MI05A,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,SH63MI27,JFL30AMI12,VS73MI02,SH63MI25,SH63MI31,SH63MI24
1270.88,0.722703974,0.739458641,0.613561255,0.637019829,0.671064336,0.767542395,0.640469502,0.697743068,0.682588374,0.578379153,0.788054609,0.717662016,0.736293442,0.682873006,0.71886558,0.706090037,0.688471165,0.663944623,0.612151378,0.70145695,0.698602036,0.607966697,0.647088253,0.662217523,0.720397446,0.575300373,0.689352427,0.690765855,0.693723026,0.689987786,0.732284537,0.69308025,0.722490407,0.728269794,0.726091634,0.714196112,0.687881302,0.672228333,0.669100694,0.706517997,0.702690916,0.643374777,0.696653178,0.683323656,0.664244259,0.640297214,0.693748553,0.6344787,0.71944667,0.593864845,0.684429957,0.53564459,0.625149963,0.692780053,0.620292108
1272.809,0.702484257,0.717977714,0.587590037,0.61389912,0.64568218,0.745241641,0.618541209,0.675906325,0.659671502,0.554816382,0.76665367,0.696407907,0.717139743,0.661546102,0.698401568,0.68356469,0.665453233,0.643398496,0.589587957,0.681164782,0.675274909,0.586680835,0.623682957,0.639435401,0.700385105,0.553111996,0.667479855,0.670032108,0.673974573,0.66757434,0.710832767,0.671042232,0.701486649,0.707776228,0.703568121,0.689161718,0.66546751,0.649376026,0.647752143,0.684267962,0.681035123,0.624488682,0.674608062,0.658792156,0.642762521,0.617292131,0.673022732,0.610984583,0.695097489,0.571185802,0.661464074,0.512659098,0.60137282,0.671336121,0.598630302
1274.738,0.683534235,0.697422441,0.56343162,0.592273226,0.624884754,0.723941863,0.598228614,0.655682066,0.638060851,0.533540611,0.746538671,0.676365608,0.699155841,0.641444509,0.679010987,0.662436658,0.643118422,0.625197529,0.569110568,0.660545538,0.653000082,0.568465104,0.601715127,0.618139096,0.681503614,0.533201783,0.646941744,0.649046397,0.655670347,0.646596539,0.69083371,0.650011966,0.682213438,0.688332466,0.682296111,0.666917005,0.644356385,0.629170982,0.628105976,0.663403761,0.66058166,0.606383339,0.653754076,0.636145961,0.622789122,0.596032264,0.653545655,0.589155495,0.671677767,0.550300657,0.639682079,0.491946401,0.579567168,0.651182028,0.578662613
1276.666,0.666099877,0.677584877,0.540422712,0.571534389,0.606574525,0.703119055,0.578943641,0.636531453,0.617283478,0.51331593,0.726839509,0.65703898,0.681886382,0.621996214,0.660102759,0.642287212,0.624311115,0.608084214,0.550465736,0.640338481,0.631378624,0.551752614,0.58077756,0.597813482,0.66340883,0.514364512,0.627504817,0.629192272,0.638106376,0.626457644,0.671605986,0.629774016,0.663868312,0.669793086,0.662391333,0.645009831,0.624172555,0.610176258,0.609054126,0.643467102,0.640860636,0.58877845,0.633608295,0.61482109,0.603265569,0.575567446,0.634905296,0.568372614,0.648729704,0.530723164,0.618915954,0.472453649,0.558940045,0.632014284,0.55964985
1278.594,0.648460618,0.658465382,0.518982053,0.551943178,0.587513775,0.683580278,0.561004549,0.618559192,0.597639734,0.494136252,0.707574874,0.638638728,0.665269386,0.603656687,0.641825464,0.623214927,0.608800389,0.591866555,0.533604696,0.621949446,0.610997405,0.536021616,0.561044286,0.57873679,0.646406985,0.497265097,0.609215372,0.610894668,0.621450909,0.607461475,0.653781005,0.610646607,0.646430545,0.652297178,0.643335698,0.6247179,0.605019731,0.591334923,0.590863304,0.624807842,0.622196321,0.572722341,0.614417669,0.595085669,0.584923688,0.556456128,0.617226025,0.548871266,0.626637494,0.512827377,0.599312689,0.454553489,0.539897714,0.614676551,0.542180938
1280.523,0.630807383,0.639583225,0.498699042,0.533263179,0.567644535,0.664934421,0.543926702,0.601346184,0.578940289,0.475970437,0.688943341,0.620968195,0.648706552,0.586310333,0.624335084,0.604838964,0.59245489,0.575826179,0.517192816,0.604914066,0.591458706,0.520842514,0.542234127,0.560539853,0.630074825,0.48203449,0.591677245,0.592874802,0.605146101,0.589378036,0.637101735,0.592161222,0.629333,0.635559107,0.623879759,0.60612445,0.586563565,0.573492049,0.573177443,0.606461037,0.604139022,0.558082519,0.595990627,0.576205381,0.567583131,0.538582038,0.60024148,0.530529802,0.604907713,0.496170983,0.580676984,0.437699912,0.522134452,0.598040221,0.525809579
1282.452,0.616979628,0.621735628,0.479779627,0.51562386,0.548218107,0.647516181,0.527851128,0.585058251,0.56130082,0.459045324,0.672537532,0.604097294,0.632738389,0.570006188,0.607795132,0.587564543,0.5775811,0.560824897,0.501967493,0.588446882,0.573124556,0.507056781,0.524493614,0.543398161,0.614524957,0.467972231,0.57508677,0.575819408,0.589661522,0.572447667,0.621113706,0.574607547,0.613064231,0.619701978,0.60497988,0.58888295,0.569025361,0.556927246,0.556828831,0.589259397,0.586909898,0.544503627,0.578491287,0.558655082,0.551351879,0.521524907,0.5841561,0.513547595,0.583833608,0.480803442,0.56330776,0.422168364,0.505661916,0.582068178,0.510711577
1284.38,0.601920914,0.604503049,0.461878473,0.49880616,0.530108942,0.631006321,0.512418003,0.569730614,0.544407592,0.443058831,0.657084957,0.587773823,0.617013957,0.55449398,0.591924289,0.571205447,0.561930901,0.54676546,0.4882112,0.572190312,0.55557947,0.494230493,0.507662025,0.52693328,0.599460989,0.454444388,0.559155163,0.560695285,0.575033972,0.556218429,0.60509193,0.55756898,0.597269358,0.604412868,0.586952502,0.570784765,0.552124531,0.541166535,0.541495825,0.572905578,0.57034566,0.531333112,0.561555405,0.541962145,0.535621131,0.505290256,0.568804266,0.497410064,0.563277756,0.466196246,0.546541266,0.407538281,0.490027362,0.566750796,0.496740732
1286.308,0.586294947,0.587707175,0.445191046,0.482954421,0.513727046,0.615452865,0.497939538,0.555381481,0.528593889,0.428152304,0.641861695,0.572350721,0.601934729,0.539871566,0.576767362,0.555967223,0.546044722,0.533389552,0.475303677,0.557078402,0.538771366,0.482188425,0.491803662,0.511359229,0.585241958,0.441923051,0.544039879,0.545763401,0.561147652,0.540866836,0.589772268,0.541288536,0.582097794,0.589895622,0.569816111,0.553223063,0.536067246,0.525699002,0.526854062,0.557551954,0.554739542,0.519029858,0.545618926,0.526365977,0.520664311,0.490584721,0.554244091,0.482242808,0.54351807,0.452517493,0.530552487,0.39394148,0.475482707,0.552468821,0.484087471
1288.237,0.572643795,0.571301691,0.429392421,0.467835429,0.498559882,0.600500225,0.48407521,0.541712618,0.513516977,0.413845392,0.626178233,0.557408947,0.587322861,0.52591767,0.562035339,0.541335894,0.531955843,0.520134306,0.462234365,0.542649389,0.522446294,0.470576191,0.476672723,0.49636071,0.571484428,0.430081475,0.529473345,0.531549739,0.547692822,0.526127994,0.575316924,0.525609182,0.567498894,0.575747168,0.55302298,0.536015635,0.520567238,0.511042851,0.512559368,0.542710727,0.539724506,0.507252815,0.530344304,0.511473501,0.50627149,0.476569899,0.540289043,0.467794445,0.525077343,0.439591629,0.515271287,0.380894058,0.461782909,0.5386326,0.47225955
