Wavenumber,0,1,2,3,4,5,6,7,8,9
1284.38,0.49851473818740333,0.5337872210874753,0.44162557077561976,0.49308555062415393,0.5753489225311135,0.5300161985010339,0.5064076838171416,0.4979075782940401,0.4916688108790154,0.5680270260866846
1286.308,0.4814055372027609,0.516898799999667,0.4244696683604767,0.4777501586957205,0.5598841880743264,0.5158285878560012,0.48991334464289343,0.480911634808783,0.47510234905710963,0.5523680398843561
1288.237,0.46523804948183134,0.5009287343410351,0.4083940099310658,0.4633906399375603,0.5451313073698627,0.5026085357036233,0.47438779747537585,0.4648806544078027,0.45954943475868026,0.5374897310151423
1290.1660000000004,0.4499789701844944,0.4858437985373175,0.39335695750995536,0.4499666898703124,0.5310656670566818,0.49031786615415296,0.4597956038676482,0.44977959114514254,0.4449711254102354,0.5233647862545284
1292.094,0.43559499447062955,0.471610767014252,0.37931687311971407,0.4374380040146162,0.5176626537737431,0.47891840331784274,0.4461013253727695,0.43557339907484616,0.43132847843828304,0.5099658923779995
1294.022,0.4220528175001166,0.4581964141975764,0.36623211878290995,0.4257642778911107,0.5048976541600061,0.46837197130494534,0.433269523543799,0.4222270322509568,0.41858255126933097,0.49726573616104075
1295.951,0.40931913443283485,0.44556751451302856,0.35406105652211173,0.41490520702043543,0.49274605485442985,0.4586403942257136,0.421264759933796,0.40970544472751813,0.40669440132988743,0.48523700437913736
1297.88,0.39736064042866426,0.43369084238634625,0.34276204835988766,0.40482048692322936,0.48118324249597416,0.4496854961903999,0.41005159609581954,0.3979735905585736,0.3956250860464602,0.4738523838077745
1299.808,0.38614403064748426,0.42253317224326736,0.33229345631880614,0.39546981312013174,0.47018460372359816,0.441469101309257,0.39959459358292904,0.38699642379816657,0.3853356628455572,0.46308456122243724
1301.736,0.37563600024917465,0.41206127850952956,0.32261364242143575,0.3868128811317817,0.4597255251762614,0.43395303369253757,0.38985831394818327,0.3767388985003406,0.3757871891536866,0.45290622339861086
1303.665,0.3658032443936149,0.40224193561087074,0.31368096869034456,0.3788093864788187,0.4497813934929231,0.42709911745049434,0.3808073187446419,0.3671659687191391,0.3669407223973562,0.4432900571117806
1305.594,0.35661245824068477,0.3930419179730288,0.3054537971481013,0.3714190246818818,0.44032759531254284,0.42086917669337987,0.37240616952536376,0.35824258850860546,0.35875732000307403,0.43420874913743135
1307.522,0.34803033695026375,0.3844280000217414,0.2978904898172742,0.3646014912616101,0.43133951727408004,0.41522503553144685,0.3646194278434083,0.34993371192278344,0.35119803939734817,0.42563498625104845
1309.45,0.3400235756822275,0.3763669561827422,0.29094940872042846,0.3583164817386387,0.4227925460164888,0.4101285180749433,0.35741165525183066,0.34220429301571237,0.3442239380066828,0.4175414552281125
1311.379,0.3330620711170023,0.36863754358172507,0.2856075200933018,0.35335153404096536,0.41503299284598544,0.40615120550174666,0.3511182688853969,0.3354052593176467,0.33817756732419996,0.41009316693249553
1313.307,0.32624169833514605,0.3612605432548536,0.28011781697103383,0.34827679692057223,0.4074333593004129,0.40227388360355654,0.3450919999374794,0.32882845689636625,0.33233092224121447,0.4029454587455623
1315.236,0.3196196889774515,0.3542313906526194,0.27465256699108115,0.3432359779311027,0.4000115218066915,0.3985040020903989,0.3392181035307902,0.32247808688931145,0.326698687354046,0.39608112901471887
1317.164,0.3132170669786714,0.3476726616113045,0.2692137450834539,0.33826481995481883,0.3927257323148218,0.3948367440724397,0.3335396278790938,0.31634552475715416,0.3212661162197392,0.38943795738878223
1319.0929999999996,0.307067593994182,0.3415909211881328,0.2639462423728899,0.33335894513816755,0.3855813875848315,0.39129129658936473,0.3281651237467374,0.3104458265128451,0.316058973311526,0.3830060999089552
1321.021,0.30116886003529997,0.3358525731723461,0.25883562031822055,0.32846275438909633,0.37858229446975206,0.38786285682912847,0.32299398756826375,0.3047736383664754,0.3110294268986223,0.3767442800473941
1322.95,0.2955285121218122,0.33040333633863417,0.25393170567816986,0.32362410108033773,0.37177200073143657,0.3845466701515829,0.3180400411413861,0.2993342152312155,0.30618314908371497,0.37066296545110056
1324.878,0.2901309839636216,0.3251289012702955,0.24922949304707587,0.3188442369587757,0.3651478686267695,0.38135704481046356,0.31333825244214003,0.29410862002255017,0.3015078159737836,0.3647614113712507
1326.807,0.28497797738944053,0.3200123914446118,0.24473757654601475,0.3141495224478592,0.3587127255718343,0.37832166732674793,0.30888738029061025,0.28909568680972286,0.2970058086601323,0.35905541971385463
1328.735,0.2800585703910965,0.3149578302134357,0.24044083145962836,0.3095618040668781,0.35245822974300767,0.3754429179708438,0.30462132289664423,0.2842855207222434,0.2926575792776672,0.35353185268237464
1330.664,0.27536711882192016,0.3100635774537539,0.23634620953898378,0.3050790832543881,0.3463971550832151,0.37273717756285984,0.30051788957720715,0.27968137491500117,0.28846744630953375,0.348188659170944
1332.592,0.27088735633633937,0.3052842856004937,0.23243228950064276,0.30068925391297835,0.34052630677513007,0.37019406377191755,0.29662331867637975,0.27527387160998407,0.2844254431195921,0.34300335719909525
1334.521,0.2666103962432318,0.30068506324908406,0.22870871513167898,0.2964266273449373,0.33484907500806965,0.36779377354750553,0.292947376238495,0.2710604027371589,0.280533207089048,0.337971756735278
1336.4489999999996,0.2625148600616561,0.296290701008352,0.22515753512153452,0.2922892195696853,0.32935596671910505,0.36551075035242064,0.2894160508965089,0.2670256064759613,0.27677645561888264,0.33308445788655267
1338.378,0.2585885148431377,0.2920523674407879,0.2217627251687978,0.2882728049246503,0.3240440481029959,0.36334923411588893,0.28602879026314026,0.26316154740446,0.2731554077707101,0.32835991137273113
1340.307,0.2548157095320755,0.2879137367177759,0.21851093944121924,0.28436293739447394,0.3188928879997897,0.3613091844911007,0.2827948951466701,0.25945979692881216,0.2696647002529222,0.3237895684705829
1342.235,0.2511865787182445,0.28384877866333247,0.21539817476012568,0.2805676198827114,0.3138960127873242,0.3593838537662932,0.2796771221689601,0.25592111302351783,0.26630182789915585,0.31936693045908576
1344.1629999999998,0.24768809935605152,0.2798526408038341,0.2124153332613471,0.2768834531943002,0.3090539151197804,0.3575491974717236,0.276694855113574,0.2525365507697814,0.26305318358507174,0.3150872263358107
1346.092,0.24431340833201412,0.275934642976253,0.20956226648869072,0.2733090544631455,0.3043664623862801,0.3558005839013919,0.27384583453326966,0.2493021926105085,0.2599156365888901,0.3109561617933424
1348.021,0.24105038755748276,0.27209122376523537,0.20682530590665663,0.26983677278404805,0.29982186914857345,0.3541272378541906,0.27109716003666073,0.24620544470663774,0.25687982939068893,0.3069590623026696
1349.9489999999996,0.2379004682583587,0.2683281467121855,0.2042069739565937,0.26646506404672626,0.29542723171769475,0.3524987565015704,0.2684563951951138,0.24324221762230522,0.2539446635144915,0.30309817799990224
1351.8770000000004,0.23485942835717716,0.26462918269141944,0.2017049095799476,0.2631976059259765,0.29118519686976707,0.3508881314955684,0.26593265899943763,0.2404019752155953,0.25110006399868173,0.2993673023089723
1353.806,0.23192702346056593,0.26101037509952757,0.19931745669271278,0.2600438753787376,0.2870998472394848,0.3492971975809041,0.2635191472815803,0.23768073353119934,0.24834462288824202,0.29576695521141716
1355.734,0.22909880664016263,0.2574704546754056,0.19703258284869934,0.2569864880416158,0.28316898824612513,0.3477316210252245,0.2612089028970751,0.23506951304973012,0.245670522264786,0.29229413200185456
1357.6629999999998,0.22637131809263522,0.25400341212358574,0.19484231580030825,0.2540168578999632,0.27939607635618363,0.34620798894275867,0.25901534004762167,0.23256323820152883,0.2430774039609925,0.2889455135966001
1359.591,0.22373796675998037,0.25059839154042846,0.19274122817656136,0.25113743548282524,0.2757753388065638,0.34473018494573515,0.2569090915765433,0.23015357344675028,0.24055793879058276,0.28570834680067614
1361.52,0.22119637698993788,0.24726269025064523,0.19073135458976065,0.24834965912920873,0.2723099889723476,0.3433018710275147,0.25481450093623315,0.22783275712136383,0.23810681296144487,0.2825806060897185
1363.448,0.21873795142405889,0.24398731925585107,0.18880623190822382,0.24564537341817635,0.2689938495938713,0.3419387478734198,0.2527777785588267,0.22558498194723361,0.2357170637506784,0.2795595083348761
1365.3770000000004,0.21635889122510482,0.24077180729245481,0.18695895160199213,0.24302741019911034,0.2658186124287881,0.3406450919551627,0.25086108324981804,0.22340057345370418,0.23339194271159078,0.2766464899423336
1367.305,0.21405511037643446,0.23760592473498884,0.18518322045830987,0.24048602435911456,0.26277044594519855,0.3394114988991662,0.24899660904885546,0.22127386622341572,0.23113000802231576,0.2738264979399434
1369.234,0.211821473065354,0.23448972696547224,0.18347739041106234,0.23801966368407407,0.2598486507487615,0.3382435208402971,0.2472090712060168,0.21920079189551578,0.22893433645494274,0.2710931377635514
1371.162,0.20964979418153973,0.23142002136657827,0.18183823728489829,0.2356229828622528,0.2570488583965383,0.3371249878689229,0.24550029369896972,0.21717265314399756,0.22680320073454782,0.26843718922219423
1373.091,0.20753748423123383,0.22840761053637362,0.18026457165402066,0.23329507757065204,0.25436244749425635,0.33605293867442226,0.2438691985129628,0.21518692800492925,0.22473924251365698,0.265852889348025
1375.019,0.2054815493893573,0.22545524674737555,0.17874729963163424,0.23103605412408587,0.2517786013014525,0.33501890127920286,0.2423137451516179,0.21324231952330552,0.22274092869012282,0.26332950565114427
1376.948,0.2034835102574507,0.2225738028500575,0.1772824184061424,0.22884834731879297,0.24929450190660477,0.3339982206469463,0.24082478047271766,0.21134152205867357,0.22081034933528512,0.26086917251278047
1378.876,0.20153871359366682,0.21976017595876754,0.17586391964017203,0.2267283649779671,0.24690249868112135,0.33299444113324134,0.23935930017225698,0.20948273242892368,0.2189441385450409,0.2584649226976442
1380.805,0.1996462156679243,0.21701402820919563,0.17448806681413162,0.2246735736486662,0.2445984052233635,0.3320145179950227,0.23791817199642973,0.2076697326982186,0.21714018936010085,0.25611394532028947
1382.733,0.19780413090822627,0.21432648616038644,0.17315090522590973,0.22267754718847163,0.2423794871131362,0.3310536726706983,0.2365552052646223,0.20590291893439633,0.21539198690605552,0.25381230770441643
1384.662,0.1960103127860185,0.21169206140002042,0.17185127057946156,0.2207456631326356,0.24024762748983153,0.33011585684814376,0.2352415960420285,0.20418617989250332,0.213695291082207,0.2515587032262081
1386.59,0.19426529626940126,0.2091039210834831,0.1705866136406052,0.21887543552043195,0.2382011379521953,0.32920618090272796,0.23397610251095857,0.20252208668955923,0.21204238216427523,0.24934999721386786
1388.519,0.1925781653719211,0.20657007798884408,0.16935770226124466,0.21706229395014687,0.2362395786524403,0.3283207037956112,0.23273137424883356,0.20091595610874224,0.2104302658040393,0.24718953772752353
1390.447,0.19094542765386405,0.2040860797157087,0.16816538975333015,0.21529931105573039,0.23435585851669036,0.3274499780653491,0.23148082327492903,0.19936771498009478,0.20885152291184123,0.24507665993781202
1392.376,0.18936520827455489,0.20165497382791675,0.16701178275212614,0.21358308357684902,0.2325440471588176,0.3265857540373298,0.23023889661805563,0.19787868724590252,0.20730259668764742,0.24301645423809135
1394.304,0.187834517923906,0.1992668955397575,0.1658924185816843,0.21190191889750898,0.2307984643723583,0.325731976149468,0.22901419902198616,0.19644590351164756,0.20577817277232763,0.24100561584575445
1396.233,0.18635048822699976,0.19691816683407937,0.16480884279186156,0.21024640288932636,0.22912228969878784,0.32489531216797973,0.22782686700082222,0.1950681683931453,0.20427987779472878,0.23904674802098147
1398.161,0.184906166147207,0.1946107127348584,0.163760321445726,0.20861081039302173,0.2275091825466993,0.32406866771997433,0.22666557867866008,0.19374154716705674,0.2028059002700506,0.2371413706259567
1400.09,0.18349507279811292,0.19234882230998795,0.1627452771741553,0.20699348806704895,0.2259502280992681,0.3232518829425006,0.2254917762489843,0.19246207245294597,0.20135639438661995,0.2352970000813748
1402.0179999999998,0.18211154129288737,0.1901322232843891,0.16176291675229193,0.20538892268282147,0.22443834814256172,0.32242844268470416,0.22433777158664173,0.19122484628732878,0.19992760511121624,0.2335143346151107
1403.947,0.1807606578069964,0.187964043423734,0.16081392008138531,0.20379775710814024,0.22297271095558516,0.3215887196595958,0.22325168705933424,0.19002857076716564,0.19852407313518378,0.231793780272904
1405.875,0.17944220829265395,0.18584108176975014,0.1598955574286601,0.202223664169654,0.22155082919192862,0.3207461125692895,0.22219620195930614,0.1888680703407453,0.19714823515359764,0.2301281406514901
1407.804,0.17815646708272842,0.1837623539405531,0.15900467202865762,0.2006733835753706,0.2201739735951544,0.3199202244648351,0.22115027583704527,0.18774084569920432,0.19580357737071716,0.2285146343751049
1409.7320000000002,0.17690190420101765,0.18172387661648023,0.1581374961787513,0.19914341245818626,0.21884528535420517,0.3191204866949461,0.2201308838511194,0.18664210094881953,0.19449082212185065,0.22695118021719093
1411.661,0.17567724842919716,0.17972331655073706,0.15729013810154094,0.197636393136711,0.21756219784908934,0.31834304260564505,0.21915959991139022,0.18556733623955007,0.19321148942474908,0.2254338208596972
1413.589,0.1744862493305529,0.1777585634673995,0.15645583859413065,0.19615286856777409,0.21631781702190067,0.3175815122141149,0.21819082132927758,0.18451189909460314,0.19196499995930577,0.22395313742255363
1415.5179999999998,0.1733348422241569,0.17583386667804107,0.15563379618528572,0.1946953296063829,0.21511096057495266,0.31682576756595043,0.217185614735876,0.1834737740152488,0.19075240415086256,0.22250728209418527
1417.446,0.17221464356624455,0.17393783287033449,0.15482360601673514,0.19326227221673972,0.21393603036068198,0.3160702619459753,0.21614634934048377,0.18244540326985256,0.1895667311800178,0.22108883185335337
1419.375,0.1711280842537152,0.17206944321177223,0.15402478577788578,0.1918593209808226,0.2127928948397041,0.3153186719119445,0.21509671322062082,0.18142637181004834,0.1884049760704561,0.21969311553312726
1421.303,0.1700784424306913,0.1702279606399196,0.15323628944728435,0.19049135388145327,0.21168395733418077,0.31457246541139733,0.2140670241289317,0.18041589171864678,0.18726448354122407,0.2183122865471205
1423.2320000000002,0.16906378434234653,0.16841361628457097,0.15245710976615914,0.1891616313974218,0.2106047418706775,0.31383860451937423,0.2130573277882124,0.1794138574284679,0.18614274397876307,0.2169431229443935
1425.16,0.16807641749505944,0.16662688613565638,0.15168487538122802,0.1878654198071808,0.2095509438178674,0.3131111534072074,0.21203731854964056,0.1784164029643898,0.18503349182946424,0.21558223450706762
1427.089,0.16711503825511598,0.16487352861168278,0.15092330186170416,0.18660622741045108,0.20852829770581796,0.31237403350945536,0.21101631293088893,0.17742591261969234,0.18393579488696532,0.21422719640813495
1429.017,0.16618354097906887,0.16315433389583556,0.15017637746722604,0.18538884484708307,0.2075395447284703,0.3116183833098302,0.21000428494106546,0.17644716348227252,0.18284612766783212,0.21287124711004388
1430.946,0.16528591463156997,0.16147351363366133,0.14944713180739116,0.18421553105392446,0.2065831279811595,0.3108565651916976,0.2089507583799236,0.17548401597745247,0.18176495799212516,0.21151216852149568
1432.874,0.16441472957410055,0.1598324616369614,0.14873746888566064,0.18308199815310755,0.20565251642435312,0.3101080375312853,0.20788203931731447,0.17453560478169292,0.1806899414561552,0.2101496886639265
1434.803,0.16356015730086854,0.15822630823589348,0.14804897004344786,0.18197876618522033,0.20474368825222733,0.3093845061000193,0.20686882249766986,0.17359989028502631,0.17962234951145312,0.20878957665648074
1436.731,0.1627223243064513,0.15665245189283486,0.1473765705863629,0.18089569573556497,0.2038544951419874,0.30867847488820627,0.20589911908411102,0.17267910801822434,0.17856320294049813,0.207434557277285
1438.66,0.16191150068745316,0.15511453745313242,0.1467147215614024,0.17983320619858545,0.20297988282766563,0.3079640091316061,0.2049302406178206,0.1717811370249375,0.17751754498373146,0.206085778373064
1440.588,0.16112537434357813,0.15361233080728248,0.14606016125242716,0.1787859339792321,0.20211648947617528,0.30723699596079834,0.20395424038394872,0.17090775403861785,0.17648523149924425,0.2047476921740728
1442.517,0.16035841789128416,0.15214392281261646,0.14541316400919785,0.17774898740942707,0.2012610413272606,0.30651836508429786,0.20299814835786117,0.17005783868158283,0.17546679680681374,0.20343059429517096
1444.445,0.1596016807670243,0.15070209694023706,0.14477027746137905,0.1767104404974856,0.20040498380199673,0.30581453938551534,0.20205603069746575,0.16922697332145234,0.17446073800184694,0.2021365930998265
1446.374,0.1588540360315334,0.14929149475081757,0.14412788891988113,0.17567114684764149,0.19955314483650766,0.30512520701326834,0.20118706169860417,0.1684167623376817,0.1734691632389691,0.20087180256714274
1448.302,0.15811213786122727,0.1479120227575929,0.1434897392161059,0.17463075776162307,0.19870684355992962,0.30445906961526503,0.20034055253912936,0.16762383384605908,0.17248819600579168,0.19964191758395708
1450.231,0.157369368428182,0.14655866169929505,0.1428559228411964,0.17358103106241915,0.19786459310065638,0.30382833841709256,0.19944034969640104,0.16684430787985013,0.17151672330973772,0.19845240973165634
1452.159,0.15663264894871654,0.1452334022876094,0.1422238230167686,0.17251725773853155,0.19703394890641562,0.30320773026070763,0.19852024782943514,0.16607839385930662,0.17055850229718694,0.197307227624204
1454.088,0.15590685263903906,0.14394053985944022,0.1415967340268275,0.17145190139916405,0.19622205673279383,0.30258343983726804,0.1976420985255504,0.16532592995124162,0.16961512160376344,0.196209417721319
1456.016,0.1551915835638095,0.14267991430640226,0.14097877416435584,0.1703856593430437,0.19543143902912788,0.3019576363409214,0.1968091755499328,0.16458579186727046,0.16868138468054353,0.19515686897691953
1457.945,0.15448479835208073,0.14145296473660776,0.14037249171614666,0.16930970830984618,0.19466676415850512,0.30132762741726393,0.1959961930963713,0.163856217835365,0.16775435991378201,0.19415337309994363
1459.8729999999996,0.15378434067724805,0.14025394917883563,0.13977952345215305,0.16822228473819262,0.19393089610708322,0.3006956591139218,0.19521753276604398,0.16313147119282878,0.16683173999517797,0.19320007287057614
1461.802,0.15309168771130502,0.13907788511793576,0.13920037376534403,0.16713023765580606,0.1932276252400514,0.300066597499607,0.19445955954631639,0.1624078004352092,0.16591567526191836,0.19229376122114827
1463.73,0.15242700560420663,0.13792751696200292,0.13863136552491934,0.16604815242353263,0.19256307018367502,0.29941933647515206,0.1936986797652815,0.1616937069028613,0.1650084276758338,0.19142642544275215
1465.659,0.15180396824015505,0.13680959036916776,0.13807450557994966,0.16499177603293644,0.19194441466656909,0.29873918690520057,0.19295813912080134,0.16099421818445347,0.16411390009200894,0.19059842617932843
1467.5870000000002,0.15120746060158136,0.135718771170822,0.13753074642258187,0.16395628707748874,0.19136664824782984,0.2980422675945514,0.19224894499979855,0.16030134698475187,0.163229001727806,0.18980514485904207
1469.516,0.15062792549345855,0.1346499210677658,0.13700054294638558,0.16294181624281753,0.19082280535884877,0.29735978487152104,0.19155406240376785,0.15961308054847068,0.16235458407243683,0.18903865549813012
1471.444,0.15008223485404473,0.1336052566259639,0.1364856003840097,0.16196338525810672,0.19032397635534817,0.29671432256200075,0.19088588894961,0.15893116544569705,0.16149322463839946,0.18828613787933615
1473.3729999999996,0.14957483483758038,0.13258891521323374,0.13598965231789928,0.1610352103062609,0.18987519200875622,0.2961065864675535,0.19024704500398934,0.15825905854642813,0.16064792338579653,0.1875391192666827
1475.3010000000004,0.14910570234365683,0.13159977857577587,0.13551585400453997,0.16016156852062266,0.18946969122449958,0.29552346278462555,0.18960881067453056,0.15759811816221872,0.15981751248818565,0.18679232627152265
1477.23,0.1486707608967956,0.13063972011530472,0.13506033411712953,0.15934314535929706,0.18909941891254375,0.29495717387765397,0.18897696398136538,0.15694675344548498,0.15900585461031627,0.18604302065525438
1479.158,0.14826778934696477,0.12971155585328353,0.13461796826480593,0.15857680741720512,0.18875397599173244,0.2943971077686696,0.18846399668019878,0.1563037667704419,0.15821662051856433,0.18528814675615493
1481.0870000000002,0.14788714584650778,0.12881775310771196,0.13418964687463794,0.15785916427881277,0.1884258527890039,0.2938502432737836,0.18801181614604243,0.1556680040797494,0.1574486028654469,0.1845268036959101
1483.015,0.14752087940081274,0.1279561543825268,0.13377797269824884,0.15717511662029038,0.18811105287323457,0.2933265462033908,0.18752482008779958,0.1550412588215904,0.1566992351090369,0.18375636772571372
1484.944,0.1471610217938622,0.1271226680443178,0.13338116694536967,0.1565093059189746,0.18780731959700137,0.2928428875377147,0.1870655221519464,0.15442349105463488,0.15596620333070643,0.18298210610243545
1486.872,0.1467948020160526,0.1263126038520547,0.13299569051289098,0.15585536586685353,0.18750966368523783,0.29241977336525854,0.18660582400749812,0.1538090099615588,0.15524286208659568,0.18220501296255762
1488.8010000000004,0.14643194412161734,0.12553290676539522,0.13262249789877,0.1552200083470282,0.18722054771968627,0.29202931528823806,0.18617633671230263,0.1532112923478871,0.15452950903997764,0.18143097610439687
1490.729,0.1460848085876449,0.12479072600771299,0.13226212854401515,0.15460891399192056,0.18693417950946123,0.2916362040784443,0.18578631419621258,0.15264206326463078,0.1538259679641043,0.18066734117477506
1492.658,0.14574750038228002,0.12408508639263759,0.1319148646487925,0.15401584662381396,0.18664877642120498,0.29124706838433345,0.18539770253229063,0.15209931546178135,0.15313149773310805,0.17992381353232198
1494.586,0.1454105103376356,0.1234054799642145,0.13157690336451333,0.15342528812416623,0.18636024597047432,0.2908756014394236,0.1850078419193225,0.15158003501963108,0.15244481016242223,0.17920161423978678
1496.515,0.1450783168135936,0.12274836264332603,0.13125161067253857,0.1528435680807008,0.18607266145131568,0.2905229803879332,0.18467829597261118,0.15109063879445844,0.15176896245700858,0.17850185398854576
1498.443,0.1447686859666824,0.12211623095543928,0.13094443546062476,0.1522860098181878,0.18579661119434265,0.29019280612737147,0.18440717308802554,0.1506341832368531,0.1511085020058233,0.17782435116706527
1500.372,0.14447680000480848,0.12151166913772317,0.130653910099447,0.15174800005012015,0.18553065233993885,0.2898611617840394,0.18410830651461246,0.1502129532290891,0.15046830189685104,0.1771707637924539
1502.3,0.14420091679301436,0.12093480430193448,0.13037895692219337,0.15122343033084418,0.1852727957152394,0.2895132564278846,0.18377960358460896,0.1498269343241684,0.1498509560707951,0.1765446438865312
1504.229,0.14393320918151908,0.12038463735899851,0.1301233744822304,0.150713624373987,0.18501981911200016,0.28914980493814413,0.18345057612905513,0.14946877173126388,0.14925982950194158,0.1759509070321582
1506.1570000000004,0.14366063041842955,0.11985258206149885,0.12988559916376208,0.15020995075353474,0.18477153576207517,0.28877142501571557,0.1831404016117568,0.14912969806661544,0.14869592998531944,0.17538803558995844
1508.086,0.1433825144473669,0.11933774418223168,0.12966612246740203,0.1497085102599686,0.18453540725978557,0.2883932676075904,0.18284998567689015,0.14880564279019842,0.14816135091342308,0.17485678485640438
1510.014,0.14309701849663675,0.11883569901624583,0.12946643990342777,0.14920422363723554,0.1843143136758075,0.28803005465738707,0.182577221688038,0.14849008927080692,0.1476566442339016,0.17435426450405603
1511.943,0.14280270685172705,0.11834594851881522,0.12928573240100233,0.14869204404426867,0.18411012964500542,0.2876899359955371,0.182291299316253,0.14817927537284065,0.1471796217635969,0.1738795154529086
1513.871,0.14250158775617322,0.11787320438229454,0.12912081411215462,0.14817175304212601,0.1839239619061843,0.28736125230429743,0.18195708201863875,0.14787246159951603,0.14672376039200907,0.1734296064066356
1515.8,0.1422141982963162,0.11742713078124542,0.1289744694809025,0.14765470018718532,0.18376018270216962,0.2870104635169132,0.18165251291378418,0.14758144904106943,0.14629082423659084,0.17300525439960465
1517.7279999999996,0.14194831905438468,0.11700645586705648,0.12884866418329136,0.14714357637422928,0.1836129908886031,0.28664832654508465,0.18141310324141774,0.14730536863650925,0.14588057497642942,0.17260332521951502
1519.6570000000004,0.1417016956536426,0.11660373502624195,0.12874167015328833,0.14663720592758364,0.18348405272266916,0.2863016620247417,0.1811669975224113,0.14703748290908822,0.14549327460628347,0.17222377837091937
1521.585,0.14146768997465287,0.11621061179048618,0.12864984056503428,0.1461405180934147,0.1833737175331366,0.2859810301766309,0.18087157720700847,0.1467722285639566,0.14512695048556412,0.1718642099541724
1523.514,0.1412432347692347,0.11582397219057694,0.12857485775411726,0.14565739259603652,0.18327783430915168,0.2856775442244716,0.18057450018756355,0.14650906921741996,0.14478020134853697,0.17152024655234313
1525.442,0.1410289333064105,0.11544591357034759,0.12851581518865948,0.1451855416552959,0.18319032632736454,0.28537987081786736,0.18028571465813106,0.14624656950484818,0.1444514023566938,0.17118532130483993
1527.371,0.14082945908580796,0.1150803137397796,0.12846998354737504,0.14472635473710938,0.18310931911480538,0.28506991697819756,0.17999096024048616,0.14598827661259947,0.14413975438872492,0.17085598630085427
1529.299,0.14064308712770723,0.11472451849026402,0.12843697303042037,0.14428109286494867,0.18302865986197395,0.28475079055494723,0.17965539622160231,0.14573272244780783,0.14384091313716738,0.1705292304773513
1531.2279999999996,0.14046256801742982,0.11437676519952662,0.1284169974298458,0.14385433126647595,0.18294582070796495,0.28440559573463975,0.17930236496490964,0.1454763960691274,0.1435502600655973,0.1702029640322705
