Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,OK14MI01,WD35MI04A,OK14MI06C,FI45MI02,WD70MI03,Terry3MI03,WD70MI01A,WD35MI02,FI45MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,SH63MI24
1745.2910000000002,0.002577858718024295,0.0020581920064888792,0.0017290477146050254,0.010037368559430881,0.005425112537627896,0.030829665130058137,0.005520493538433077,0.007785005680255197,0.0004882439310382458,0.005665401071976162,0.007878128218564318,0.006676078701387866,0.0016602415425028827,0.003168308428729949,0.007975332909070432,0.0008606305808584458,0.004107509104498974,3.149778860672692e-05,0.0010912737484042867,0.004493633721118329,-0.000505027459273999,0.006841521470303147,0.003800251363446139,0.0017672475486426031,0.00023195211551141348,0.011039367487026275,-0.002344405345061862,-0.00011219389917682676,0.007199895871622619,0.0012006257487647831,0.0038353149242663642
1747.22,0.0026019236129494194,0.00197105865613062,0.0009278448200991107,0.008844582895543407,0.004918910137086452,0.029700226897032556,0.00434668159817099,0.007395048111657365,0.00017998053452081275,0.005113266410911366,0.0074030068774034175,0.005730982522940242,0.0012897526873520415,0.002985009253485993,0.00778854160514969,0.0005069128807435597,0.003497118318134984,-0.00023600882786517507,0.0009058706705334374,0.004171849407110073,-0.00016820698704650416,0.005815716834311702,0.003384301657971489,0.0021149962759946517,0.00037283444754865336,0.01116869661284381,-0.0025251787073852228,-0.00038817227103862817,0.006493840222813851,0.0008746199719418257,0.0038664971905222334
1749.148,0.0015827384987267545,0.0017137166756805988,0.00011574536517500178,0.007614282463452415,0.00432324741853618,0.02868763568289112,0.0034143229653426643,0.006973090975961882,-0.00010339339861437091,0.004794172633934363,0.006927189562626279,0.005067277445726104,0.0011473689687629407,0.002522014922402116,0.007649194383845981,0.00019540732087994228,0.0029702230354354264,-0.00048570221202315356,0.00043796622868780277,0.0036946082123681667,-3.794975214005403e-05,0.004830541890387674,0.0027170344257021473,0.002337848745752713,0.0005768804304232544,0.011098038560197865,-0.002651328917425866,-0.0005429286646979337,0.005899274179335723,0.0004624803314888237,0.0038412172775806885
1751.0770000000002,0.0023401803917582065,0.001403496604982013,-0.0007044574428961559,0.006305801757545082,0.0037501502436104173,0.02742234564238233,0.0024752228450897334,0.0065034950825794136,-0.00047163887102213975,0.004419017790932928,0.006263481961283235,0.004618635681008065,0.0008463502157218805,0.0019701245748233176,0.007557701432515163,-7.385640449597553e-05,0.0023748316500743494,-0.0006333137008342482,0.0007145190148845071,0.003080328578578151,-0.00015058236394305258,0.0038454414359191946,0.0019285712332988703,0.0025347147023697114,0.0008113355725642424,0.011001816481807425,-0.00263419560889272,-0.000729792468389362,0.005465310450530725,1.4658657920774143e-05,0.0037112368007599095
1753.005,0.0029191121452949442,0.0011952045393716082,-0.001204456352400407,0.005047640803823805,0.0032671280385589974,0.026587626526577868,0.0016263376703119087,0.006234118062116933,-0.000759982277778265,0.004043213757342873,0.0057866154192470765,0.004113073742446072,0.00043898564957556285,0.0014611628935917165,0.007534104985024159,-0.0003097206753436277,0.001972491456678216,-0.000591547938450232,0.0008939105604022224,0.0024860930120343405,-0.00020240166419221994,0.003149418138121751,0.0012316765299672516,0.0028768657972763623,0.0011731301288830376,0.010938707311919926,-0.002422374401562677,-0.0008942232174798947,0.005050811250705056,-0.00036449112018760443,0.0033988195174705638
1754.934,0.0014907838132176554,0.0009653765041717222,-0.001665004670005854,0.0038311519930422366,0.0028017052437367407,0.025982938839647085,0.0008772963221493346,0.0060940121597399255,-0.0010432739483722253,0.0036157384021201777,0.005372119179046564,0.0037235499033102526,1.1345443976518155e-06,0.0009375124964520198,0.007420422860741183,-0.0005094143203279444,0.001629678601222817,-0.0005239202102759188,-8.570773336963322e-05,0.0018871638153369341,-0.0001944937190499485,0.002555369718249878,0.0005278710162970879,0.0032266419289613824,0.0015483015695579305,0.01071875007336709,-0.0022310752840634107,-0.0010272810487642337,0.004583334724335586,-0.0006812057635959268,0.002922536426161859
1756.862,0.001363499429588244,0.0008485094832816897,-0.0020101627307902437,0.002790815108941913,0.0023761568366014174,0.025551716037843564,0.00016597898518197485,0.0061448914633414065,-0.0012582997325822354,0.0030198106409008996,0.004950239626109465,0.003455926823466071,-0.0003633714821139611,0.0006137692984942156,0.007263287584819811,-0.0006644408819463377,0.0013164178678942151,-0.0004540271418684294,-3.6057781820364454e-05,0.0013043898961586087,-0.0001243545146242253,0.002032746643302219,-0.00013175466209791598,0.0036082983630353893,0.001993357651245198,0.01034233118165162,-0.0020213224793133033,-0.001164867510797557,0.004270352767128727,-0.0008690833172040335,0.00237974295900667
1758.7910000000002,0.0009656731085272985,0.0008905982959866443,-0.0022255904818390126,0.0019477118406311389,0.0020603186960495568,0.025046649022940404,-0.0004636470301394302,0.00621124499279091,-0.0013705515796282874,0.0023164772836695713,0.0046212886985212975,0.002895720832211013,-0.0006052235444995446,0.0005211578019045371,0.007002827636445219,-0.0007994907397003981,0.0010419814864528476,-0.00031887589798623717,0.00018518445857124144,0.0006768506882555148,-0.00013995660152826828,0.0014936229752748331,-0.0008093704112009381,0.003968310949333531,0.002470059952541015,0.009864692527539964,-0.001818594078040081,-0.001274609866672466,0.004016434634360078,-0.0010360155797984327,0.0018298355816741552
1760.719,0.00213700200395045,0.0010193000253531648,-0.002307333080449614,0.0014137952904058615,0.001765812552928181,0.0244767863203863,-0.0008401370751271175,0.006217027500972971,-0.001403387288376745,0.001736329271420367,0.004313529461951959,0.0025770248255951866,-0.0008702256362101424,0.0006777519413251332,0.006732582957109046,-0.0009069122317528489,0.000915070786163652,-0.0002010020186686834,0.0001925512623890957,-4.6135616890596864e-05,-0.00022699236075296447,0.0010255375417802526,-0.0013549685814600587,0.004181332713061814,0.002904597724281588,0.009249824514210636,-0.0016723182371581324,-0.0011884586671508657,0.0037713334327522663,-0.0011879691148391491,0.0014214381408877985
1762.648,0.0035476422676376518,0.0010365933467266775,-0.002254132835279976,0.0011581628993159732,0.0013824069858275334,0.023667354790628536,-0.0010301493046936394,0.00619529785256312,-0.0014098356986461391,0.0013299911225109207,0.003853863445525574,0.002586578656230021,-0.0011611005910133754,0.0010118695014381118,0.006411244148042117,-0.0009516278550052437,0.0007375793225691818,-0.0002235282372306524,0.0006432873537638994,-0.0008651183903246595,-0.00043814370618278087,0.0006147305713189444,-0.0017936571620251196,0.004229317887175343,0.003222384641707876,0.008470882856009387,-0.0016180906824926344,-0.0010008412409540646,0.003409833636066506,-0.0013937286090299206,0.0009500071890311546
1764.576,0.0027266529825814567,0.0009645769288375017,-0.0021790902030818238,0.0011608169961752068,0.0009584827164657583,0.022640046056324525,-0.0010795166173449833,0.00615843140851613,-0.0013772673300441463,0.00118678435337502,0.003309383507122454,0.002516967462031894,-0.0013915831315600702,0.0014378369523622148,0.006014324804622495,-0.0009332738189578027,0.00047678050466898325,-0.0003025100171260564,0.0002748716041338639,-0.0016644177355394363,-0.0005525554027707158,0.0002646328604766768,-0.002037530157239953,0.004126785753400863,0.0034010286063000383,0.007642250642997395,-0.0015364745935292912,-0.0007308377538684241,0.003041845284776301,-0.0015851605644768285,0.0004423969997741084
