Wavenumber,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH63MI39,WD23MI03A,SH01MI12B,CV09EMI05,FI38MI01B,OK14MI07,OK14MI12,AK96MI13,OK14MI01,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,WD35MI02,WD07MI01A,WD70MI01B,OK14MI09,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,JFL30AMI12,VS73MI02
1970.925,0.05399623617162286,0.04741069356936026,0.03949105136813119,0.05787887354943491,0.05915520088118448,0.011368693240015826,0.03387738159311765,0.030011173893385895,0.02351992019334314,0.059721718217320835,0.05681528108852982,0.05970060809150782,-0.005511520903359435,0.03314292062065943,0.03525293618236021,0.01624197014001294,0.05041396622309044,0.02259304208075269,-0.005067281080630537,0.047583141734358514,0.010271364869851474,0.05516668087259469,0.054620280677038224,0.03499196910350105,0.06497536989626929,0.056059593284890546,0.060549376052708215,-0.004075369745820401,0.02802283814926748,0.00735466076319341
1972.854,0.05298615049077726,0.04662993027323539,0.038415733651466,0.056861153697280536,0.05812597009182596,0.010336291837292622,0.03306265489006599,0.028942973743283668,0.02246504737167882,0.05863182684548163,0.05558870103313693,0.05865713908980899,-0.00657986494476237,0.031771318967458384,0.03419302263239087,0.0151995141592286,0.0493025505992479,0.021612038108267617,-0.005840064725661731,0.04658595132402432,0.00963354336524852,0.054018003142230486,0.053605756125806536,0.03387345327006852,0.06379597255133926,0.05480508656105937,0.05952676047337363,-0.004814737529744817,0.027188811674690783,0.006867220376445243
1974.782,0.05201398020292855,0.04590106735946489,0.03733510349028424,0.05581903442079847,0.057129841147340266,0.00934191147653518,0.03222735202430621,0.027858755654071615,0.021486371650891047,0.057562844991243534,0.054300035839022265,0.057511605029840276,-0.007516548355058383,0.030490093641010463,0.03311924617042339,0.014090295489267268,0.048193648043129006,0.020658339360481504,-0.0065990304247737774,0.045573578291761285,0.008945325887064648,0.05291715707343386,0.052522578234232065,0.03277106660463927,0.06270165462952693,0.053555676553613873,0.05846296083372465,-0.005692353406004713,0.02635038551261762,0.006344499607936427
1976.711,0.05104324808515903,0.04519467423062404,0.03624636486115651,0.054759245573357346,0.05613067904663535,0.00842488306564787,0.031459305570980534,0.02677205202258387,0.02057134109573657,0.056510429908643245,0.05304084172689805,0.056419945504261035,-0.008445455977146465,0.029275886672567808,0.032049164142050904,0.012962552418440909,0.047022467099602755,0.01978008428716599,-0.007285241634720607,0.04457208497244719,0.008240877821576065,0.05181789783701157,0.05137810006473165,0.031689414200187505,0.06149310671222516,0.05235147013355179,0.05735720904737887,-0.006839269960423389,0.02548793248570977,0.005803189854990898
1978.639,0.05007915116116393,0.04446308343087568,0.03514770857245153,0.053685967372247706,0.05515010008303367,0.0075098631158656,0.030736683020946842,0.02568958301867691,0.01959505140883949,0.05543308424736473,0.051734229691509453,0.05541840637718634,-0.0094421290656993,0.02810466108266374,0.030964341753514778,0.011874402915523552,0.0458064164741733,0.018894365155887882,-0.007967307460891693,0.04358850294904937,0.007501696299255678,0.050662457178195036,0.05017388135781797,0.030611368740479095,0.06030942748679813,0.05121109175046931,0.056218027215626826,-0.008045284035541944,0.02459473878512522,0.0052350375348258205
1980.568,0.04908763094861335,0.043700027877348474,0.03410817995568627,0.052606996960359365,0.054171482560453815,0.006577605330336911,0.03004206303698681,0.0246887686813817,0.018630390092132933,0.054365159357752574,0.05040643673938888,0.05440397525526168,-0.010508784248124958,0.02700337359685845,0.029879849273184617,0.010786440527766505,0.04467183493513224,0.0180442656429885,-0.008579502543132778,0.042687900601263346,0.006735612578478045,0.04947497761810729,0.04895277784091007,0.029466379293741546,0.05923414667347349,0.05019484460945334,0.05507559016063504,-0.00911039593805385,0.023651205802925013,0.004646730260276372
1982.496,0.04802756885751597,0.04286839891424013,0.033070674344108375,0.05150383465266123,0.053148520293948426,0.005616146266826105,0.02933166892557748,0.023747331187338627,0.017572021858690945,0.05341630383100748,0.04904757844272814,0.053305766761052475,-0.011564497031760101,0.02593495022987241,0.028757806087159977,0.009649416544991851,0.0436741013566819,0.017236966361191486,-0.009250213622439885,0.041803390433402005,0.005876405863040057,0.04822829409776952,0.0477122642198447,0.028230059283879866,0.05819126272956984,0.04923304183132374,0.053894017275681994,-0.010044514234304192,0.022676675022454212,0.0040485665866450415
1984.425,0.0469859414919791,0.04195860190811143,0.03200696834827463,0.050392252616519445,0.05208835131115361,0.004672134617611956,0.028673650501061576,0.022852842825169167,0.016395873036628792,0.05246133629142513,0.047612058892605336,0.05222555763345503,-0.012512474686466935,0.024872909563648793,0.027630548967250933,0.008583683438272427,0.04273965139272845,0.016521503336859145,-0.009868656819357446,0.040927031304502454,0.00499143309025607,0.046935101276176006,0.0464777914985427,0.02702831149910534,0.0570364990504838,0.048257139725622455,0.05267861201436047,-0.010946547649056837,0.02175885449964901,0.003430653268498063
1986.354,0.045964350450499986,0.04098934404254323,0.03093061445822068,0.04926119254661912,0.05103372289371921,0.0037128411991189103,0.027996954392893403,0.021969401317558285,0.015208743941200344,0.05142224815410909,0.04616401299387762,0.05117393331233029,-0.013284283239102135,0.02384427622482005,0.02650314496513364,0.007580184833852255,0.041778380142342,0.01579508042994876,-0.010513774659701436,0.039995818831859625,0.004055942614486441,0.04563053615590018,0.04527216159783182,0.025869166495639195,0.05584301483283799,0.04728890651093154,0.05142999616088492,-0.011975092223391326,0.0208712318319334,0.0027618367154661483
1988.282,0.044972045781542624,0.03999705200184314,0.029878240580875487,0.048116643123050334,0.050040384452955194,0.0027697901182593965,0.027302166896075453,0.021110048090026423,0.01400002960906392,0.050398486003869924,0.04477887214032586,0.050277012929406395,-0.014053769610643474,0.022875124225011256,0.02539315034977772,0.006611901302590928,0.040834106368195844,0.015054343538464299,-0.011101938531648481,0.03904529574330709,0.0030659579418415572,0.044317130112396214,0.04412179107528358,0.024730733067963445,0.0546895731751747,0.04637097360000961,0.05024688710316699,-0.012946013766065523,0.02000972159520331,0.0020469253764472672
