Wavenumber,SH54MI11,SH63MI02,WD71AMI01,SH63MI10,SH63MI39,WD23MI03A,SH01MI12B,CV09EMI05,FI38MI01B,OK14MI07,OK14MI12,AK96MI13,OK14MI01,OK14MI06C,Terry3MI04A,FI45MI02,AK96MI08,WD70MI03,WD35MI02,WD07MI01A,WD70MI01B,OK14MI09,SH58MI01,SH63MI34,SH01MI21,OK17MI05A,SH63MI22,FI45MI04A,JFL30AMI12,VS73MI02
451.2686,0.354757567,1.3806214,0.958119075,0.501156033,0.558277067,2.263864333,1.1794824,0.5859743,0.331403133,2.981056,0.64346325,0.6487644,3.479909667,0.374355233,0.2711214,1.052288433,0.42573125,0.673407267,1.74099205,0.595309733,0.699575633,0.97663605,0.9123945,0.9456461,0.474766811,0.4801752,0.3688718,2.4508424,0.828558,0.7018526
453.1971,0.3395932,0.8251694,0.941436125,0.500734867,0.5927165,1.681016667,1.192645533,0.5930192,0.349306433,3.8315015,0.68573895,-0.01716705,5.301007667,0.379493433,0.261801267,0.9909518,0.48093235,0.663861733,1.49002915,0.552168733,0.713713333,0.91623625,0.915035633,1.0056118,0.472240167,0.484736467,0.349911667,1.5611915,0.7953065,0.712755325
455.1256,0.336630567,0.870065525,0.912586525,0.497410833,0.605253033,1.626049667,1.067104733,0.570390675,0.373614033,4.4535305,0.69139685,0.3376069,5.406479,0.378764667,0.262684967,1.010712767,0.4742824,0.667386,1.22742825,0.5810219,0.721953233,0.8350698,0.9329623,1.0252888,0.467885289,0.4770389,0.3443722,2.77358715,0.8372973,0.7049708
457.0541,0.336727233,0.808694425,0.907988225,0.497896233,0.686192,1.617213667,1.0368562,0.545327625,0.399394833,3.7168195,0.69018085,1.1874117,4.103327033,0.3713059,0.261586467,1.017965067,0.43285655,0.663825167,0.9774321,0.5858094,0.7195282,0.86240545,0.942871467,1.062288433,0.452895933,0.474068833,0.342220467,2.6401194,0.848572567,0.7188102
458.9826,0.3333677,0.8191024,0.907652075,0.496457667,0.6578585,1.752059333,1.026052033,0.527853325,0.4091348,3.0069495,0.69382975,1.19240595,3.398511333,0.365885833,0.255741467,0.9802839,0.4241749,0.6790754,0.8351783,0.5656194,0.710252,0.91676255,0.938802233,1.031803433,0.471566211,0.471592833,0.343690667,1.896004085,0.8962378,0.720271075
460.9111,0.3337985,0.79498905,0.8999248,0.493747533,0.588097867,1.763968667,1.044140167,0.521064075,0.410239033,2.6742265,0.67875925,1.2686593,2.173875,0.3645368,0.2504874,0.933121433,0.39441645,0.689250367,0.76176825,0.547586033,0.704210733,0.9179182,0.929345,1.023856667,0.470632044,0.4655097,0.3415334,1.699363,0.908339967,0.716554125
462.8396,0.331564033,0.7584633,0.901781275,0.4899424,0.6385388,1.729897,0.909026633,0.517626275,0.400918333,2.244021,0.63972795,1.0026895,1.0033842,0.359838233,0.245663467,0.923295033,0.67395645,0.686506567,0.7101748,0.550405633,0.6985872,0.90851125,0.918649233,1.010406733,0.477795878,0.461156867,0.331456067,1.145551,0.904522933,0.71477345
464.7681,0.330228933,0.82395445,0.904485725,0.487813833,0.673266867,1.750511667,0.943844633,0.5132407,0.392499833,1.8963735,0.601586,0.91500747,1.0764922,0.3559383,0.243866533,0.9270981,0.74836405,0.685411333,0.66520235,0.554857633,0.694053867,0.9275807,0.9176929,0.977179367,0.4718401,0.456845267,0.331157367,1.0570668,0.9053411,0.709737875
466.6966,0.329232033,0.8098418,0.910215425,0.484042933,0.617025633,1.634817333,1.080111,0.5078611,0.380977933,1.3473345,0.58174285,1.339266,0.843728377,0.3524533,0.241306433,0.9314227,0.54833805,0.680902533,0.66267315,0.552910433,0.685974433,0.9709029,0.913438,0.932989367,0.431791211,0.452898267,0.331810333,1.5094615,0.880906833,0.7086165
468.6251,0.324638067,0.6994223,0.9177222,0.480079567,0.722069867,1.582877667,1.189112333,0.509488075,0.354949767,0.93731605,0.5695645,1.1763754,0.388356067,0.349252233,0.238133267,0.9183355,0.84639153,0.682914633,0.73205085,0.534930267,0.680580733,0.9768917,0.9058905,0.9044195,0.418108344,0.4508044,0.3296043,2.35902445,0.8527973,0.70122245
470.5536,0.317554633,0.78229025,0.925545825,0.476286133,0.758276033,1.703691667,1.250466333,0.5116649,0.323891333,0.8889016,0.56724455,0.323574025,0.45189737,0.343939667,0.234803467,0.909614067,0.835227615,0.690288033,0.7463676,0.513742033,0.676257733,0.96502135,0.901115433,0.873646667,0.428102567,0.448813,0.321650133,2.3555759,0.831597867,0.69398935
472.4821,0.310985733,0.912292075,0.930084975,0.472737633,0.786673667,1.783869667,1.291228967,0.50785665,0.3033907,0.63906465,0.5633377,0.312996,0.522527533,0.3382827,0.2307162,0.919972633,0.86135605,0.696393867,0.7957241,0.500218667,0.6719596,0.93871775,0.8975262,0.855213,0.449003356,0.445848,0.316264033,2.3644776,0.813831967,0.680165725
474.4106,0.304497667,1.011920875,0.93329555,0.469408233,0.824355167,1.722915,1.310929333,0.502288975,0.2962803,0.7106513,0.55377325,0.229457,0.6154638,0.332428633,0.225902033,0.930130433,0.41855645,0.6931683,0.8233898,0.4814275,0.66689,0.90080635,0.891557033,0.8379173,0.459222856,0.443625867,0.309875767,2.4684274,0.7984799,0.673023275
476.3391,0.2988165,1.123040925,0.9384633,0.466291467,0.850923567,1.6663183,1.3010994,0.49215305,0.287802067,0.94347785,0.56028155,0.25705585,0.4260329,0.323896533,0.2207808,0.9498979,0.36605165,0.6840955,0.84725585,0.4644578,0.662163733,0.87702655,0.893915067,0.819994533,0.425961978,0.440295233,0.3036381,2.31725055,0.783848733,0.667473875
478.2676,0.292727,1.2076765,0.943396075,0.462842567,0.834794433,1.888737,1.269006567,0.474777125,0.286109367,1.07578765,0.57050085,0.69646965,0.3487143,0.312083867,0.213032367,0.967105967,0.68396715,0.6731358,0.86277865,0.442635667,0.653773567,0.8452754,0.8935623,0.798807,0.396062467,0.4341742,0.301352833,0.7743457,0.7856322,0.666380825
480.1961,0.2861373,1.30313625,0.9553333,0.459742633,0.7874839,2.166523333,1.232146367,0.4637516,0.305389667,0.9748504,0.57465135,-0.0624155,0.935273567,0.3014001,0.205091967,0.9800811,0.59649195,0.6684305,0.85680945,0.4155758,0.647898133,0.8124339,0.8872898,0.774731967,0.4003078,0.4274978,0.302287433,0.46358635,0.8011358,0.65726205
482.1246,0.282833667,1.38202775,0.9649945,0.457247933,0.712358267,2.402021667,1.1957457,0.459746025,0.328980967,1.49992525,0.5566468,0.4842429,1.030718543,0.291552233,0.1973765,0.9797671,0.410404375,0.665038467,0.65460645,0.384137733,0.644342,0.78506095,0.878124733,0.764646833,0.386399833,0.4220358,0.299274067,0.568026,0.824126667,0.65258405
484.0531,0.281707067,1.3923275,0.963271275,0.4545868,0.638562633,2.560730667,1.117221967,0.457522275,0.343353933,1.7855564,0.54267115,0.078119895,1.2375594,0.282519267,0.189557267,0.963911,0.35992528,0.6590666,0.5763014,0.351175933,0.639387633,0.76141455,0.869460133,0.781767467,0.388091678,0.417791733,0.2915993,0.70819265,0.8472661,0.646107075
485.9816,0.2794798,1.321194025,0.95469025,0.451616833,0.5789838,2.630298667,1.025360667,0.459224175,0.353477367,1.93207665,0.52295485,0.429134922,0.7784945,0.273696933,0.1823251,0.9318221,0.40961385,0.6486315,0.7894406,0.320380667,0.630784767,0.7293165,0.856769433,0.8070423,0.392001011,0.414437033,0.2810153,0.51337955,0.865038533,0.644679125
487.9101,0.276653,1.13964395,0.947799625,0.448444,0.551896133,2.60725,0.903397833,0.454614225,0.359945233,1.89997505,0.48313785,1.428802,1.913520667,0.264879433,0.176036633,0.908843633,0.3297757,0.639967033,0.9714033,0.308651,0.625161367,0.73202705,0.839418667,0.810608033,0.380351611,0.411086567,0.2689928,0.4596494,0.870154433,0.64018935
489.8386,0.274018733,1.0239058,0.94437305,0.445423333,0.538492367,2.509678667,0.758710933,0.44775135,0.364378667,0.94904975,0.4417096,1.235624,2.391142233,0.258541733,0.169499667,0.887404333,0.2681933,0.627590633,0.8674782,0.300444767,0.619250667,0.7502724,0.822024867,0.788167467,0.402945244,0.405708067,0.2591691,0.53795195,0.866892267,0.637030475
491.7671,0.271092067,1.000240475,0.940797025,0.442334933,0.504116633,2.345648667,0.828647833,0.443147,0.354592033,1.5849077,0.4193925,1.02232755,2.955657667,0.2535679,0.164122867,0.8651598,0.33149415,0.6140193,0.8893547,0.2851126,0.6117471,0.7770467,0.812531467,0.767408267,0.395879078,0.3976384,0.2535075,0.73488135,0.864205633,0.629934625
493.6956,0.265616533,0.9813475,0.934911125,0.437601633,0.463680167,2.1139,0.8491004,0.441583075,0.334567867,1.5606475,0.4203858,0.4157984,2.927298667,0.248110867,0.1592723,0.835452767,0.2814369,0.602549567,1.25388725,0.2623084,0.599510667,0.79545775,0.804237267,0.774902767,0.374373133,0.389090733,0.2498815,0.7111715,0.851469767,0.630905725
495.6241,0.2564067,0.960012575,0.925016725,0.433785133,0.4491284,2.066996667,0.872064367,0.442030825,0.3198406,1.312148,0.44210175,-0.071463915,3.060884333,0.243819767,0.154849567,0.805685467,0.23380565,0.6010506,1.70162845,0.232548367,0.585696533,0.8011922,0.7948396,0.776561133,0.374125789,0.381954167,0.241799467,0.5130819,0.838206333,0.628730225
497.5526,0.246919867,0.8189005,0.914119725,0.429305933,0.448554367,2.032212,0.889914033,0.4361075,0.289533333,0.80697295,0.46997025,0.1342123,1.532829267,0.237666433,0.149043667,0.7912659,0.18319945,0.600351467,1.71466215,0.207341883,0.572614033,0.8069644,0.782821467,0.764411167,0.334036178,0.375495067,0.2312858,0.4752374,0.815733433,0.62687865
499.4811,0.237207433,1.13997985,0.897006725,0.423898567,0.461413067,1.792491667,0.907843833,0.42491565,0.274628633,0.692327,0.4870086,0.35125469,1.198135633,0.231090233,0.1413053,0.786134567,0.085105618,0.5923335,1.6689924,0.185925533,0.560247533,0.790062,0.773787733,0.7583211,0.316329656,0.369063967,0.2260301,0.74733255,0.785431467,0.622944825
501.4096,0.227952167,1.143265525,0.878908675,0.418629633,0.461600567,1.435061333,0.9012041,0.415454525,0.2651237,0.59462485,0.49503115,0.3285757,2.200246533,0.223451333,0.132503603,0.783926433,0.1286221,0.576279167,1.3639787,0.162060867,0.547495833,0.74879175,0.7714447,0.745187333,0.332325778,0.361325033,0.2230462,0.65269865,0.7657949,0.6253497
503.3381,0.219387467,1.162430275,0.8642354,0.4130772,0.443772167,1.405826,0.885074,0.402246075,0.230518133,1.475764,0.5000114,1.07911655,2.636717,0.214208767,0.122614597,0.786954133,0.2215273,0.5560805,1.16386795,0.078625907,0.538013533,0.7087855,0.7737922,0.706571367,0.342976889,0.3517259,0.222745267,0.9216871,0.758354433,0.6227078
505.2666,0.2131445,1.14589185,0.858825275,0.4072258,0.434211033,1.497236,0.886132667,0.38671765,0.2124561,1.6360215,0.49858945,1.33047205,1.662151333,0.203522533,0.110733913,0.794875833,0.20830615,0.537170533,0.8542935,0.1095897,0.5300381,0.65701775,0.773324867,0.675715533,0.335744222,0.342577967,0.226032267,1.4469504,0.7483833,0.62701285
507.1951,0.208148167,0.870664475,0.859407275,0.402063867,0.438091333,1.636145,0.8987093,0.381049425,0.208497733,1.109183,0.48067145,1.72206795,1.699902067,0.194033367,0.09904186,0.8035046,0.140299697,0.530109967,0.96920025,0.08621651,0.5251396,0.59539375,0.769847333,0.666734767,0.333302522,0.3371317,0.2271822,2.109322,0.732943467,0.62780805
509.1236,0.203693767,0.817317225,0.852763325,0.3972416,0.455369967,1.698753333,0.902441867,0.3772083,0.203246233,1.2434925,0.45631055,1.43828555,1.35142845,0.183547667,0.087306553,0.7997394,0.193526775,0.524548533,0.72674705,0.05601775,0.520515867,0.55057075,0.766503767,0.656964767,0.325883533,0.333754733,0.227258333,2.610672,0.7287349,0.627810675
511.0521,0.198205667,0.95990985,0.843306175,0.393368033,0.5079597,1.740347667,0.884417867,0.3663557,0.17909339,0.96206575,0.43507835,1.2542903,1.3802294,0.171313567,0.077049853,0.782898633,0.208756445,0.5189201,0.27767525,0.01765561,0.5130488,0.53937965,0.7633087,0.6530709,0.315715756,0.3307431,0.228020167,2.53673,0.7137926,0.617427775
512.9806,0.191583033,0.834389375,0.831674375,0.3889956,0.5550151,1.744963,0.875586233,0.3554888,0.17134163,1.5671545,0.3541818,0.38010215,0.37534579,0.161434933,0.068493873,0.757062033,0.210476075,0.5157376,0.433727,-0.005338417,0.503693233,0.524367,0.753014,0.654091367,0.307684589,0.3275655,0.228664167,3.118497,0.6844556,0.606288
514.9091,0.184083533,0.69013735,0.821622175,0.382661167,0.581566033,1.645151667,0.8581225,0.343579025,0.159470843,1.903146,0.3640099,0.21598139,1.271148233,0.152961633,0.058172897,0.7382725,0.198540195,0.509403733,1.31328555,-0.024966597,0.4969278,0.52574935,0.740073867,0.659433,0.308697922,0.3207613,0.220047367,3.11397,0.667174867,0.58607
516.8376,0.175061333,0.653614553,0.825661425,0.375705667,0.595538133,1.701698,0.825215833,0.331691575,0.14433686,1.665764,0.33848735,0.54951947,1.295003533,0.145401167,0.047546607,0.719686933,0.182505655,0.4934622,1.31456605,-0.04673492,0.488033267,0.5324734,0.730337167,0.676173133,0.306197289,0.311527433,0.2048449,2.9063115,0.649266733,0.5690637
518.7661,0.165355633,0.62488165,0.835028875,0.3699502,0.5764168,1.765062333,0.8034921,0.3226037,0.147612577,1.9819105,0.31604435,0.392323919,1.5724568,0.1389337,0.03867235,0.7053045,0.0643461,0.4819732,1.05690105,-0.094336163,0.476436767,0.54037825,0.7269193,0.707171867,0.279310889,0.301949233,0.1929627,2.5511255,0.639973033,0.553460525
520.6946,0.154432367,0.712109475,0.83396855,0.365620833,0.5422437,1.791828,0.772929633,0.314723925,0.15925846,1.8575335,0.30064705,0.248266495,1.5696902,0.134341333,0.032263454,0.697491933,0.1623131,0.476597933,0.883869,-0.14122932,0.4636876,0.55272055,0.723787433,0.741779267,0.276823078,0.2938388,0.185319633,1.311936,0.631932267,0.54824465
522.6231,0.141619067,0.7389549,0.823622175,0.361835767,0.5157139,1.834523667,0.783369167,0.305788625,0.14973759,2.48684715,0.30121925,0.215782,0.462410217,0.130195667,0.024906746,0.699498867,0.04147746,0.475190333,0.51165045,-0.180373947,0.452548733,0.5598546,0.715939667,0.759487567,0.286529789,0.286570133,0.177237933,0.5449372,0.616603567,0.53727925
524.5516,0.1303112,0.897789025,0.811307775,0.3556645,0.4856879,1.787803,0.8031884,0.294610625,0.164005483,3.090784,0.3119683,0.42006337,0.249795393,0.123355967,0.01636593,0.7041706,0.1595679,0.470513867,0.3524569,-0.130590383,0.442220733,0.57348415,0.707805267,0.782618767,0.268881811,0.2785241,0.1717851,0.40942935,0.601583367,0.528879975
526.4801,0.119906167,1.03586315,0.7993724,0.348903867,0.427659333,1.696692667,0.807659267,0.284408875,0.144527733,4.7175095,0.3258273,0.409470955,0.417847167,0.117112233,0.00772002,0.707060867,0.1376526,0.461212367,0.097739735,-0.259374067,0.431930833,0.58496255,0.702012967,0.801947967,0.237593922,0.269744067,0.1709169,0.5711887,0.5990124,0.52093695
528.4086,0.111844767,0.854162775,0.789331675,0.3432416,0.3528666,1.596009433,0.780302,0.277849475,0.121800423,4.5252515,0.30602315,-0.02802071,1.513692333,0.111387423,-0.000697421,0.711341967,0.1228217,0.449309767,-0.0318819,-0.279375173,0.422078133,0.5857387,0.696693767,0.801825,0.214015244,0.263617967,0.172228833,0.30410543,0.601306133,0.519805275
530.3371,0.10426312,1.191178625,0.776891475,0.337767533,0.339114567,1.562576067,0.749021467,0.273587175,0.109086917,2.1186423,0.33188935,0.06637215,1.305181167,0.105250573,-0.008531253,0.716580633,0.13640274,0.4414544,0.3133152,-0.3970528,0.418085033,0.58528715,0.6936394,0.777460967,0.2227226,0.258350267,0.1723005,0.4545804,0.597500667,0.515630975
532.2656,0.09952219,1.246281025,0.764537,0.330989767,0.293555233,1.4987679,0.7474345,0.267902225,0.065038373,3.972214,0.34848905,1.0675655,0.929074767,0.099386093,-0.015512099,0.7168655,0.14389635,0.435786133,2.0349065,-0.232312197,0.4143081,0.576589,0.692668367,0.7523207,0.2283127,0.252348167,0.1736967,0.53829235,0.591192567,0.5218438
534.1941,0.092888293,1.27427715,0.7511762,0.324393467,0.265217433,1.619753667,0.755745767,0.26156215,0.062215897,3.614749,0.39850625,1.53168195,-0.156108543,0.092407193,-0.02357257,0.707820867,0.059061565,0.4325645,2.28272805,-0.215673653,0.409497767,0.54575015,0.689096733,0.726155,0.2148562,0.246769433,0.1751936,0.6125086,0.582914567,0.521425
536.1226,0.084120073,1.07626745,0.730287925,0.318484867,0.264608567,1.692536333,0.765282967,0.25387955,0.105674,1.484713,0.42273745,1.50958135,-0.166941577,0.083003167,-0.029409537,0.684987567,-0.019617055,0.424758,2.7008206,-0.161625767,0.4047261,0.50466175,0.6800821,0.6749574,0.218408422,0.2397786,0.174959933,0.84468605,0.576346733,0.518508575
538.0511,0.077610827,0.9092351,0.70442295,0.3131137,0.276463967,1.615962667,0.760302333,0.2435224,0.080282457,0.54135165,0.4262093,1.2606856,0.1718531,0.0727383,-0.0319014,0.666972933,0.07189347,0.419478067,2.7631605,-0.22876472,0.4015001,0.4848958,0.6718618,0.618487633,0.224901111,0.2344172,0.1681489,1.06929655,0.5731703,0.505667525
539.9796,0.072712047,0.958501225,0.68240395,0.306316733,0.273997967,1.565195,0.745372867,0.2353947,0.067425663,0.9962079,0.41363095,-0.7775999,0.358109407,0.064019097,-0.035928457,0.663631233,0.115425225,0.408612333,2.6425538,-0.192366447,0.398237333,0.46393755,0.663326933,0.579607033,0.243486978,0.231608333,0.1560855,1.22164435,0.574135033,0.495728775
541.9081,0.06480006,1.063625275,0.66922615,0.2986638,0.259687267,1.687181,0.7601578,0.23286055,0.059128893,1.7977243,0.3913188,-0.8106332,0.4732622,0.058001937,-0.041289903,0.6681483,0.107368685,0.3897468,2.329488,-0.378893796,0.397301033,0.4506656,0.6545946,0.558347467,0.230726689,0.2257623,0.13642047,0.8234796,0.585219567,0.483907475
543.8365,0.056735617,0.817127125,0.664807975,0.291905067,0.2477093,1.923161333,0.764025967,0.2309949,0.080166787,1.7214456,0.37000185,0.84959365,0.652504733,0.052546077,-0.043782157,0.667012233,0.1462326,0.3733795,0.0933264,-0.592354916,0.398882167,0.4356679,0.644965933,0.5335004,0.190863511,0.221215033,0.113665007,0.69446895,0.575817967,0.48345245
545.7651,0.051359997,0.7830047,0.657606175,0.288206833,0.2369773,2.064318333,0.734736667,0.22042195,0.013129687,1.4036717,0.3319784,1.35443375,1.767751333,0.049679807,-0.045382273,0.6591324,0.175029265,0.367922367,1.2425766,-0.430979153,0.405377167,0.4102993,0.637889067,0.506816833,0.175351333,0.216990567,0.09693457,1.32514655,0.584235667,0.47735015
547.6935,0.046562003,0.707559525,0.6413827,0.285306133,0.2290936,2.146574,0.698727267,0.205904725,-0.03558895,0.5123024,0.2773982,1.5181706,2.400903833,0.049092653,-0.046528447,0.644552767,0.1251406,0.361477033,0.433678597,-0.222375551,0.4126661,0.40367235,0.631686567,0.485367,0.188467411,0.210146567,0.08717729,1.3002492,0.615446867,0.4721377
549.6221,0.04136796,0.637112623,0.6251528,0.281528767,0.12719114,1.996461,0.7300101,0.206834175,0.028912013,0.78258505,0.149480735,1.4624195,3.012022367,0.04999383,-0.05021384,0.632089467,0.030138,0.3534826,0.2159007,-0.152513743,0.420141733,0.4604586,0.622314467,0.4804105,0.2023256,0.202080833,0.078616123,1.2041564,0.630976767,0.463568925
551.5506,0.04020426,0.674184475,0.6172477,0.276298833,0.229780217,2.152766,0.752311667,0.20117395,0.05341642,1.56462645,0.26605465,0.00611575,2.960876407,0.051809067,-0.05293409,0.6253205,0.225114011,0.346557367,0.32138535,-0.1855455,0.427526033,0.54505345,0.608228867,0.491450033,0.1866056,0.193551267,0.06979808,0.63255285,0.628360733,0.463675575
553.4791,0.041288077,0.71440625,0.618419925,0.272186133,0.185435083,2.088916667,0.7597311,0.195706175,-0.004660541,1.2841386,0.25730035,0.1736107,2.627807533,0.054722863,-0.052469873,0.6306277,0.26997842,0.3444286,0.59176695,-0.671018033,0.440768633,0.6152163,0.595520167,0.495875833,0.155224789,0.187577367,0.065164803,0.5451792,0.637287633,0.4605929
555.4076,0.044101617,0.685369675,0.621027775,0.2702821,0.191756073,1.951789667,0.764405667,0.1898304,-0.006804447,0.4095983,0.265967,0.111478055,1.8932871,0.059359607,-0.050060207,0.639662533,0.31464875,0.3446381,0.6559254,-0.453772033,0.4558415,0.6559078,0.5850355,0.491544567,0.170523178,0.1850194,0.063372587,0.55099725,0.642158533,0.4597246
557.3361,0.04442935,0.588997125,0.631256825,0.268322467,0.18441848,1.761168667,0.787189367,0.18580765,0.014288257,0.375933,0.20088855,0.0107127,2.658293533,0.067197507,-0.043020577,0.647154233,0.245008335,0.347521167,0.86336675,-0.096234417,0.475557333,0.69682085,0.5789351,0.505290767,0.180705667,0.182894233,0.062864893,0.57456215,0.640112933,0.4548542
559.2646,0.046854257,0.680459625,0.648824925,0.265333967,0.193679493,1.704428333,0.827080667,0.18941775,0.01812736,0.455405,0.3128202,-0.04293725,0.746868767,0.0773582,-0.033653494,0.6441271,0.20206455,0.348505367,0.79549665,0.026371913,0.495439,0.72441835,0.577465833,0.522754167,0.179856689,0.180179067,0.063874983,0.488105,0.646060633,0.46068085
561.1931,0.053087487,0.95521315,0.662749575,0.265865267,0.180521123,1.706650667,0.879656467,0.197999625,-0.007691597,0.48932915,0.26529435,0.61690625,1.4002487,0.0906299,-0.021776009,0.6324934,0.2570922,0.3533962,0.22512005,0.062195427,0.520114933,0.7219223,0.583707567,0.525251967,0.193044144,0.180789633,0.064183417,0.51299495,0.662599533,0.46497535
563.1216,0.063289337,1.029136525,0.66885495,0.2689742,0.18988104,1.523077667,0.919602967,0.194089825,-0.01344271,0.3116719,0.23751518,0.3561982,0.52374,0.106034027,-0.005042379,0.621317667,0.2947118,0.363188733,0.156550265,0.146950633,0.547180267,0.7056775,0.590678433,0.498241967,0.184118911,0.187055533,0.06630819,0.682752,0.677925767,0.472540825
565.05,0.07665608,1.275240625,0.687062275,0.274921567,0.204719487,1.209212967,0.932916233,0.2193186,-0.078919167,0.34064845,0.3639729,0.03662955,1.9065474,0.12398538,0.014973336,0.634328667,0.2420971,0.377785,0.25326215,0.141097757,0.579750067,0.6791035,0.597958467,0.5054152,0.181379178,0.197750967,0.06610386,0.56569265,0.695028133,0.474103825
566.9786,0.09205978,0.752570675,0.719204075,0.2819557,0.214898,1.279188767,0.931887367,0.244751375,-0.109993757,0.3145734,0.34834205,0.6140852,0.992219763,0.144303833,0.03479431,0.650725467,0.125960505,0.3912111,0.4323166,0.159683737,0.6114303,0.68495655,0.6050866,0.505665,0.190284711,0.209208,0.068553647,0.5835523,0.701308433,0.4862975
568.907,0.106061667,0.748668125,0.75145475,0.289838133,0.2390232,1.404114,0.943269033,0.283643975,-0.01004219,0.38123345,0.30431645,0.52123121,1.087117267,0.168745767,0.060308947,0.6600289,-0.02465903,0.411154867,0.2943009,0.17337454,0.648563967,0.6731822,0.614831833,0.505488533,0.206240044,0.2228504,0.07529005,1.188396,0.707598333,0.50167585
570.8356,0.123457767,0.69595145,0.774358625,0.300739867,0.274869633,1.269709467,0.9175096,0.32121905,0.0473228,0.4978596,0.3896643,-0.2138535,1.050773907,0.1961663,0.092866733,0.668329167,0.05422465,0.437160833,0.2404276,0.251281667,0.6898431,0.6603298,0.626522267,0.528287867,0.282408367,0.240545633,0.088097553,1.17963055,0.717587333,0.525459075
572.764,0.145439367,0.963537825,0.7915679,0.316669033,0.302157367,1.482746333,0.8698481,0.3520858,-0.00154876,0.3697789,0.3858596,-0.20363315,0.503481363,0.229050367,0.1303714,0.670408067,0.16265244,0.463894533,0.4357586,0.289556333,0.7372898,0.6540978,0.648361,0.588824733,0.318183867,0.2587981,0.10722192,1.1141749,0.736880033,0.54475835
574.6926,0.170602267,0.896866425,0.804844225,0.3334839,0.346765433,1.716219667,0.8596901,0.385369375,0.01610657,0.86536445,0.3603211,0.19700145,0.099159097,0.2647498,0.1680989,0.665847167,0.1352186,0.4857677,0.5696329,0.3270595,0.7788061,0.6768671,0.670752733,0.653551367,0.289380533,0.276718767,0.125089633,0.6537974,0.7206586,0.572580875
576.621,0.201619167,0.700048125,0.819407075,0.353279733,0.373742867,1.924306333,0.889763733,0.42420695,0.021548863,0.8642407,0.38311895,0.184669115,-0.142157567,0.304261867,0.2079058,0.674952333,0.18425625,0.5140493,0.6675099,0.3697568,0.824074333,0.73700055,0.691000667,0.724031733,0.320083111,0.299648733,0.143628867,0.866964,0.701444767,0.60309995
578.5496,0.237532967,0.69585075,0.836596575,0.375698333,0.395134733,2.103774333,0.907765,0.4580962,0.08656992,1.6339693,0.41492665,0.43697165,-0.28829019,0.344075467,0.250545067,0.690439067,0.2303624,0.545444833,0.6982231,0.432592933,0.8728386,0.7893098,0.713304267,0.7887999,0.385906478,0.324415567,0.160998167,0.7883019,0.659361267,0.642468475
580.478,0.273933833,0.61486485,0.8586404,0.4018709,0.464506133,2.227588,0.941476433,0.4897398,0.117216997,1.7939083,0.45626255,1.1947599,-0.065354043,0.382089833,0.295742567,0.7132213,0.23138565,0.584280733,0.7208926,0.543052667,0.925068433,0.8236694,0.740193567,0.841522067,0.3892298,0.349587467,0.178177367,0.51843535,0.6950376,0.679159225
582.4066,0.307878467,0.7939703,0.8818868,0.429363967,0.550917433,2.308759333,0.989282867,0.5155068,0.1816095,1.93471,0.47575725,1.2793564,0.314453133,0.419468333,0.340143167,0.742472933,0.3945229,0.615583367,0.7034036,0.6145077,0.971871333,0.85051485,0.760969167,0.894086333,0.390737733,0.376167267,0.1959715,0.75412485,0.681607,0.717311175
584.335,0.343601933,0.6892098,0.911726125,0.458333,0.574887067,2.369428667,1.053661333,0.546862525,0.207166083,3.257545,0.475687,1.34696445,0.08976493,0.459538533,0.388090967,0.773742967,0.4594843,0.647618933,0.80556055,0.6861743,1.021237333,0.893988,0.7879068,0.946900233,0.436207378,0.4065996,0.2178557,0.68888465,0.640095067,0.74962105
586.2635,0.382551567,0.617523225,0.939110025,0.4873459,0.711555933,2.377095667,1.112988967,0.5852803,0.3143837,3.390092,0.58225915,0.3611375,-0.07760268,0.497889367,0.433623033,0.800939067,0.5175912,0.676561533,0.69050665,0.7486669,1.068107333,0.9196555,0.827111033,0.980286933,0.483528811,0.436553733,0.242529333,1.12194195,0.6474509,0.787371075
588.192,0.424547333,0.969087225,0.957619725,0.5186775,0.781113033,2.333194,1.183441667,0.620729775,0.4015507,1.0349753,0.69414575,0.6557377,0.575770333,0.538667033,0.477971,0.829130633,0.5272373,0.711735667,0.5341311,0.8052625,1.117697333,0.93798875,0.8654904,1.0041628,0.545898689,0.4676007,0.269726667,1.40482875,0.662971133,0.8174117
590.1205,0.4638482,1.05602,0.97727055,0.549303433,0.840449333,2.208567333,1.244449,0.649492475,0.4183009,1.73425,0.76500345,1.02241795,1.6186522,0.579242333,0.518231533,0.8600427,0.616575,0.753932967,0.83982035,0.863658733,1.159447333,0.95835105,0.8957841,1.011192167,0.577171656,0.498713333,0.297856033,1.5699043,0.681905667,0.843292375
592.049,0.5013611,1.0022106,1.0098238,0.5804136,0.895542033,2.029213333,1.288913,0.6866389,0.4427576,2.7348968,0.82445365,0.6667481,1.836508833,0.619426233,0.557320433,0.907349933,0.6572313,0.796561133,1.3880375,0.915177933,1.202049667,0.984721,0.9270218,1.003260867,0.5917373,0.527967133,0.319849967,1.56723555,0.720289,0.865302275
