Wavenumber,1,2,3,6,9,5
1251.596,0.993594342,0.938900442,0.942150849,0.969376482,0.980139938,0.956234466
1253.524,0.956010365,0.897009781,0.904059028,0.930990596,0.947030514,0.91975745
1255.453,0.919909579,0.85690721,0.867628256,0.894175956,0.915166092,0.884896982
1257.381,0.885258758,0.81855109,0.832818229,0.858897123,0.884519359,0.851614888
1259.31,0.852024676,0.781899785,0.799588642,0.825118659,0.855063001,0.81987299
1261.238,0.820174107,0.746911654,0.767899192,0.792805125,0.826769706,0.789633113
1263.167,0.789673826,0.713545062,0.737709572,0.761921083,0.799612161,0.760857081
1265.095,0.760490607,0.681758369,0.70897948,0.732431094,0.773563051,0.733506718
1267.024,0.732591225,0.651509938,0.68166861,0.70429972,0.748595064,0.707543848
1268.952,0.705942454,0.622758131,0.655736658,0.677491523,0.724680887,0.682930296
1270.88,0.680511069,0.595461309,0.631143319,0.651971064,0.701793206,0.659627886
1272.809,0.656263844,0.569577836,0.60784829,0.627702904,0.679904708,0.637598441
1274.738,0.633167553,0.545066072,0.585811265,0.604651605,0.65898808,0.616803785
1276.666,0.611188971,0.52188438,0.56499194,0.58278173,0.639016009,0.597205744
1278.594,0.590294873,0.499991122,0.54535001,0.562057838,0.619961181,0.57876614
1280.523,0.570452032,0.479344659,0.526845172,0.542444492,0.601796283,0.561446799
1282.452,0.551627223,0.459903355,0.50943712,0.523906253,0.584494003,0.545209544
1284.38,0.533787221,0.441625571,0.493085551,0.506407684,0.568027026,0.530016199
1286.308,0.5168988,0.424469668,0.477750159,0.489913345,0.55236804,0.515828588
1288.237,0.500928734,0.40839401,0.46339064,0.474387797,0.537489731,0.502608536
1290.166,0.485843799,0.393356958,0.44996669,0.459795604,0.523364786,0.490317866
1292.094,0.471610767,0.379316873,0.437438004,0.446101325,0.509965892,0.478918403
1294.022,0.458196414,0.366232119,0.425764278,0.433269524,0.497265736,0.468371971
1295.951,0.445567515,0.354061057,0.414905207,0.42126476,0.485237004,0.458640394
1297.88,0.433690842,0.342762048,0.404820487,0.410051596,0.473852384,0.449685496
1299.808,0.422533172,0.332293456,0.395469813,0.399594594,0.463084561,0.441469101
1301.736,0.412061279,0.322613642,0.386812881,0.389858314,0.452906223,0.433953034
1303.665,0.402241936,0.313680969,0.378809386,0.380807319,0.443290057,0.427099117
1305.594,0.393041918,0.305453797,0.371419025,0.37240617,0.434208749,0.420869177
1307.522,0.384428,0.29789049,0.364601491,0.364619428,0.425634986,0.415225036
1309.45,0.376366956,0.290949409,0.358316482,0.357411655,0.417541455,0.410128518
1311.379,0.368637544,0.28560752,0.353351534,0.351118269,0.410093167,0.406151206
1313.307,0.361260543,0.280117817,0.348276797,0.345092,0.402945459,0.402273884
1315.236,0.354231391,0.274652567,0.343235978,0.339218104,0.396081129,0.398504002
1317.164,0.347672662,0.269213745,0.33826482,0.333539628,0.389437957,0.394836744
1319.093,0.341590921,0.263946242,0.333358945,0.328165124,0.3830061,0.391291297
1321.021,0.335852573,0.25883562,0.328462754,0.322993988,0.37674428,0.387862857
1322.95,0.330403336,0.253931706,0.323624101,0.318040041,0.370662965,0.38454667
1324.878,0.325128901,0.249229493,0.318844237,0.313338252,0.364761411,0.381357045
1326.807,0.320012391,0.244737577,0.314149522,0.30888738,0.35905542,0.378321667
1328.735,0.31495783,0.240440831,0.309561804,0.304621323,0.353531853,0.375442918
1330.664,0.310063577,0.23634621,0.305079083,0.30051789,0.348188659,0.372737178
1332.592,0.305284286,0.23243229,0.300689254,0.296623319,0.343003357,0.370194064
1334.521,0.300685063,0.228708715,0.296426627,0.292947376,0.337971757,0.367793774
1336.449,0.296290701,0.225157535,0.29228922,0.289416051,0.333084458,0.36551075
1338.378,0.292052367,0.221762725,0.288272805,0.28602879,0.328359911,0.363349234
1340.307,0.287913737,0.218510939,0.284362937,0.282794895,0.323789568,0.361309184
1342.235,0.283848779,0.215398175,0.28056762,0.279677122,0.31936693,0.359383854
1344.163,0.279852641,0.212415333,0.276883453,0.276694855,0.315087226,0.357549197
1346.092,0.275934643,0.209562266,0.273309054,0.273845835,0.310956162,0.355800584
1348.021,0.272091224,0.206825306,0.269836773,0.27109716,0.306959062,0.354127238
1349.949,0.268328147,0.204206974,0.266465064,0.268456395,0.303098178,0.352498757
1351.877,0.264629183,0.20170491,0.263197606,0.265932659,0.299367302,0.350888131
1353.806,0.261010375,0.199317457,0.260043875,0.263519147,0.295766955,0.349297198
1355.734,0.257470455,0.197032583,0.256986488,0.261208903,0.292294132,0.347731621
1357.663,0.254003412,0.194842316,0.254016858,0.25901534,0.288945514,0.346207989
1359.591,0.250598392,0.192741228,0.251137435,0.256909092,0.285708347,0.344730185
1361.52,0.24726269,0.190731355,0.248349659,0.254814501,0.282580606,0.343301871
1363.448,0.243987319,0.188806232,0.245645373,0.252777779,0.279559508,0.341938748
1365.377,0.240771807,0.186958952,0.24302741,0.250861083,0.27664649,0.340645092
1367.305,0.237605925,0.18518322,0.240486024,0.248996609,0.273826498,0.339411499
1369.234,0.234489727,0.18347739,0.238019664,0.247209071,0.271093138,0.338243521
1371.162,0.231420021,0.181838237,0.235622983,0.245500294,0.268437189,0.337124988
1373.091,0.228407611,0.180264572,0.233295078,0.243869199,0.265852889,0.336052939
1375.019,0.225455247,0.1787473,0.231036054,0.242313745,0.263329506,0.335018901
1376.948,0.222573803,0.177282418,0.228848347,0.24082478,0.260869173,0.333998221
1378.876,0.219760176,0.17586392,0.226728365,0.2393593,0.258464923,0.332994441
1380.805,0.217014028,0.174488067,0.224673574,0.237918172,0.256113945,0.332014518
1382.733,0.214326486,0.173150905,0.222677547,0.236555205,0.253812308,0.331053673
1384.662,0.211692061,0.171851271,0.220745663,0.235241596,0.251558703,0.330115857
1386.59,0.209103921,0.170586614,0.218875436,0.233976103,0.249349997,0.329206181
1388.519,0.206570078,0.169357702,0.217062294,0.232731374,0.247189538,0.328320704
1390.447,0.20408608,0.16816539,0.215299311,0.231480823,0.24507666,0.327449978
1392.376,0.201654974,0.167011783,0.213583084,0.230238897,0.243016454,0.326585754
1394.304,0.199266896,0.165892419,0.211901919,0.229014199,0.241005616,0.325731976
1396.233,0.196918167,0.164808843,0.210246403,0.227826867,0.239046748,0.324895312
1398.161,0.194610713,0.163760321,0.20861081,0.226665579,0.237141371,0.324068668
1400.09,0.192348822,0.162745277,0.206993488,0.225491776,0.235297,0.323251883
1402.018,0.190132223,0.161762917,0.205388923,0.224337772,0.233514335,0.322428443
1403.947,0.187964043,0.16081392,0.203797757,0.223251687,0.23179378,0.32158872
1405.875,0.185841082,0.159895557,0.202223664,0.222196202,0.230128141,0.320746113
1407.804,0.183762354,0.159004672,0.200673384,0.221150276,0.228514634,0.319920224
1409.732,0.181723877,0.158137496,0.199143412,0.220130884,0.22695118,0.319120487
1411.661,0.179723317,0.157290138,0.197636393,0.2191596,0.225433821,0.318343043
1413.589,0.177758563,0.156455839,0.196152869,0.218190821,0.223953137,0.317581512
1415.518,0.175833867,0.155633796,0.19469533,0.217185615,0.222507282,0.316825768
