Wavenumber,AK96MI04,AK96MI08,AK96MI13,CV09EMI05,FI38MI01A,FI38MI01B,FI38MI01C,FI38MI05A,FI38MI05B,FI38MI06,FI38MI08,FI45MI01,FI45MI02,FI45MI04A,FI45MI05,FI45MI06,JFL019BMI04,JFL19BMI08,JFL19BMI11,JFL19CMI01,JFL30AMI05,JFL30AMI12,OK14MI01,OK14MI06A,OK14MI06C,OK14MI07,OK14MI08,OK14MI09,OK14MI10,OK14MI12,OK17MI03,OK17MI05A,OK17MI05B,SH01MI02,SH01MI08,SH01MI10,SH01MI11,SH01MI12A,SH01MI13,SH01MI16,SH01MI18,SH01MI20,SH54MI11,SH54MI12,SH55MI02,SH58MI01,SH58MI11A,SH58MI13,SH58MI15,SH60MI01,SH60MI02,SH60MI23,SH60MI24,SH60MI25,SH63MI02,SH63MI03,SH63MI04,SH63MI05A,SH63MI05B,SH63MI10,SH63MI12,SH63MI13,SH63MI14,SH63MI15,SH63MI16,SH63MI17,SH63MI22,SH63MI24,SH63MI25,SH63MI27,SH63MI29,SH63MI31,SH63MI34,SH63MI35,SH63MI39,SH63MI40,SH63MI43,SH63MI47,SH63MI49,SH63MI53,SH63MI54,TAP18AMI03,TAP18AMI04,TAP18AMI05,VS73MI02,WD07MI01A,WD07MI01B,WD07MI03,WD10MI04,WD10MI05,WD12MI04A,WD12MI04B,WD12MI06,WD23MI01,WD23MI02,WD23MI03A,WD23MI04,WD23MI06,WD32MI02,WD32MI03,WD32MI04,WD32MI05,WD33MI02,WD33MI03,WD33MI05,WD33MI06,WD35MI01,WD35MI02,WD35MI03,WD35MI04A,WD70MI01A,WD70MI01B,WD70MI02,WD70MI03,WD70MI04,WD71AMI01
1400.09,-2.3848797740810834e-07,-3.4866934218074144e-06,2.2449427449197472e-05,9.327352017592105e-07,2.9788673030626232e-05,-4.833874900099511e-06,-7.262248084339597e-07,1.2706728715807664e-06,2.369622144866336e-05,2.9233063140267357e-05,-6.4284404773205794e-06,-6.15670715893666e-06,-5.989438218405654e-06,-7.021267196307898e-06,-1.9429208181903634e-06,1.2750258559738464e-06,-2.7100600775323974e-05,-1.083090206320525e-06,-2.2191032419035736e-05,1.6506478516392642e-05,-1.1316424923508636e-05,1.1605353919048184e-05,-9.947780676420812e-06,-4.544716257165113e-05,-2.6699773015333855e-06,3.2285521447354e-06,6.053609867625806e-06,3.9995814091198234e-07,2.09507326057283e-05,1.2962275643635564e-05,5.03933074683955e-05,4.8402095132902764e-06,1.2710571000511608e-05,1.2917491313754748e-07,-8.978347707057355e-06,-4.326578191720873e-06,1.4438630949291376e-06,6.900987898940392e-06,1.5513384662695778e-06,-9.408895374916383e-06,1.175747336680348e-06,5.113288955985954e-05,-1.1457591457347815e-05,-3.6538017541346e-06,2.105894930146124e-06,5.642115950296386e-06,4.277156194817423e-05,1.7270143776877342e-05,5.116017158801611e-06,3.3295114425929695e-06,-3.342988755401094e-05,6.699079966401324e-06,-2.2704045392531874e-05,5.598178838361542e-06,1.0651299700330935e-05,5.589848132949576e-06,-3.830425265504908e-06,-5.471159680955906e-06,-8.339882329219672e-06,-1.0160306161341448e-06,3.7813927751886856e-05,1.1193606794074676e-05,-1.0194882434257438e-05,-1.0758919865976393e-05,9.897019076499092e-06,-2.274435433469689e-06,5.927893310592354e-06,-9.666959277152692e-06,-5.53320488368321e-06,-5.8425199236742525e-06,-1.4891703291174813e-06,2.7947700170562542e-05,2.777427417869141e-06,-2.908003528723571e-06,-7.547449027487177e-06,1.2171372498995248e-05,-2.32884707701414e-05,7.133277685252709e-07,-1.206155618772159e-05,-8.702640449489638e-06,-7.370191508094745e-05,-6.763958180499435e-05,6.743106289117118e-05,6.321524013364055e-05,-6.428953482707014e-06,-4.40202813508251e-06,-9.360815704829994e-06,7.176687558221526e-06,2.1508164441298196e-05,5.3719963328133225e-05,4.457817488441769e-06,-1.0065936527024408e-05,2.1403775868028378e-05,4.494297123059862e-05,3.545876139298548e-05,-5.16116330735901e-06,1.0179134312908802e-05,-5.438508344996276e-06,-7.476622063604804e-06,6.183829249366973e-06,3.3440081530417e-05,1.4340522811479711e-06,2.4960561907197074e-05,-5.3884106904541346e-06,1.8143783024858473e-06,8.84016480576233e-06,2.2657226092740596e-06,-1.1027172062794827e-05,9.016211791395765e-07,8.88250609552485e-06,-1.0616220551143071e-05,5.240558072685392e-07,-2.449488641794069e-05,-7.470760177357566e-06,9.046483087239016e-06,-3.544246268780832e-07
1402.01799999999,4.237061860897298e-06,-2.8490714428421743e-06,2.1213357177889657e-05,1.9809648461720925e-06,2.7448628452248804e-05,-1.993651419960555e-06,-1.0497113875811495e-06,5.9303171451186715e-06,2.8517642811309862e-05,3.134543188401846e-05,9.72783809186084e-07,-5.073697698989264e-06,-5.960533104832147e-06,-8.816512221157882e-06,5.879348765717995e-07,1.5903600945367524e-07,-2.259110382214942e-05,8.654253108815457e-06,-1.757914800986672e-05,1.4744348085035316e-05,-8.239532038305936e-07,1.4103934388437836e-05,-2.6244788166891048e-06,-3.074287491595072e-05,-2.0801473182971084e-06,2.0134176913662316e-06,1.4525201469179488e-05,2.319666135707117e-06,2.3820725767656828e-05,1.1047894154020063e-05,4.7997679190192946e-05,5.561436728113156e-06,2.703140587827571e-06,1.0492475607925406e-06,8.676499741212818e-06,-6.928482200614303e-06,4.715647178035742e-06,6.204432045105526e-06,1.0807273363087205e-05,-9.940894475105044e-06,7.359580756882006e-08,7.545634066541754e-06,-6.591603095500859e-06,-3.9673192007809444e-07,6.245404418745229e-06,1.1409313871524676e-05,3.951991544074232e-05,9.014961136447237e-06,1.1372285501040288e-05,4.1357556901031045e-06,-1.989950419165054e-05,9.133631081366562e-06,-1.5726727870242138e-05,2.499554249260627e-06,1.0840429459211057e-05,4.614108142517517e-06,4.3887140634413235e-06,-3.5110608458538417e-06,4.135613159020682e-07,-1.510272480109362e-06,3.948794808864009e-05,8.182907659319907e-06,-1.7365991024208965e-06,-1.0360234071518301e-05,9.336128424141527e-06,-5.219517545023214e-07,6.108263572788923e-06,-1.3178786919781915e-05,-1.0469125356821207e-05,-1.3153647708480723e-06,-3.729726357353663e-06,2.722717082962768e-05,1.789619358819744e-06,3.7611952928666426e-06,-8.946346169410105e-07,2.2358450874723074e-05,-1.8119005838436106e-05,3.54167365745027e-06,-2.6242000856978656e-05,-1.053367941900897e-05,-2.495044072921976e-05,-2.03896969830121e-05,4.478765865037482e-05,7.615530617170567e-05,4.826625124803793e-06,-3.042160297882582e-06,-5.107938243135816e-06,2.3242009898494925e-06,2.2672077889950622e-05,5.545250429266763e-06,5.483352373919677e-06,-1.0268656892024192e-05,1.1485853906552553e-05,5.421398852288248e-06,1.1490921643601132e-05,-1.629907142072784e-06,3.4350754295302266e-06,-7.4861662578626365e-06,-1.009472631927251e-05,6.09111104857632e-06,1.6947799455924867e-05,-2.467555949374131e-06,-1.2457216400417123e-05,-3.5560398588940084e-06,2.6222284057342976e-06,1.1116706509210761e-05,8.18069108605643e-06,-4.689425830360985e-06,2.2202397650036843e-06,1.1091810191155016e-05,-4.23733401943259e-06,3.575308365633828e-07,-1.647560857661809e-05,-5.7901426270580425e-06,8.148805036974072e-06,8.848247039193458e-07
1403.947,5.165640013134187e-06,-1.78443384046649e-06,1.5835428363703517e-05,1.3154871345427699e-06,2.105403527038075e-05,6.884199846451423e-07,-1.6279072460614018e-06,1.1573388139811056e-05,3.0475400878632666e-05,2.9607525759693665e-05,7.72043485773588e-06,-7.073653720161138e-06,-3.948273795777862e-06,-9.713719504032478e-06,4.996188536641327e-06,1.4312766415686823e-06,-1.7226948254229005e-05,1.6858959313767116e-05,-1.2141854435977067e-05,1.4509365152775427e-05,9.036442377484064e-06,1.723912091662616e-05,-1.1136660478874849e-07,-1.8690299606747424e-05,-1.771501056433561e-06,-6.836005671528866e-06,2.0546386943428446e-05,3.900839565162441e-06,2.3687857687790248e-05,7.152657705878328e-06,3.816548015351737e-05,4.284662459370578e-06,-5.078518734607726e-06,1.3786611147348013e-06,1.9458938936456338e-05,-7.976975597895689e-06,7.126698318057553e-06,5.464723562985732e-06,2.0790902925234278e-05,-1.2876663226577163e-05,-7.340990178213505e-07,-9.722869572348358e-06,-9.833748151125143e-07,2.4553093300686696e-06,8.901091117285986e-06,1.4839115031051522e-05,3.26675032104734e-05,5.691143039818214e-08,1.6605588372621723e-05,2.9897614964736335e-06,-9.032588795424706e-06,9.117839911267599e-06,-8.031197006890325e-06,-1.9027537420512192e-06,9.296837259878399e-06,4.203581473039356e-06,1.3440756991072236e-05,-2.2742706006877167e-06,9.02427539147075e-06,-2.3556081967437276e-06,4.0180414553414937e-05,4.925908748161165e-06,8.017318724505909e-06,-1.064241333026232e-05,8.964257471147027e-06,1.3769650583379117e-07,4.533699907272905e-06,-1.6445169140049537e-05,-1.5368568463663274e-05,2.2693561340146953e-06,-6.535364004113531e-06,2.2702483127358744e-05,-1.684727883900783e-07,7.046309656578292e-06,3.4743304195995056e-06,3.0383502980754415e-05,-1.0429380539788216e-05,-1.2792853847226615e-06,-4.139233754817638e-05,-1.6643723580346895e-05,-9.915397269334714e-06,-4.324914455584167e-06,1.2998622152479017e-05,7.087420498362931e-05,1.3419783263328086e-05,-1.5225989311463267e-06,-4.4105566557577774e-07,5.0392436241053495e-06,2.0964548409489314e-05,1.4335256787007325e-05,5.7140828608852334e-06,-7.999872478443512e-06,1.4657001040632375e-06,7.915045483019092e-06,1.3297919825270427e-05,2.875298897531131e-06,-1.1545596531586239e-06,-6.900128404874195e-06,-9.50463316771663e-06,7.509628326077961e-06,7.67686541842949e-06,-5.921104212475332e-06,-1.861558984535272e-05,7.172714843114991e-07,2.2408148858295285e-06,1.1294014792774879e-05,1.1853227209418851e-05,-2.7746752526841556e-07,3.814937974364399e-06,1.1170245770499888e-05,2.184287016666203e-06,9.088273044896567e-08,-9.862964105393848e-06,-3.0773781654804683e-06,6.346210903505553e-06,3.0724648211865463e-06
1405.875,5.595242715625975e-06,1.0915031855305082e-06,9.104006647873454e-06,2.291599182736165e-06,1.3476330375473619e-05,4.659381008823189e-06,-1.7526809361831375e-06,1.6422999136334743e-05,3.414858744840536e-05,2.6841113986011272e-05,1.5963960270646768e-05,-9.063173149636249e-06,9.769895783912075e-07,-7.271940679570363e-06,1.053301676670268e-05,5.326334998504573e-06,-1.0712432392666338e-05,2.5951543474633104e-05,-9.689900472998475e-07,1.613360899823703e-05,1.9226705880504014e-05,2.2360127307772745e-05,-1.0623209888357965e-06,-4.907581191595026e-06,2.882945330075562e-07,-1.6190359181426917e-05,2.2933411168716417e-05,4.562720753507714e-06,2.469988966852417e-05,5.1953076047311225e-06,2.5936194875489718e-05,3.701084861590029e-06,-1.7094685325069747e-06,2.2226359817903094e-06,2.878292889602757e-05,-7.911561974865283e-06,1.1142170559252929e-05,5.649295877995647e-06,3.094143526375347e-05,-1.5698402108819086e-05,2.2450589260043785e-07,1.8851785165810257e-05,6.693046131417586e-06,6.382259851356667e-06,1.2009510128190015e-05,1.7805538301191026e-05,2.6921554444996054e-05,-3.107487273910914e-06,2.0294724900213335e-05,3.7238792819638267e-06,-7.014370681525037e-06,7.556809842761136e-06,-4.019315107718635e-07,-5.615793673478114e-06,1.050207592353733e-05,3.1641892371606084e-06,2.3476736561625633e-05,4.738913488965685e-07,1.7633489846611596e-05,-1.078876886044522e-06,4.148371563967787e-05,3.1181938713129714e-06,1.6737520051865462e-05,-8.252045782164777e-06,1.110398525925975e-05,2.807269565266446e-06,5.153007593245405e-06,-1.44237185633906e-05,-1.7601467781576396e-05,5.0525861446373485e-06,-5.591865443937971e-06,2.36630573928788e-05,-3.682991282640685e-06,1.3071844170270061e-05,8.854410258079225e-06,3.7050862226750345e-05,-1.151643791049567e-06,3.854696210735947e-06,-4.7390936325737015e-05,-2.7718746405450828e-05,-8.920974083448385e-06,-3.548287108696979e-05,3.6179257029630985e-06,5.033047894369147e-05,2.1816892836139246e-05,1.087620059952478e-06,5.982864872577931e-06,1.0919831120623572e-05,1.8400792573862023e-05,4.33260411325416e-05,6.654381507986695e-06,-3.4743163602832944e-06,1.344011572937398e-05,3.579536806906647e-05,2.1356418338423083e-05,7.591058772227904e-06,1.787167135231492e-05,-2.593274105807883e-06,-6.728892087567995e-06,1.128399037345594e-05,1.777792319892016e-05,-7.543826725001437e-06,3.3469804874702858e-06,5.7896691076650755e-06,1.962068851580137e-06,8.801948767749382e-06,1.1009808688629275e-05,2.6799381639876912e-06,5.8227790482000275e-06,1.1759605548172444e-05,8.67461432584038e-06,2.9681503356700223e-07,-2.2689617355867164e-06,6.924056145029764e-07,4.72969830234149e-06,6.818612919705022e-06
1407.804,2.3980972874062395e-06,3.33073149476424e-06,3.6784312390973975e-06,2.828372250103864e-06,6.254239023617547e-06,7.653036781337785e-06,-1.58425715465196e-06,1.9379666706636003e-05,3.2997121855312186e-05,1.9528149998020508e-05,2.1405301817611216e-05,-8.58320467056646e-06,3.6164514895208055e-06,-5.161609797292577e-06,9.725319005763136e-06,6.875407710828577e-06,-6.235261250273419e-06,1.508845248697488e-05,9.109744732876263e-06,1.4276217776222969e-05,2.629491658137119e-05,2.133676229801318e-05,-4.088947877673235e-06,8.758445398068457e-06,1.7993874043007244e-06,-1.7812791032044417e-05,2.0158424137840456e-05,3.154604091303026e-06,2.4443413252863214e-05,3.240688359169852e-06,1.2896871006310567e-05,3.253733577078359e-06,-1.7415258219272145e-06,2.347121461089216e-06,3.601862545164064e-05,-1.0836472255661839e-05,1.3335335248783331e-05,3.725018470571856e-06,3.212285699318029e-05,-1.7418305591829567e-05,-3.66745197110524e-07,1.4185560991637584e-05,1.0982153708647031e-05,7.896348589137882e-06,1.2378742179715643e-05,1.63131648516536e-05,1.988715132392009e-05,-8.883381941235044e-06,1.9507678440517512e-05,3.604490211740058e-06,2.0668533428670754e-06,6.1943031232610316e-06,4.292132170465035e-06,-8.38656238108526e-06,8.185682951923276e-06,-5.318829937785846e-07,2.7573454870999728e-05,1.937033400525867e-06,2.1490538132002378e-05,-2.079254327366775e-06,3.707495106173783e-05,-1.3285874042763546e-07,1.3653971263679482e-05,-6.651188055692425e-06,1.1767751335758567e-05,4.882711303183344e-06,6.180572083611113e-06,-1.0996111314665047e-05,-1.839793189016472e-05,5.348067022146151e-06,-2.1015911832369255e-06,2.3728699796356917e-05,-7.2601761437630224e-06,1.7840058269743067e-05,1.3251553850212802e-05,3.607058327181889e-05,2.7794908134225194e-06,1.024754015936484e-05,-3.680750265213327e-05,-3.498420969725788e-05,3.1605044475618155e-05,-8.443765685582291e-05,-2.8475705575549404e-05,2.1639133532317528e-05,2.734010176925865e-05,2.8968868133142506e-06,1.0717914457701767e-05,6.507746721715058e-07,1.3286714650671046e-05,1.4245657135951093e-05,5.8552362657256565e-06,-4.879635693271628e-07,1.4499925709602138e-05,2.1546192722099455e-05,2.8481427242869894e-06,1.0248802654979836e-05,2.0554926025175696e-05,9.461267020168668e-07,-3.6072563709878963e-06,1.2561978486229017e-05,8.489751163619566e-06,-9.720605707530527e-06,9.089774471107356e-06,5.446766479463329e-06,1.9445168032636295e-06,3.248417178683058e-06,8.862222432510017e-06,4.8545942124434555e-06,6.039824285425724e-06,1.1492957139488426e-05,1.2642373905200413e-05,-5.353809122334713e-07,4.3167560750990985e-06,2.5611166167525956e-06,2.8660447311309317e-06,6.655487340662125e-06
1409.732,1.5376438349343907e-06,3.858415411224329e-06,8.959740073009176e-07,3.3053004485118775e-06,-2.890902011803975e-07,9.027546912085491e-06,-1.08922075257303e-06,2.1254673779669275e-05,2.7048362121960892e-05,1.6533112474757805e-05,2.563062573428948e-05,-6.8158966314993755e-06,4.172119816046177e-06,-5.203963309878545e-06,8.347199807658828e-06,4.421031196034583e-06,-4.121690027319297e-06,-2.1424304169851555e-06,1.4987027293366512e-05,1.0522508813514547e-05,2.9684052878021713e-05,1.6307862665874626e-05,-4.108237093503747e-06,2.1332863075665398e-05,1.7613435248243353e-06,-1.35474681875105e-05,1.4751258251344268e-05,3.1373309360748294e-06,2.1882640071734308e-05,2.7815576963043792e-06,-2.467563300851197e-06,3.5271037707390943e-06,-5.592682894904263e-06,1.698854587680633e-06,3.0961702370328054e-05,-1.2851107121677335e-05,1.3670412646363608e-05,-2.2425088430123863e-07,2.7226950346109086e-05,-1.526396886380576e-05,-1.9553874678257185e-06,-1.0653787115912604e-05,1.2785094215473497e-05,9.009047242310685e-06,1.1107799564594872e-05,1.1415925712113598e-05,1.1497159131670584e-05,-1.7629560864302826e-05,1.7532717090527374e-05,2.093272100288368e-06,2.2462098583170276e-05,6.251722234388267e-06,6.144829966234222e-06,-8.777242588322437e-06,4.985159541802398e-07,-3.173333378925572e-06,2.7946708440593562e-05,2.3480684823587797e-06,2.3173240672733943e-05,-3.259777956345425e-06,2.930456587412443e-05,-3.855713972036531e-06,5.619262541778358e-06,-3.2685252000681786e-06,1.0670603892998926e-05,6.58618921240816e-06,7.488270293730913e-06,-5.96789482647242e-06,-1.789573583220634e-05,4.855460080972242e-06,9.413258323914125e-07,1.960739803992008e-05,-8.289112840542331e-06,1.5630968181400487e-05,1.6110219562884102e-05,2.7659055393772225e-05,2.443029304573935e-06,1.064132428380514e-05,-2.6109040269995526e-05,-3.1006358146651314e-05,6.098152529108655e-05,-0.0001051412288135753,-5.8768619027579905e-05,-1.3958179708310411e-05,2.9290956320638523e-05,3.336854160856245e-06,1.353127062099762e-05,-3.3487614126311016e-07,6.333118736532618e-06,-6.164385789495311e-06,4.215353557588709e-06,2.8721890860516214e-06,-1.909235906009596e-06,-6.277048323663492e-06,-3.4274920079051946e-06,9.487760702642234e-06,3.975952404210864e-06,3.550121143195903e-06,-3.107198680157852e-07,1.0826717265020186e-05,-2.403426925704638e-06,-1.1403639472473345e-05,4.722033005673254e-06,2.3452530734727195e-06,2.0569453045770833e-06,-3.078287689592743e-06,7.845288313493987e-06,7.240718599718296e-06,4.700406155969811e-06,1.0028279588329518e-05,1.4179186689737902e-05,-2.2588384943674628e-06,1.1211183285914778e-05,3.201951007575192e-06,3.555472662918058e-07,4.688925107427383e-06
1411.661,-8.411719989286776e-07,9.715459097685633e-07,1.1857007348441834e-06,3.39589125646772e-06,-6.860229542170887e-06,1.113342619554758e-05,-9.549463720497954e-07,2.067291640991606e-05,2.0220452647157217e-05,1.6044776049004353e-05,2.7971187037201597e-05,-3.0228929259875845e-06,3.573647020044951e-06,-3.7549748060881905e-06,1.011518318488544e-05,-8.107433901657912e-08,-4.071451375873766e-06,-1.4783317391650272e-05,1.8455831376435264e-05,5.177442495276838e-06,3.0404655105080794e-05,8.772008313640348e-06,1.0264114313467826e-06,2.489191252548484e-05,6.281344736838376e-07,-3.2964033876269755e-06,1.1660867616747686e-05,2.7711347525697164e-06,1.837699944992957e-05,3.176299896316681e-06,-1.7474288431592808e-05,5.095196326757034e-06,-1.010401045136583e-05,6.047887505357744e-07,2.2796896762471847e-05,-1.2268274964338799e-05,1.2032732034221796e-05,-4.914248713556654e-06,2.5770703573813405e-05,-1.2097077527357773e-05,-4.64393412984241e-06,-1.6265692609158076e-05,1.1721315578520908e-05,8.428437571339834e-06,8.085574678738314e-06,4.650019954748064e-06,1.1629378927797973e-06,-2.5503402068399045e-05,1.3248223913411676e-05,4.02919634275023e-07,2.9012706954953046e-05,5.684676520015079e-06,6.664289518332894e-06,-6.748751480439505e-06,-7.448876735469123e-06,-4.213298624761511e-06,2.4777071352045932e-05,1.4288141615623196e-06,2.2244101799749443e-05,-4.350529360526087e-06,1.832004954454257e-05,-6.963558406550621e-06,-5.898638885133006e-06,-1.0766065521947837e-06,6.330128659358045e-06,6.776077738332269e-06,4.2953175268811705e-06,-4.195170132462178e-08,-1.6499209200411015e-05,3.924638739348507e-06,2.285055461355434e-06,1.1577778922628248e-05,-7.806211445160818e-06,9.553289710639845e-06,1.73663287925431e-05,1.0738370834517327e-05,2.2725978925264984e-06,6.533955942206876e-06,-1.9195767349515155e-05,-1.7530285392610562e-05,7.008858468062276e-05,-8.819241815567064e-05,-6.844558133084835e-05,-4.7914072553991924e-05,2.7221446917758893e-05,3.054359874014867e-06,1.4168852692352657e-05,7.958778793479976e-06,-1.7814691716687078e-06,6.256958924831524e-07,1.3339090970390308e-06,5.387384291498723e-06,-7.61898685173925e-06,-6.6428653815089195e-06,1.064801819794861e-06,6.790227136234742e-06,4.975160028694234e-06,4.9011836559895855e-06,1.2797692564500696e-06,7.269788622053797e-06,5.97192972660171e-08,-1.2257407541488297e-05,-3.45306055844416e-07,7.460481304894309e-07,1.8552592803014814e-06,-1.0237781702056997e-05,9.247709741968743e-06,4.612180782528896e-06,2.262301972484615e-06,6.643306577377821e-06,1.4298870896397795e-05,-5.178333957585324e-06,1.8130464887066225e-05,4.029839259876884e-06,-2.891813590602532e-06,3.237306411385532e-06
1413.589,-2.7551177138613464e-06,2.0220716201524783e-06,-6.416801494957616e-07,4.011027564889552e-06,-1.3171104119147521e-05,1.2051289592914655e-05,-1.4762891491701402e-06,1.7299765236018783e-05,1.3513996791605573e-05,1.0624115246179663e-05,3.018930794870811e-05,2.1693122358714886e-06,2.1602212613731214e-06,-1.4877077521048554e-06,8.286409149151769e-06,-3.2383467302842667e-06,-2.6192367188013904e-06,-1.557434319205027e-05,2.1426440912871922e-05,-3.2065192514217633e-06,2.896527322506469e-05,2.6991457860014306e-07,7.981908572462712e-06,1.7114432991913522e-05,8.983830555083644e-08,8.624934264764988e-06,1.144179700455182e-05,2.006296161213318e-06,1.672944602787961e-05,1.0805953941503063e-06,-2.5284459309233426e-05,5.977984989057224e-06,-1.4448334814615507e-05,1.2012104367610521e-08,2.0934239706324465e-05,-9.803421116812497e-06,9.260702421940575e-06,-8.308612037648266e-06,2.4094427125934126e-05,-8.739440846900447e-06,-7.2875034175671e-06,-2.0721951605405173e-05,9.391976445492257e-06,6.011328765146394e-06,3.963237096343483e-06,-2.567318969691132e-06,-1.0553514911517889e-05,-3.080228648481148e-05,7.751040885094207e-06,1.2056628330477798e-06,2.380996522671156e-05,6.591206583083341e-06,7.010511424569363e-06,-3.6843121841573234e-06,-1.2072952636778614e-05,-2.5429142456647597e-06,1.9412188396831023e-05,4.804039550627276e-07,1.8638571252089543e-05,-4.7347009934500806e-06,4.2687606813651e-06,-9.199373753442791e-06,-1.2377825298318448e-05,3.06991209323218e-07,1.741011664085912e-06,6.237970618734774e-06,-1.4920078339562132e-06,5.832939098488962e-06,-1.2240196613283981e-05,3.704614313345192e-06,4.185962125494158e-06,5.03736092524569e-06,-5.117332875718972e-06,5.0318736510950035e-06,1.676235231930223e-05,-4.631739476851013e-06,5.999754617489611e-06,1.2550442275490598e-06,-2.5704421439381314e-06,-4.224298044022343e-06,7.626016597638355e-05,-4.065784935272654e-05,-6.531572405943202e-05,-6.353506707895175e-05,2.3406086027712852e-05,2.330196952739748e-06,1.2763141202012593e-05,1.3553168810926525e-05,-8.857362119909281e-06,-1.4543867468845562e-05,-1.404394064634211e-06,6.149965419487841e-06,-9.096580162596887e-06,-2.3189720799334998e-05,2.5147926271049115e-06,3.864118335207209e-06,-5.1722889236032604e-06,4.929187619672273e-06,4.189040232872518e-06,5.341340242989018e-06,-1.0966559430915929e-05,-1.1995956447975395e-05,1.7144435508972822e-06,2.332704928187726e-07,1.427017843458507e-06,-1.5754216882260183e-05,9.854400146154171e-06,1.298694035558462e-07,-2.1088864599061452e-08,1.154442661572934e-06,1.3792546929269553e-05,-7.537447363027e-06,2.2102476938548957e-05,5.085957519653135e-06,-6.6495869819951925e-06,1.7602626567539414e-06
1415.51799999999,-3.5479341655795388e-06,1.784954874273735e-06,-5.330264852742607e-06,2.4449160913094653e-06,-1.8549080749251552e-05,1.1620808223050064e-05,-2.4932060420936562e-06,1.1149553268521503e-05,6.333536952651472e-06,3.954756513930083e-06,3.156879773568745e-05,4.722714327118696e-06,-2.90581547631244e-07,2.1501144448852344e-06,5.432082700875321e-06,-6.685079059395513e-06,3.810883160877687e-07,-1.2816042706951386e-05,2.1870158219135932e-05,-1.3834007776903148e-05,2.571290753338243e-05,-7.442914567384364e-06,6.3855762097095314e-06,8.015297163380813e-06,-2.323858705579121e-07,1.3814201945563584e-05,5.95014142639079e-06,7.651602651941383e-07,1.5881721135840854e-05,-5.954989625175065e-06,-2.4578438531331834e-05,4.771756243041048e-06,-2.1025902999613488e-05,-4.87442636907566e-07,1.7064914513174184e-05,-7.201366655334648e-06,4.42459793665792e-06,-1.0118577203031831e-05,1.654493509259565e-05,-6.201886404675304e-06,-8.731601946576455e-06,-3.7535629566585495e-05,7.644033263865847e-06,2.0942343951987907e-06,-8.218637072461565e-07,-9.05577004243173e-06,-2.2369902609516157e-05,-3.358689162908778e-05,2.0420440918246519e-07,2.074786982227128e-06,1.8599574266150477e-05,5.068108319950665e-06,9.253320333206874e-06,-1.8777960722627524e-06,-1.3191918841248818e-05,-3.0330441339078418e-06,1.3665226762799021e-05,1.2349095872095026e-06,1.54353204855533e-05,-5.358402997764078e-06,-8.645543971053798e-06,-1.081700572531756e-05,-1.2207054984966423e-05,2.3173370148569378e-06,-2.651399038020724e-06,3.2475279252456787e-06,-7.925717470155975e-06,7.745470966654538e-06,-7.76359330680737e-06,2.9880052601436585e-06,5.2066952255062915e-06,-2.0563894195559096e-06,-2.166702670263615e-06,4.1402506305143055e-06,1.6533038846238725e-05,-1.7900086966964393e-05,1.0060073011946419e-05,-1.841333158879646e-06,1.3419466472904332e-05,3.208929427322635e-06,8.214768951296872e-05,8.498561545090821e-06,-5.4476249200977045e-05,-5.97942564069618e-05,1.718711338419797e-05,6.799175611598221e-07,9.942249480829855e-06,-1.9863734929334576e-06,-1.5281408753830064e-05,-7.080039366151071e-05,-3.14282961774541e-06,6.223400750493199e-06,-1.427546271845926e-05,-4.34516628132417e-05,-4.402421204385311e-05,-2.2633444319089535e-07,-1.1132566732730692e-05,4.314211172390392e-06,6.4675561276972965e-06,2.4791918980787003e-06,-2.9855564858212794e-05,-1.0545765245059853e-05,3.993259045017086e-06,-8.028702790669612e-07,6.351664729280226e-07,-1.9028459562185976e-05,7.996827573958712e-06,-2.2439700168748467e-06,-1.5385212565515241e-06,-4.810611834642903e-06,1.2709021500505874e-05,-8.553200023732506e-06,2.4935827508875893e-05,6.353669631793332e-06,-1.009234616874792e-05,-2.423450469260513e-07
