,0,1,2
0,1249.6989999999998,2.00687296666613,0.00032214032994434653
1,1251.628,2.001599999999478,-7.492252710897032e-15
2,1253.556,1.9720621007345138,0.0003221401169911818
3,1255.485,1.9600999999994768,-8.190733917660268e-15
4,1257.413,1.9270765315633847,0.0003221400898346907
5,1259.3419999999999,1.9078999999995125,-6.91946177697445e-15
6,1261.271,1.8740573913069438,0.00032214008642772804
7,1263.1989999999998,1.8501999999995191,-6.152461240469147e-15
8,1265.128,1.8152828480727652,0.0003221400864298392
9,1267.056,1.7867999999994535,-7.122191503089517e-15
10,1268.985,1.7527952483441915,0.00032214008983775833
11,1270.913,1.7207999999994577,-8.47054982846532e-15
12,1272.8419999999999,1.6891549504752186,0.00032214011699108837
13,1274.77,1.6570999999994576,-8.05869145555044e-15
14,1276.6989999999998,1.6257613558018056,0.00032214032994089937
15,1278.627,1.5921999999994754,-5.444294930543956e-15
16,1280.556,1.5636634459273258,0.0003221419994260518
17,1282.484,1.5305999999994635,-6.634035760913001e-15
18,1284.413,1.5041938093359,0.0003221550876963095
19,1286.3419999999999,1.472499999999457,-5.272921262021311e-15
20,1288.27,1.4477825313849664,0.0003221419994239729
21,1290.1989999999998,1.4177999999994355,-7.042378189622511e-15
22,1292.127,1.3944091505002876,0.00032214032994417756
23,1294.056,1.3656999999994581,-6.513519697376504e-15
24,1295.984,1.344104857660074,0.0003221401169994218
25,1297.913,1.316599999999466,-9.540419367904339e-15
26,1299.8410000000001,1.2972122656189753,0.00032214008989267723
27,1301.77,1.2714999999994818,-7.167298359155687e-15
28,1303.698,1.253971966126239,0.000322140086868166
29,1305.627,1.2302999999995108,-6.69968368752022e-15
30,1307.556,1.214270212414995,0.00032214008989292075
31,1309.484,1.192999999999509,-7.672951635342291e-15
32,1311.4129999999998,1.177616636786887,0.00032214011700110553
33,1313.3410000000001,1.157899999999523,-6.447973518865595e-15
34,1315.27,1.143475341585421,0.00032214032994315364
35,1317.1979999999999,1.1250999999995208,-8.451416737475947e-15
36,1319.1270000000002,1.1116246341329663,0.0003221419994227314
37,1321.055,1.0942999999994696,-1.084362886557231e-14
38,1322.984,1.082005540836452,0.0003221550876993929
39,1324.9129999999998,1.0659999999994847,-7.266735143415911e-15
40,1326.8410000000001,1.0545329371800964,0.0003221419994245383
41,1328.77,1.0397999999995167,-7.288016379097943e-15
42,1330.6979999999999,1.0289458751354188,0.0003221403299442032
43,1332.6270000000002,1.0150999999994708,-7.956178219015813e-15
44,1334.555,1.0050859852105134,0.00032214011700025893
45,1336.484,0.9921999999994622,-7.398682828307995e-15
46,1338.412,0.9828842387732339,0.0003221400898915225
47,1340.3410000000001,0.970799999999432,-8.347344412862922e-15
48,1342.27,0.9622758503790176,0.0003221400868691715
49,1344.1979999999999,0.9511999999994417,-8.57001640953669e-15
50,1346.1270000000002,0.9431522372737204,0.0003221400898902127
51,1348.055,0.932799999999471,-7.514871329725514e-15
52,1349.984,0.9253646379185787,0.0003221401169991227
53,1351.912,0.9156999999994833,-8.640617588733139e-15
54,1353.8410000000001,0.9088693510995608,0.00032214032994438486
55,1355.769,0.9000999999994946,-8.587762719469188e-15
56,1357.6979999999999,0.8934980404383952,0.00032214199942272185
57,1359.626,0.8852999999995097,-7.904425861118636e-15
58,1361.555,0.8790523623691342,0.0003221550876995843
59,1363.484,0.8713999999995276,-8.194085802969773e-15
60,1365.412,0.8654191770890628,0.0003221419994247053
61,1367.3410000000001,0.8580999999995336,-8.299419268145209e-15
62,1369.269,0.8525583016192506,0.0003221403299438479
63,1371.1979999999999,0.8455999999995433,-8.624834248526257e-15
64,1373.126,0.8405151269535561,0.0003221401169911744
65,1375.055,0.8339999999995433,-8.633507168719035e-15
66,1376.983,0.8292976856864047,0.00032214008983597026
67,1378.912,0.8232999999995366,-8.448490357772069e-15
68,1380.84,0.8188280765275611,0.0003221400864287714
69,1382.769,0.8132999999995254,-8.208439461747081e-15
70,1384.6979999999999,0.8089655177576116,0.0003221400864272425
71,1386.626,0.8037999999995015,-8.251796483407379e-15
72,1388.555,0.7995878054072104,0.00032214008983613376
73,1390.483,0.7945999999995305,-7.0770222823877174e-15
74,1392.412,0.7906602026940621,0.00032214011699230923
75,1394.34,0.7858999999994982,-8.637605324645037e-15
76,1396.269,0.782208550518778,0.00032214032994299133
77,1398.1970000000001,0.7776999999995019,-7.677707666094712e-15
78,1400.126,0.7742308621492905,0.0003221419994236475
79,1402.0539999999999,0.7699999999994971,-7.314958723536097e-15
80,1403.983,0.7666950243733417,0.00032215508769738654
81,1405.912,0.7627999999995163,-8.270425287737263e-15
82,1407.84,0.7595004707930909,0.00032214199942361366
83,1409.769,0.7555999999995376,-7.722429336370726e-15
84,1411.6970000000001,0.7526525119680532,0.000322140329944278
85,1413.626,0.7489999999995499,-7.66224475764812e-15
86,1415.5539999999999,0.7462114547417691,0.0003221401170005622
87,1417.483,0.7428999999995449,-8.522838679566093e-15
88,1419.411,0.7400720117976588,0.00032214008989286404
89,1421.34,0.7367999999996034,-6.712611533180621e-15
90,1423.269,0.7341870566521924,0.0003221400868702662
91,1425.1970000000001,0.7309999999995862,-7.684499310330027e-15
92,1427.126,0.7286366884869383,0.00032214008989432007
93,1429.0539999999999,0.7256999999995716,-7.415834194034443e-15
94,1430.983,0.7234188425703142,0.00032214011700124355
95,1432.911,0.7206999999995533,-8.704596353487118e-15
96,1434.84,0.7184549693923119,0.00032214032994506894
97,1436.7679999999998,0.7158999999995524,-7.291344915511789e-15
98,1438.6970000000001,0.7136711312986233,0.000322141999425609
99,1440.625,0.7110999999995747,-6.153308751362293e-15
100,1442.5539999999999,0.7090860292310325,0.000322155087699407
101,1444.483,0.7065999999995337,-6.404237065533879e-15
102,1446.411,0.7047739657784932,0.0003221419994243882
103,1448.34,0.7024999999995492,-6.768267481855239e-15
104,1450.2679999999998,0.7007204381287746,0.00032214032994423117
105,1452.1970000000001,0.6985999999995565,-5.440452061485836e-15
106,1454.125,0.6968635394383941,0.00032214011699232425
107,1456.0539999999999,0.6948999999995347,-6.628114134377184e-15
108,1457.9820000000002,0.6931374622327267,0.0003221400898377715
109,1459.911,0.691199999999527,-7.045152670506653e-15
110,1461.839,0.6895120325771351,0.0003221400864284481
111,1463.7679999999998,0.687599999999576,-6.4061611203536035e-15
112,1465.6970000000001,0.6860148083426681,0.00032214008642908774
113,1467.625,0.6841999999995714,-7.247107176958226e-15
114,1469.5539999999999,0.6826518643403223,0.00032214008983749617
115,1471.4820000000002,0.6808999999995642,-6.445100037841104e-15
116,1473.411,0.6794072825666652,0.0003221401169934648
117,1475.339,0.6776999999995889,-6.436829506074909e-15
118,1477.2679999999998,0.6762873174513426,0.0003221403299453982
119,1479.1960000000001,0.6745999999995539,-6.481836743450295e-15
120,1481.125,0.6733267073594408,0.00032214199942631354
121,1483.0529999999999,0.6716999999995921,-6.454062768459515e-15
122,1484.9820000000002,0.6705710003535157,0.00032215508770024265
123,1486.911,0.6690999999996152,-6.488304060254818e-15
124,1488.839,0.6680131065571195,0.0003221419994270058
125,1490.7679999999998,0.6665999999995862,-6.57270404401718e-15
126,1492.6960000000001,0.6656435683583597,0.00032214032995293705
127,1494.625,0.6643999999995641,-6.6115957093487444e-15
128,1496.5529999999999,0.6634398231074912,0.0003221401170569712
129,1498.4820000000002,0.6622999999995903,-5.203028848550643e-15
130,1500.41,0.6613396971747881,0.0003221400903360322
131,1502.339,0.6601999999995702,-5.91199194438159e-15
132,1504.2679999999998,0.6593425435956696,0.00032214009033616975
133,1506.1960000000001,0.6582999999995653,-5.757400355885997e-15
134,1508.125,0.6574532912947321,0.00032214011705735567
135,1510.0529999999999,0.656499999999552,-6.0634677751038925e-15
136,1511.9820000000002,0.6556259723514664,0.00032214032995244417
137,1513.91,0.6545999999996037,-5.6071577756556844e-15
138,1515.839,0.6538868460166182,0.0003221419994275251
139,1517.767,0.6529999999995645,-7.0332569604951475e-15
140,1519.6960000000001,0.6522484492080761,0.00032215508770086813
141,1521.625,0.6514999999996015,-5.2514614205317065e-15
142,1523.5529999999999,0.6506082584438482,0.0003221419994267567
143,1525.4820000000002,0.6496999999995982,-5.363372577290909e-15
144,1527.41,0.6489773535255107,0.00032214032994548207
145,1529.339,0.6480999999996291,-5.5690046201563044e-15
146,1531.267,0.647435714371884,0.00032214011699365115
147,1533.1960000000001,0.6465999999996302,-5.7551823331370885e-15
148,1535.124,0.6459930303184296,0.00032214008983118096
149,1537.0529999999999,0.6452999999996282,-6.5073571140467884e-15
150,1538.981,0.6445999416468524,0.0003221400863736791
151,1540.91,0.6439999999996489,-6.5973127536489876e-15
152,1542.839,0.6431483445569259,0.0003221400859884279
153,1544.767,0.6424999999996147,-6.4025306033667055e-15
154,1546.6960000000001,0.6415797085686293,0.00032214008637417165
155,1548.624,0.6406999999996449,-4.1617972028027214e-15
