3.992095e+002,6.000000e+000
4.011380e+002,6.000000e+000
4.030666e+002,6.000000e+000
4.049951e+002,6.000000e+000
4.069237e+002,6.000000e+000
4.088522e+002,6.000000e+000
4.107808e+002,6.000000e+000
4.127093e+002,6.000000e+000
4.146378e+002,6.000000e+000
4.165664e+002,6.000000e+000
4.184950e+002,6.000000e+000
4.204235e+002,6.000000e+000
4.223521e+002,6.000000e+000
4.242806e+002,6.000000e+000
4.262091e+002,6.000000e+000
4.281377e+002,6.000000e+000
4.300663e+002,6.000000e+000
4.319948e+002,6.000000e+000
4.339233e+002,6.000000e+000
4.358519e+002,6.000000e+000
4.377804e+002,6.000000e+000
4.397090e+002,6.000000e+000
4.416375e+002,6.000000e+000
4.435661e+002,6.000000e+000
4.454946e+002,6.000000e+000
4.474232e+002,6.000000e+000
4.493517e+002,2.194539e+000
4.512803e+002,1.219012e+000
4.532088e+002,1.266564e+000
4.551374e+002,1.410832e+000
4.570659e+002,1.206308e+000
4.589945e+002,1.288515e+000
4.609230e+002,1.026454e+000
4.628516e+002,8.209641e-001
4.647801e+002,9.373496e-001
4.667086e+002,1.118307e+000
4.686372e+002,9.618993e-001
4.705657e+002,7.995842e-001
4.724943e+002,7.765424e-001
4.744229e+002,7.610007e-001
4.763514e+002,8.861192e-001
4.782799e+002,8.909536e-001
4.802085e+002,7.885143e-001
4.821370e+002,8.503929e-001
4.840656e+002,8.600636e-001
4.859941e+002,7.264320e-001
4.879227e+002,6.910851e-001
4.898512e+002,8.310362e-001
4.917798e+002,8.150033e-001
4.937083e+002,8.509352e-001
4.956369e+002,8.681350e-001
4.975654e+002,9.452107e-001
4.994940e+002,1.003064e+000
5.014225e+002,1.094861e+000
5.033511e+002,8.341070e-001
5.052796e+002,7.739417e-001
5.072082e+002,7.559507e-001
5.091367e+002,7.761018e-001
5.110652e+002,9.608641e-001
5.129938e+002,9.274697e-001
5.149224e+002,6.731761e-001
5.168509e+002,7.329422e-001
5.187795e+002,9.167681e-001
5.207080e+002,1.227560e+000
5.226365e+002,1.130648e+000
5.245651e+002,8.732479e-001
5.264937e+002,7.549499e-001
5.284222e+002,7.604631e-001
5.303507e+002,9.199687e-001
5.322793e+002,8.141227e-001
5.342078e+002,7.129111e-001
5.361364e+002,8.255639e-001
5.380649e+002,7.852684e-001
5.399935e+002,7.446135e-001
5.419220e+002,7.972816e-001
5.438506e+002,7.942845e-001
5.457791e+002,7.680010e-001
5.477076e+002,7.527811e-001
5.496362e+002,8.669286e-001
5.515648e+002,8.577415e-001
5.534933e+002,7.357678e-001
5.554219e+002,7.076916e-001
5.573504e+002,6.912517e-001
5.592789e+002,8.295507e-001
5.612075e+002,1.017170e+000
5.631360e+002,9.070981e-001
5.650646e+002,8.747031e-001
5.669932e+002,9.609553e-001
5.689217e+002,8.516333e-001
5.708502e+002,8.109310e-001
5.727788e+002,8.035164e-001
5.747073e+002,8.403984e-001
5.766359e+002,9.852531e-001
5.785645e+002,8.641697e-001
5.804930e+002,8.530635e-001
5.824215e+002,1.059014e+000
5.843501e+002,9.445436e-001
5.862786e+002,7.114235e-001
5.882072e+002,6.755015e-001
5.901357e+002,8.706532e-001
5.920643e+002,9.535298e-001
5.939928e+002,1.050402e+000
5.959214e+002,1.030391e+000
5.978499e+002,7.265720e-001
5.997784e+002,7.227417e-001
6.017070e+002,8.169520e-001
6.036356e+002,8.111076e-001
6.055641e+002,7.867326e-001
6.074927e+002,7.231586e-001
6.094212e+002,7.737944e-001
6.113497e+002,8.779344e-001
6.132783e+002,8.442246e-001
6.152068e+002,1.043498e+000
6.171354e+002,1.860485e+000
6.190640e+002,1.499730e+000
6.209925e+002,1.115890e+000
6.229210e+002,1.072568e+000
6.248496e+002,1.030359e+000
6.267781e+002,1.074004e+000
6.287067e+002,1.233663e+000
6.306353e+002,1.093269e+000
6.325638e+002,1.079625e+000
6.344923e+002,1.063703e+000
6.364209e+002,1.147750e+000
6.383494e+002,1.553559e+000
6.402780e+002,1.542410e+000
6.422065e+002,1.081178e+000
6.441351e+002,1.172964e+000
6.460636e+002,1.230902e+000
6.479922e+002,1.160296e+000
6.499207e+002,1.142833e+000
6.518492e+002,1.076075e+000
6.537778e+002,1.277737e+000
6.557064e+002,1.444080e+000
6.576349e+002,1.268825e+000
6.595635e+002,1.423914e+000
6.614920e+002,1.605714e+000
6.634205e+002,6.000000e+000
6.653491e+002,6.000000e+000
6.672776e+002,6.000000e+000
6.692062e+002,6.000000e+000
6.711348e+002,6.000000e+000
6.730633e+002,6.000000e+000
6.749918e+002,6.000000e+000
6.769204e+002,6.000000e+000
6.788489e+002,2.082005e+000
6.807775e+002,6.000000e+000
6.827061e+002,6.000000e+000
6.846346e+002,6.000000e+000
6.865631e+002,6.000000e+000
6.884917e+002,6.000000e+000
6.904202e+002,6.000000e+000
6.923488e+002,6.000000e+000
6.942773e+002,6.000000e+000
6.962059e+002,6.000000e+000
6.981344e+002,6.000000e+000
7.000630e+002,6.000000e+000
7.019915e+002,6.000000e+000
7.039200e+002,6.000000e+000
7.058486e+002,6.000000e+000
7.077772e+002,6.000000e+000
7.097057e+002,6.000000e+000
7.116343e+002,6.000000e+000
7.135628e+002,6.000000e+000
7.154913e+002,6.000000e+000
7.174199e+002,6.000000e+000
7.193484e+002,6.000000e+000
7.212770e+002,6.000000e+000
7.232056e+002,6.000000e+000
7.251341e+002,6.000000e+000
7.270626e+002,6.000000e+000
7.289912e+002,6.000000e+000
7.309197e+002,6.000000e+000
7.328483e+002,6.000000e+000
7.347769e+002,6.000000e+000
7.367054e+002,6.000000e+000
7.386339e+002,6.000000e+000
7.405625e+002,6.000000e+000
7.424910e+002,6.000000e+000
7.444196e+002,6.000000e+000
7.463481e+002,6.000000e+000
7.482767e+002,6.000000e+000
7.502052e+002,6.000000e+000
7.521338e+002,1.817922e+000
7.540623e+002,5.750726e-001
7.559908e+002,4.475783e-001
7.579194e+002,7.267808e-001
7.598480e+002,7.619286e-001
7.617765e+002,2.718831e-001
7.637051e+002,3.773004e-001
7.656336e+002,3.206598e-001
7.675621e+002,3.660324e-001
7.694907e+002,1.054964e+000
7.714193e+002,1.094601e+000
7.733478e+002,2.623544e-001
7.752764e+002,-5.892701e-002
7.772049e+002,2.024178e-001
7.791334e+002,7.101957e-001
7.810620e+002,5.724851e-001
7.829905e+002,2.770872e-001
7.849191e+002,6.285297e-003
7.868477e+002,1.339915e-001
7.887762e+002,2.128188e-001
7.907047e+002,4.006942e-002
7.926333e+002,-2.303843e-001
7.945618e+002,1.503716e-001
7.964904e+002,3.003802e-001
7.984189e+002,4.749311e-001
8.003475e+002,6.426322e-001
8.022760e+002,5.670786e-001
8.042046e+002,3.699581e-001
8.061331e+002,1.710685e-001
8.080616e+002,4.742124e-001
8.099902e+002,5.322833e-001
8.119188e+002,5.217450e-001
8.138473e+002,6.544788e-001
8.157759e+002,6.274078e-001
8.177044e+002,6.358608e-001
8.196329e+002,6.659900e-001
8.215615e+002,6.381633e-001
8.234901e+002,7.633229e-001
8.254186e+002,9.390953e-001
8.273472e+002,1.150905e+000
8.292757e+002,1.058407e+000
8.312042e+002,9.159051e-001
8.331328e+002,9.599256e-001
8.350613e+002,1.031816e+000
8.369899e+002,1.111790e+000
8.389185e+002,1.274199e+000
8.408470e+002,1.160527e+000
8.427755e+002,1.109488e+000
8.447041e+002,1.427491e+000
8.466326e+002,1.183097e+000
8.485612e+002,1.004570e+000
8.504897e+002,1.121449e+000
8.524183e+002,1.332696e+000
8.543468e+002,1.500107e+000
8.562754e+002,1.538652e+000
8.582039e+002,1.544388e+000
8.601324e+002,1.489848e+000
8.620610e+002,1.405391e+000
8.639896e+002,1.508885e+000
8.659181e+002,1.713590e+000
8.678467e+002,1.539049e+000
8.697752e+002,1.573806e+000
8.717037e+002,1.906640e+000
8.736323e+002,1.892983e+000
8.755609e+002,1.705839e+000
8.774894e+002,1.681291e+000
8.794180e+002,1.640618e+000
8.813465e+002,1.621105e+000
8.832750e+002,1.667846e+000
8.852036e+002,1.955787e+000
8.871321e+002,2.235512e+000
8.890607e+002,1.786585e+000
8.909893e+002,1.593709e+000
8.929178e+002,1.694658e+000
8.948463e+002,1.826838e+000
8.967749e+002,1.797573e+000
8.987034e+002,1.821014e+000
9.006320e+002,1.788713e+000
9.025605e+002,1.671220e+000
9.044891e+002,1.679389e+000
9.064176e+002,1.717294e+000
9.083462e+002,1.847734e+000
9.102747e+002,2.094913e+000
9.122032e+002,2.111091e+000
9.141318e+002,2.156896e+000
9.160604e+002,2.337771e+000
9.179889e+002,2.025858e+000
9.199175e+002,1.978439e+000
9.218460e+002,2.324040e+000
9.237745e+002,2.483242e+000
9.257031e+002,2.204871e+000
9.276317e+002,2.116544e+000
9.295602e+002,2.177623e+000
9.314888e+002,2.434486e+000
9.334173e+002,2.263140e+000
9.353458e+002,2.173265e+000
9.372744e+002,2.183116e+000
9.392029e+002,2.249170e+000
9.411315e+002,2.255949e+000
9.430601e+002,2.614105e+000
9.449886e+002,6.000000e+000
9.469171e+002,4.318725e+000
9.488457e+002,2.667483e+000
9.507742e+002,2.569285e+000
9.527028e+002,2.911708e+000
9.546313e+002,3.307399e+000
9.565599e+002,3.001168e+000
9.584884e+002,6.000000e+000
9.604170e+002,6.000000e+000
9.623455e+002,6.000000e+000
9.642740e+002,6.000000e+000
9.662026e+002,6.000000e+000
9.681312e+002,6.000000e+000
9.700597e+002,6.000000e+000
9.719883e+002,6.000000e+000
9.739168e+002,6.000000e+000
9.758453e+002,6.000000e+000
9.777739e+002,6.000000e+000
9.797025e+002,6.000000e+000
9.816310e+002,6.000000e+000
9.835596e+002,6.000000e+000
9.854881e+002,6.000000e+000
9.874166e+002,6.000000e+000
9.893452e+002,6.000000e+000
9.912737e+002,6.000000e+000
9.932023e+002,6.000000e+000
9.951309e+002,6.000000e+000
9.970594e+002,6.000000e+000
9.989879e+002,6.000000e+000
1.000917e+003,6.000000e+000
1.002845e+003,6.000000e+000
1.004774e+003,6.000000e+000
1.006702e+003,6.000000e+000
1.008631e+003,6.000000e+000
1.010559e+003,6.000000e+000
1.012488e+003,6.000000e+000
1.014416e+003,6.000000e+000
1.016345e+003,6.000000e+000
1.018273e+003,6.000000e+000
1.020202e+003,6.000000e+000
1.022130e+003,6.000000e+000
1.024059e+003,6.000000e+000
1.025988e+003,6.000000e+000
1.027916e+003,6.000000e+000
1.029845e+003,6.000000e+000
1.031773e+003,6.000000e+000
1.033702e+003,6.000000e+000
1.035630e+003,6.000000e+000
1.037559e+003,6.000000e+000
1.039487e+003,6.000000e+000
1.041416e+003,6.000000e+000
1.043344e+003,6.000000e+000
1.045273e+003,6.000000e+000
1.047202e+003,6.000000e+000
1.049130e+003,6.000000e+000
1.051059e+003,6.000000e+000
1.052987e+003,6.000000e+000
1.054916e+003,6.000000e+000
