Wavenumber,WD23MI02,WD33MI03,WD71AMI01,SH01MI11,SH01MI05,WD23MI03A,FI38MI01C,SH01MI12B,CV09EMI05,FI38MI01B,SH01MI12A,OK14MI07,OK14MI12,OK14MI01,WD35MI04A,OK14MI06C,FI45MI02,WD70MI03,Terry3MI03,WD70MI01A,WD35MI02,FI45MI06,WD35MI01,WD07MI01B,FI38MI05A,SH58MI01,SH63MI34,OK17MI05A,FI45MI04A,JFL30AMI12,SH63MI24
1652.723,0.17773390036042924,0.1455074429166342,0.6913928573277524,0.2473738132084924,0.13605163501637807,0.6977088795417061,0.19619790705149087,0.22474088517868684,0.19969459221585462,0.17703345301032264,0.27308034892375277,0.2316169467290552,0.07889520500101599,0.1156073811413394,0.1984733171651923,0.03333763905188061,0.34872625860710177,0.2059272202678536,0.1115541675684793,0.29789470184737193,0.21064456607151888,0.3110469589351538,0.35097708433447083,0.15966260315947528,0.15010167327333518,0.15395866290658355,0.190489483624514,0.05196697685564472,0.27249163934713905,0.2875407315393145,0.14647622612060773
1654.652,0.1759651085154555,0.1399969979700076,0.658078699649582,0.23634403413672928,0.12921959213808493,0.6724209749813814,0.1883971385584038,0.2141923921046356,0.18864760136155173,0.16977263474707044,0.26082857026346895,0.21908568056442845,0.07478573848295905,0.1098151684387797,0.19089833370449383,0.031673507947465096,0.33444538137373325,0.19516122338674102,0.10697602174498211,0.2833309298859171,0.20087789653062782,0.2987549990498658,0.334200330741675,0.1527212216405487,0.14316276731417704,0.14689101365843393,0.17889308970348378,0.04924514210681985,0.26097212165712524,0.27271925310143097,0.13765297723440012
1656.58,0.17152811846910565,0.13418658452136262,0.6261307468833293,0.22518016720291195,0.12256554873729347,0.6474524415897538,0.1805975642201117,0.2035842753670556,0.17783475074549454,0.16234452719661166,0.2485602497974182,0.2071371634800303,0.07065091119050931,0.10421589260866904,0.18321879785945155,0.030040974814187077,0.3202858124632926,0.18443747187928278,0.10183094403828657,0.26879592772690797,0.190978648579685,0.28610740447683586,0.31704603868140946,0.1457084660771517,0.13620254642873175,0.13987220979888404,0.16774968282869235,0.04645406535994112,0.24982383095714844,0.25814470909581166,0.12905491567067612
1658.509,0.16162109828673965,0.12777879673219633,0.5936672693302608,0.2137920905599217,0.11574185976904605,0.6213938281779083,0.17258470821346733,0.19253938082309519,0.16698205713211772,0.1545686726675834,0.23604447549951246,0.1948180681002496,0.06650948780223837,0.09848179257754247,0.17509040532070158,0.02838556146495369,0.3053988007594151,0.17348711696791214,0.0948601109285161,0.25386959632984474,0.18071507415573018,0.2726504091599553,0.29944202951136606,0.13838297042661113,0.12900397726247753,0.1325490080274878,0.1564056291495431,0.0436262802295414,0.23833098740083536,0.24314836368833964,0.12074068707389529
1660.437,0.15185073029960794,0.12115024856289724,0.5602825983619957,0.2024963118812591,0.10898246443916493,0.5938015160278918,0.16439752927374468,0.18124081195315223,0.15618734880191193,0.14647735590335761,0.22359296084782448,0.18217781315092274,0.06251465869791784,0.09264269510396339,0.1666753625495248,0.026733546988353896,0.28978103809099487,0.16263583805354692,0.08854557288529386,0.23893227529636973,0.17027590313535418,0.2586768897157737,0.2817640791584474,0.13094391645213277,0.12171009649924575,0.12515143237892978,0.14530241229637897,0.04084976685027242,0.2263308963955204,0.22808131643211194,0.11295539544251987
1662.366,0.1420274355618787,0.11443657890706299,0.5249477487559437,0.1917474546809188,0.10218841369775672,0.5643747321194548,0.1562871435555715,0.16981885063405355,0.14542160037140278,0.13845043808193003,0.21118083646227953,0.16929583142156956,0.05875024181716726,0.08649896384965705,0.1581545500096051,0.02507665208172674,0.27388297098471326,0.1518353524687051,0.08253969588999283,0.22397441013497033,0.15938034147341162,0.2443348007405859,0.2641823193542184,0.12326350647773782,0.11423872954379405,0.11767307189166487,0.13450687665597982,0.03824016224384136,0.21372584866114336,0.2131100036753245,0.10547709627181118
1664.294,0.13255420226767523,0.1074138782076493,0.4891012016964824,0.18055046550896092,0.09518873189198945,0.5335053302978232,0.14811436035025152,0.15835077146386722,0.1344016542549772,0.1303736100434425,0.1989565980702871,0.15707886266407745,0.055057518113106774,0.08038400787796052,0.14935439503357584,0.0234191973228082,0.25719048426818,0.1409132385687057,0.07602937329162479,0.20899874479604436,0.1483857886033842,0.22964902272292387,0.24666812588277337,0.11534949797204647,0.10669133831150207,0.11019421764924409,0.1237143732263738,0.03555390345979187,0.20079683444415886,0.19792609398611405,0.09825539679108325
1666.223,0.12351408919443291,0.10051022096574408,0.45568327462630653,0.16982483818825944,0.08863999420992641,0.5033619862634549,0.14023493417773897,0.14712346040187896,0.12413250406764026,0.12258261570120435,0.187349064490764,0.14611963855965682,0.0515232951169976,0.07468384350627633,0.1407894232559146,0.021883534921986192,0.24087108283674663,0.1305220475339937,0.06984826451936149,0.19482738162675828,0.1380196427931884,0.21565020648350886,0.2300335040120267,0.10759485546107839,0.09942561599590688,0.10314838433367857,0.11359838509294823,0.03300153634900038,0.18840985126523857,0.18342400868257014,0.09174215184950774
1668.151,0.11514128974933469,0.09391420523516292,0.4235501552054377,0.15940326891700735,0.0822636171147118,0.475111262117325,0.13272926121185885,0.1359805844337163,0.1148199268259898,0.11534393583754485,0.17605645294975358,0.13549244168185814,0.048097955122271774,0.06950592922282522,0.13246509870894335,0.020487405377867113,0.22532072810989862,0.12057177069241165,0.06422356185245948,0.1814214265191385,0.12799109056827035,0.202590243210727,0.2144546594133655,0.09983520248916922,0.09240764224625231,0.0963838180281611,0.10411777040695397,0.03066199768583444,0.17647733564478968,0.17018261522686778,0.08561724870738502
1670.08,0.10716684646415947,0.08682104021637504,0.38888691707491774,0.14823267038479898,0.07544087080801609,0.4442269878047638,0.12465702498103147,0.12463867388458583,0.10453391485038555,0.10733748811014018,0.16411664710892393,0.12433853304218534,0.044649237505940575,0.06422358992339605,0.12365316670055904,0.01897004454968912,0.20887468460638559,0.11009475313591904,0.058810524815221865,0.16760669975093234,0.11753264567036176,0.18872450368287008,0.19802375857876597,0.09182133007319743,0.08521086570331632,0.08909683556265369,0.09443845432734188,0.028067192438304633,0.16453271900118055,0.15594327524726287,0.07909032552767659
